test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.csv.CSVPrinterTest::testDelimeterQuoted,org.apache.commons.csv.CSVPrinterTest,testDelimeterQuoted,sw,221,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testDelimeterQuoteNONE,org.apache.commons.csv.CSVPrinterTest,testDelimeterQuoteNONE,sw,232,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testDelimiterEscaped,org.apache.commons.csv.CSVPrinterTest,testDelimiterEscaped,sw,242,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testDelimiterPlain,org.apache.commons.csv.CSVPrinterTest,testDelimiterPlain,sw,252,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testDisabledComment,org.apache.commons.csv.CSVPrinterTest,testDisabledComment,sw,261,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testEOLEscaped,org.apache.commons.csv.CSVPrinterTest,testEOLEscaped,sw,271,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testEOLPlain,org.apache.commons.csv.CSVPrinterTest,testEOLPlain,sw,281,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testEOLQuoted,org.apache.commons.csv.CSVPrinterTest,testEOLQuoted,sw,291,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testEscapeBackslash2,org.apache.commons.csv.CSVPrinterTest,testEscapeBackslash2,sw,310,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testEscapeBackslash3,org.apache.commons.csv.CSVPrinterTest,testEscapeBackslash3,sw,319,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testEscapeNull2,org.apache.commons.csv.CSVPrinterTest,testEscapeNull2,sw,355,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testEscapeNull3,org.apache.commons.csv.CSVPrinterTest,testEscapeNull3,sw,364,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testExcelPrintAllArrayOfArrays,org.apache.commons.csv.CSVPrinterTest,testExcelPrintAllArrayOfArrays,sw,390,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testExcelPrintAllArrayOfLists,org.apache.commons.csv.CSVPrinterTest,testExcelPrintAllArrayOfLists,sw,400,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testExcelPrintAllIterableOfArrays,org.apache.commons.csv.CSVPrinterTest,testExcelPrintAllIterableOfArrays,sw,409,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testExcelPrintAllIterableOfLists,org.apache.commons.csv.CSVPrinterTest,testExcelPrintAllIterableOfLists,sw,419,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testExcelPrinter1,org.apache.commons.csv.CSVPrinterTest,testExcelPrinter1,sw,428,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testHeader,org.apache.commons.csv.CSVPrinterTest,testHeader,sw,448,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testHeaderCommentExcel,org.apache.commons.csv.CSVPrinterTest,testHeaderCommentExcel,sw,458,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testHeaderCommentTdf,org.apache.commons.csv.CSVPrinterTest,testHeaderCommentTdf,sw,469,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testHeaderNotSet,org.apache.commons.csv.CSVPrinterTest,testHeaderNotSet,sw,480,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testJdbcPrinter,org.apache.commons.csv.CSVPrinterTest,testJdbcPrinter,sw,502,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testJdbcPrinterWithResultSet,org.apache.commons.csv.CSVPrinterTest,testJdbcPrinterWithResultSet,sw,517,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testJdbcPrinterWithResultSetMetaData,org.apache.commons.csv.CSVPrinterTest,testJdbcPrinterWithResultSetMetaData,sw,530,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testJira135_part1,org.apache.commons.csv.CSVPrinterTest,testJira135_part1,sw,547,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testJira135_part2,org.apache.commons.csv.CSVPrinterTest,testJira135_part2,sw,563,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testJira135_part3,org.apache.commons.csv.CSVPrinterTest,testJira135_part3,sw,579,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testJira135All,org.apache.commons.csv.CSVPrinterTest,testJira135All,sw,597,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testMultiLineComment,org.apache.commons.csv.CSVPrinterTest,testMultiLineComment,sw,608,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPlainEscaped,org.apache.commons.csv.CSVPrinterTest,testPlainEscaped,sw,759,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPlainPlain,org.apache.commons.csv.CSVPrinterTest,testPlainPlain,sw,769,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPlainQuoted,org.apache.commons.csv.CSVPrinterTest,testPlainQuoted,sw,778,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrint,org.apache.commons.csv.CSVPrinterTest,testPrint,sw,787,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrintCustomNullValues,org.apache.commons.csv.CSVPrinterTest,testPrintCustomNullValues,sw,796,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrinter1,org.apache.commons.csv.CSVPrinterTest,testPrinter1,sw,805,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrinter4,org.apache.commons.csv.CSVPrinterTest,testPrinter4,sw,832,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrinter5,org.apache.commons.csv.CSVPrinterTest,testPrinter5,sw,841,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrinter6,org.apache.commons.csv.CSVPrinterTest,testPrinter6,sw,850,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrinter7,org.apache.commons.csv.CSVPrinterTest,testPrinter7,sw,859,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrintNullValues,org.apache.commons.csv.CSVPrinterTest,testPrintNullValues,sw,868,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrintOnePositiveInteger,org.apache.commons.csv.CSVPrinterTest,testPrintOnePositiveInteger,sw,877,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testQuoteAll,org.apache.commons.csv.CSVPrinterTest,testQuoteAll,sw,913,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testQuoteNonNumeric,org.apache.commons.csv.CSVPrinterTest,testQuoteNonNumeric,sw,922,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testSingleLineComment,org.apache.commons.csv.CSVPrinterTest,testSingleLineComment,sw,956,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testSingleQuoteQuoted,org.apache.commons.csv.CSVPrinterTest,testSingleQuoteQuoted,sw,966,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testSkipHeaderRecordFalse,org.apache.commons.csv.CSVPrinterTest,testSkipHeaderRecordFalse,sw,978,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testSkipHeaderRecordTrue,org.apache.commons.csv.CSVPrinterTest,testSkipHeaderRecordTrue,sw,990,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testTrailingDelimiterOnTwoColumns,org.apache.commons.csv.CSVPrinterTest,testTrailingDelimiterOnTwoColumns,sw,999,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testTrimOffOneColumn,org.apache.commons.csv.CSVPrinterTest,testTrimOffOneColumn,sw,1008,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testTrimOnOneColumn,org.apache.commons.csv.CSVPrinterTest,testTrimOnOneColumn,sw,1017,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testTrimOnTwoColumns,org.apache.commons.csv.CSVPrinterTest,testTrimOnTwoColumns,sw,1027,Virtual_Pass
