test_case,test_class,test_method,variable,line,virtual_status
com.google.gson.functional.ArrayTest::testNullsInArraySerialization,com.google.gson.functional.ArrayTest,testNullsInArraySerialization,json,89,Virtual_Pass
com.google.gson.functional.ArrayTest::testSingleNullInArraySerialization,com.google.gson.functional.ArrayTest,testSingleNullInArraySerialization,json,105,Virtual_Pass
com.google.gson.functional.ArrayTest::testNullsInArrayWithSerializeNullPropertySetSerialization,com.google.gson.functional.ArrayTest,testNullsInArrayWithSerializeNullPropertySetSerialization,json,118,Virtual_Pass
com.google.gson.functional.ArrayTest::testArrayOfCollectionSerialization,com.google.gson.functional.ArrayTest,testArrayOfCollectionSerialization,json,171,Virtual_Pass
com.google.gson.functional.ArrayTest::testArrayOfPrimitivesAsObjectsSerialization,com.google.gson.functional.ArrayTest,testArrayOfPrimitivesAsObjectsSerialization,json,203,Virtual_Pass
com.google.gson.functional.ArrayTest::testArrayOfPrimitivesAsObjectsSerialization,com.google.gson.functional.ArrayTest,testArrayOfPrimitivesAsObjectsSerialization,json,204,Virtual_Pass
com.google.gson.functional.ArrayTest::testArrayOfPrimitivesAsObjectsSerialization,com.google.gson.functional.ArrayTest,testArrayOfPrimitivesAsObjectsSerialization,json,205,Virtual_Pass
com.google.gson.functional.ArrayTest::testObjectArrayWithNonPrimitivesSerialization,com.google.gson.functional.ArrayTest,testObjectArrayWithNonPrimitivesSerialization,json,244,Virtual_Pass
com.google.gson.functional.ArrayTest::testObjectArrayWithNonPrimitivesSerialization,com.google.gson.functional.ArrayTest,testObjectArrayWithNonPrimitivesSerialization,json,245,Virtual_Pass
com.google.gson.functional.CollectionTest::testTopLevelCollectionOfIntegersSerialization,com.google.gson.functional.CollectionTest,testTopLevelCollectionOfIntegersSerialization,json,58,Virtual_Pass
com.google.gson.functional.CollectionTest::testLinkedListSerialization,com.google.gson.functional.CollectionTest,testLinkedListSerialization,json,92,Virtual_Pass
com.google.gson.functional.CollectionTest::testLinkedListSerialization,com.google.gson.functional.CollectionTest,testLinkedListSerialization,json,93,Virtual_Pass
com.google.gson.functional.CollectionTest::testQueueSerialization,com.google.gson.functional.CollectionTest,testQueueSerialization,json,110,Virtual_Pass
com.google.gson.functional.CollectionTest::testQueueSerialization,com.google.gson.functional.CollectionTest,testQueueSerialization,json,111,Virtual_Pass
com.google.gson.functional.CollectionTest::testNullsInListSerialization,com.google.gson.functional.CollectionTest,testNullsInListSerialization,json,131,Virtual_Pass
com.google.gson.functional.CollectionTest::testRawCollectionSerialization,com.google.gson.functional.CollectionTest,testRawCollectionSerialization,json,209,Virtual_Pass
com.google.gson.functional.CollectionTest::testWildcardPrimitiveCollectionSerilaization,com.google.gson.functional.CollectionTest,testWildcardPrimitiveCollectionSerilaization,json,245,Virtual_Pass
com.google.gson.functional.CollectionTest::testWildcardPrimitiveCollectionSerilaization,com.google.gson.functional.CollectionTest,testWildcardPrimitiveCollectionSerilaization,json,248,Virtual_Pass
com.google.gson.functional.CollectionTest::testWildcardCollectionField,com.google.gson.functional.CollectionTest,testWildcardCollectionField,json,269,Virtual_Pass
com.google.gson.functional.CollectionTest::testWildcardCollectionField,com.google.gson.functional.CollectionTest,testWildcardCollectionField,json,270,Virtual_Pass
com.google.gson.functional.CollectionTest::testSetSerialization,com.google.gson.functional.CollectionTest,testSetSerialization,json,328,Virtual_Pass
com.google.gson.functional.CollectionTest::testSetSerialization,com.google.gson.functional.CollectionTest,testSetSerialization,json,329,Virtual_Pass
com.google.gson.functional.CustomSerializerTest::testSerializerReturnsNull,com.google.gson.functional.CustomSerializerTest,testSerializerReturnsNull,json,100,Virtual_Pass
com.google.gson.functional.CustomTypeAdaptersTest::testCustomTypeAdapterDoesNotAppliesToSubClasses,com.google.gson.functional.CustomTypeAdaptersTest,testCustomTypeAdapterDoesNotAppliesToSubClasses,json,144,Virtual_Pass
com.google.gson.functional.CustomTypeAdaptersTest::testCustomTypeAdapterDoesNotAppliesToSubClasses,com.google.gson.functional.CustomTypeAdaptersTest,testCustomTypeAdapterDoesNotAppliesToSubClasses,json,147,Virtual_Pass
com.google.gson.functional.CustomTypeAdaptersTest::testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass,com.google.gson.functional.CustomTypeAdaptersTest,testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass,json,160,Virtual_Pass
com.google.gson.functional.CustomTypeAdaptersTest::testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass,com.google.gson.functional.CustomTypeAdaptersTest,testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass,json,163,Virtual_Pass
com.google.gson.functional.CustomTypeAdaptersTest::testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass,com.google.gson.functional.CustomTypeAdaptersTest,testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass,json,164,Virtual_Pass
com.google.gson.functional.CustomTypeAdaptersTest::testCustomSerializerForLong,com.google.gson.functional.CustomTypeAdaptersTest,testCustomSerializerForLong,json,217,Virtual_Pass
com.google.gson.functional.CustomTypeAdaptersTest::testCustomSerializerForLong,com.google.gson.functional.CustomTypeAdaptersTest,testCustomSerializerForLong,json,223,Virtual_Pass
com.google.gson.functional.CustomTypeAdaptersTest::testCustomByteArraySerializer,com.google.gson.functional.CustomTypeAdaptersTest,testCustomByteArraySerializer,json,273,Virtual_Pass
com.google.gson.functional.CustomTypeAdaptersTest::testCustomAdapterInvokedForCollectionElementSerializationWithType,com.google.gson.functional.CustomTypeAdaptersTest,testCustomAdapterInvokedForCollectionElementSerializationWithType,json,343,Virtual_Pass
com.google.gson.functional.CustomTypeAdaptersTest::testCustomAdapterInvokedForCollectionElementSerialization,com.google.gson.functional.CustomTypeAdaptersTest,testCustomAdapterInvokedForCollectionElementSerialization,json,355,Virtual_Pass
com.google.gson.functional.CustomTypeAdaptersTest::testCustomAdapterInvokedForMapElementSerializationWithType,com.google.gson.functional.CustomTypeAdaptersTest,testCustomAdapterInvokedForMapElementSerializationWithType,json,381,Virtual_Pass
com.google.gson.functional.CustomTypeAdaptersTest::testCustomAdapterInvokedForMapElementSerialization,com.google.gson.functional.CustomTypeAdaptersTest,testCustomAdapterInvokedForMapElementSerialization,json,393,Virtual_Pass
com.google.gson.functional.CustomTypeAdaptersTest::testEnsureCustomSerializerNotInvokedForNullValues,com.google.gson.functional.CustomTypeAdaptersTest,testEnsureCustomSerializerNotInvokedForNullValues,json,415,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testLocaleSerializationWithLanguageCountryVariant,com.google.gson.functional.DefaultTypeAdaptersTest,testLocaleSerializationWithLanguageCountryVariant,json,155,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testBigIntegerFieldSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testBigIntegerFieldSerialization,json,190,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testSetSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testSetSerialization,json,205,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testSetSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testSetSerialization,json,208,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultDateSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultDateSerialization,json,214,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultJavaSqlTimeSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultJavaSqlTimeSerialization,json,268,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultDateSerializationUsingBuilder,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultDateSerializationUsingBuilder,json,281,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultCalendarSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultCalendarSerialization,json,295,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultCalendarSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultCalendarSerialization,json,296,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultCalendarSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultCalendarSerialization,json,297,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultCalendarSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultCalendarSerialization,json,298,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultCalendarSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultCalendarSerialization,json,299,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultCalendarSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultCalendarSerialization,json,300,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultGregorianCalendarSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultGregorianCalendarSerialization,json,319,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultGregorianCalendarSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultGregorianCalendarSerialization,json,320,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultGregorianCalendarSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultGregorianCalendarSerialization,json,321,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultGregorianCalendarSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultGregorianCalendarSerialization,json,322,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultGregorianCalendarSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultGregorianCalendarSerialization,json,323,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDefaultGregorianCalendarSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testDefaultGregorianCalendarSerialization,json,324,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDateSerializationWithPattern,com.google.gson.functional.DefaultTypeAdaptersTest,testDateSerializationWithPattern,json,345,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testDateSerializationWithPatternNotOverridenByTypeAdapter,com.google.gson.functional.DefaultTypeAdaptersTest,testDateSerializationWithPatternNotOverridenByTypeAdapter,json,376,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testPropertiesSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testPropertiesSerialization,json,410,Virtual_Pass
com.google.gson.functional.DefaultTypeAdaptersTest::testTreeSetSerialization,com.google.gson.functional.DefaultTypeAdaptersTest,testTreeSetSerialization,json,423,Virtual_Pass
com.google.gson.functional.ExclusionStrategyFunctionalTest::testExclusionStrategySerialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExclusionStrategySerialization,json,56,Virtual_Pass
com.google.gson.functional.ExclusionStrategyFunctionalTest::testExclusionStrategySerialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExclusionStrategySerialization,json,57,Virtual_Pass
com.google.gson.functional.ExclusionStrategyFunctionalTest::testExclusionStrategySerialization,com.google.gson.functional.ExclusionStrategyFunctionalTest,testExclusionStrategySerialization,json,58,Virtual_Pass
com.google.gson.functional.ExposeFieldsTest::testNullExposeFieldSerialization,com.google.gson.functional.ExposeFieldsTest,testNullExposeFieldSerialization,json,50,Virtual_Pass
com.google.gson.functional.ExposeFieldsTest::testArrayWithOneNullExposeFieldObjectSerialization,com.google.gson.functional.ExposeFieldsTest,testArrayWithOneNullExposeFieldObjectSerialization,json,66,Virtual_Pass
com.google.gson.functional.ExposeFieldsTest::testNoExposedFieldSerialization,com.google.gson.functional.ExposeFieldsTest,testNoExposedFieldSerialization,json,87,Virtual_Pass
com.google.gson.functional.InheritanceTest::testBaseSerializedAsSub,com.google.gson.functional.InheritanceTest,testBaseSerializedAsSub,json,90,Virtual_Pass
com.google.gson.functional.InheritanceTest::testBaseSerializedAsSubForToJsonMethod,com.google.gson.functional.InheritanceTest,testBaseSerializedAsSubForToJsonMethod,json,96,Virtual_Pass
com.google.gson.functional.InheritanceTest::testBaseSerializedAsBaseWhenSpecifiedWithExplicitType,com.google.gson.functional.InheritanceTest,testBaseSerializedAsBaseWhenSpecifiedWithExplicitType,json,102,Virtual_Pass
com.google.gson.functional.InheritanceTest::testBaseSerializedAsBaseWhenSpecifiedWithExplicitType,com.google.gson.functional.InheritanceTest,testBaseSerializedAsBaseWhenSpecifiedWithExplicitType,json,103,Virtual_Pass
com.google.gson.functional.InheritanceTest::testBaseSerializedAsBaseWhenSpecifiedWithExplicitTypeForToJsonMethod,com.google.gson.functional.InheritanceTest,testBaseSerializedAsBaseWhenSpecifiedWithExplicitTypeForToJsonMethod,json,109,Virtual_Pass
com.google.gson.functional.InheritanceTest::testBaseSerializedAsBaseWhenSpecifiedWithExplicitTypeForToJsonMethod,com.google.gson.functional.InheritanceTest,testBaseSerializedAsBaseWhenSpecifiedWithExplicitTypeForToJsonMethod,json,110,Virtual_Pass
com.google.gson.functional.InheritanceTest::testBaseSerializedAsSubWhenSpecifiedWithExplicitType,com.google.gson.functional.InheritanceTest,testBaseSerializedAsSubWhenSpecifiedWithExplicitType,json,116,Virtual_Pass
com.google.gson.functional.InheritanceTest::testBaseSerializedAsSubWhenSpecifiedWithExplicitTypeForToJsonMethod,com.google.gson.functional.InheritanceTest,testBaseSerializedAsSubWhenSpecifiedWithExplicitTypeForToJsonMethod,json,122,Virtual_Pass
com.google.gson.functional.JsonTreeTest::testToJsonTree,com.google.gson.functional.JsonTreeTest,testToJsonTree,json,34,Virtual_Pass
com.google.gson.functional.JsonTreeTest::testToJsonTreeObjectType,com.google.gson.functional.JsonTreeTest,testToJsonTreeObjectType,json,47,Virtual_Pass
com.google.gson.functional.MapTest::testMapSerialization,com.google.gson.functional.MapTest,testMapSerialization,json,54,Virtual_Pass
com.google.gson.functional.MapTest::testMapSerialization,com.google.gson.functional.MapTest,testMapSerialization,json,55,Virtual_Pass
com.google.gson.functional.MapTest::testRawMapSerialization,com.google.gson.functional.MapTest,testRawMapSerialization,json,72,Virtual_Pass
com.google.gson.functional.MapTest::testRawMapSerialization,com.google.gson.functional.MapTest,testRawMapSerialization,json,73,Virtual_Pass
com.google.gson.functional.MapTest::testMapSerializationEmpty,com.google.gson.functional.MapTest,testMapSerializationEmpty,json,80,Virtual_Pass
com.google.gson.functional.MapTest::testMapSerializationWithNullValue,com.google.gson.functional.MapTest,testMapSerializationWithNullValue,json,96,Virtual_Pass
com.google.gson.functional.MapTest::testMapSerializationWithNullValueButSerializeNulls,com.google.gson.functional.MapTest,testMapSerializationWithNullValueButSerializeNulls,json,113,Virtual_Pass
com.google.gson.functional.MapTest::testMapSerializationWithNullKey,com.google.gson.functional.MapTest,testMapSerializationWithNullKey,json,122,Virtual_Pass
com.google.gson.functional.MapTest::testMapSerializationWithIntegerKeys,com.google.gson.functional.MapTest,testMapSerializationWithIntegerKeys,json,138,Virtual_Pass
com.google.gson.functional.MapTest::testParameterizedMapSubclassSerialization,com.google.gson.functional.MapTest,testParameterizedMapSubclassSerialization,json,154,Virtual_Pass
com.google.gson.functional.MapTest::testMapSubclassSerialization,com.google.gson.functional.MapTest,testMapSubclassSerialization,json,183,Virtual_Pass
com.google.gson.functional.MapTest::testMapSerializationWithNullValues,com.google.gson.functional.MapTest,testMapSerializationWithNullValues,json,221,Virtual_Pass
com.google.gson.functional.MapTest::testMapSerializationWithNullValues,com.google.gson.functional.MapTest,testMapSerializationWithNullValues,json,222,Virtual_Pass
com.google.gson.functional.MapTest::testMapSerializationWithNullValuesSerialized,com.google.gson.functional.MapTest,testMapSerializationWithNullValuesSerialized,json,234,Virtual_Pass
com.google.gson.functional.MapTest::testMapSerializationWithNullValuesSerialized,com.google.gson.functional.MapTest,testMapSerializationWithNullValuesSerialized,json,235,Virtual_Pass
com.google.gson.functional.MapTest::testMapSerializationWithWildcardValues,com.google.gson.functional.MapTest,testMapSerializationWithWildcardValues,json,246,Virtual_Pass
com.google.gson.functional.MapTest::testMapOfMapSerialization,com.google.gson.functional.MapTest,testMapOfMapSerialization,json,274,Virtual_Pass
com.google.gson.functional.MapTest::testMapOfMapSerialization,com.google.gson.functional.MapTest,testMapOfMapSerialization,json,275,Virtual_Pass
com.google.gson.functional.MapTest::testMapOfMapSerialization,com.google.gson.functional.MapTest,testMapOfMapSerialization,json,276,Virtual_Pass
com.google.gson.functional.MapTest::testMapWithQuotes,com.google.gson.functional.MapTest,testMapWithQuotes,json,298,Virtual_Pass
com.google.gson.functional.NullObjectAndFieldTest::testExplicitSerializationOfNullArrayMembers,com.google.gson.functional.NullObjectAndFieldTest,testExplicitSerializationOfNullArrayMembers,json,84,Virtual_Pass
com.google.gson.functional.NullObjectAndFieldTest::testNullWrappedPrimitiveMemberSerialization,com.google.gson.functional.NullObjectAndFieldTest,testNullWrappedPrimitiveMemberSerialization,json,94,Virtual_Pass
com.google.gson.functional.NullObjectAndFieldTest::testExplicitSerializationOfNullCollectionMembers,com.google.gson.functional.NullObjectAndFieldTest,testExplicitSerializationOfNullCollectionMembers,json,111,Virtual_Pass
com.google.gson.functional.NullObjectAndFieldTest::testExplicitSerializationOfNullStringMembers,com.google.gson.functional.NullObjectAndFieldTest,testExplicitSerializationOfNullStringMembers,json,118,Virtual_Pass
com.google.gson.functional.NullObjectAndFieldTest::testCustomTypeAdapterPassesNullSerialization,com.google.gson.functional.NullObjectAndFieldTest,testCustomTypeAdapterPassesNullSerialization,json,190,Virtual_Pass
com.google.gson.functional.ObjectTest::testArrayOfObjectsAsFields,com.google.gson.functional.ObjectTest,testArrayOfObjectsAsFields,json,199,Virtual_Pass
com.google.gson.functional.ObjectTest::testArrayOfObjectsAsFields,com.google.gson.functional.ObjectTest,testArrayOfObjectsAsFields,json,200,Virtual_Pass
com.google.gson.functional.ObjectTest::testArrayOfObjectsAsFields,com.google.gson.functional.ObjectTest,testArrayOfObjectsAsFields,json,201,Virtual_Pass
com.google.gson.functional.ObjectTest::testClassWithObjectFieldSerialization,com.google.gson.functional.ObjectTest,testClassWithObjectFieldSerialization,json,278,Virtual_Pass
com.google.gson.functional.ObjectTest::testInnerClassSerialization,com.google.gson.functional.ObjectTest,testInnerClassSerialization,json,290,Virtual_Pass
