test_case,result,assertx_calls_found,assertx_calls_counted
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests::testEquals,PASS,7,7
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests::testHashcode,PASS,2,2
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests::testCloning,PASS,3,3
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests::testSerialization,PASS,1,1
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests::testBug1572478Vertical,PASS,1,1
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests::testBug1572478Horizontal,PASS,1,1
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests::testGetLegendItem,PASS,2,2
org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests::testGetLegendItemSeriesIndex,PASS,3,3
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests::testEquals,PASS,3,3
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests::testHashcode,PASS,2,2
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests::testCloning,PASS,3,3
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests::testSerialization,PASS,1,1
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests::testDrawWithNullMeanVertical,PASS,1,1
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests::testDrawWithNullMeanHorizontal,PASS,1,1
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests::testDrawWithNullDeviationVertical,PASS,1,1
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests::testDrawWithNullDeviationHorizontal,PASS,1,1
org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests::testEquals,PASS,4,4
org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests::testHashcode,PASS,2,2
org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests::testCloning,PASS,3,3
org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests::testSerialization,PASS,1,1
org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests::test1562759,PASS,4,4
org.jfree.data.junit.KeyedObjects2DTests::testEquals,PASS,4,4
org.jfree.data.junit.KeyedObjects2DTests::testCloning,PASS,4,4
org.jfree.data.junit.KeyedObjects2DTests::testSerialization,PASS,1,1
org.jfree.data.junit.KeyedObjects2DTests::testGetValueByIndex,PASS,8,8
org.jfree.data.junit.KeyedObjects2DTests::testRemoveRowByIndex,PASS,4,4
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests::testEquals,PASS,2,2
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests::testSerialization,PASS,1,1
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests::testCloning,PASS,4,4
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests::test1701822,PASS,1,1
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests::testAdd,PASS,10,10
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests::testAddUpdatesCachedRange,PASS,10,10
org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests::testConstructor,PASS,4,4
org.jfree.data.statistics.junit.DefaultStatisticalCategoryDatasetTests::testGetRangeBounds,PASS,11,11
org.jfree.data.statistics.junit.DefaultStatisticalCategoryDatasetTests::testEquals,PASS,2,2
org.jfree.data.statistics.junit.DefaultStatisticalCategoryDatasetTests::testCloning,PASS,4,4
org.jfree.data.statistics.junit.DefaultStatisticalCategoryDatasetTests::testSerialization1,PASS,1,1
org.jfree.data.statistics.junit.DefaultStatisticalCategoryDatasetTests::testSerialization2,PASS,1,1
org.jfree.data.statistics.junit.DefaultStatisticalCategoryDatasetTests::testAdd,PASS,4,4
org.jfree.data.statistics.junit.DefaultStatisticalCategoryDatasetTests::testGetRangeLowerBound,PASS,2,2
org.jfree.data.statistics.junit.DefaultStatisticalCategoryDatasetTests::testGetRangeUpperBound,PASS,2,2
org.jfree.data.statistics.junit.DefaultStatisticalCategoryDatasetTests::testGetRangeBounds2,PASS,4,4
