virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testXmlAttributesWithNextTextValue_xp_L39_F_1,com.fasterxml.jackson.dataformat.xml.stream.XmlParserNextXxxTest::testXmlAttributesWithNextTextValue,com.fasterxml.jackson.dataformat.xml.stream.XmlParserNextXxxTest,testXmlAttributesWithNextTextValue,xp,39,Virtual_Pass,44,/opt/resq/resQ_outputs/work/JacksonXml_3b/step2_slicing/_slicer4j_failing/testXmlAttributesWithNextTextValue_xp_L39_F_1/slice.log,
testXmlAttributesWithNextTextValue_xp_L41_F_2,com.fasterxml.jackson.dataformat.xml.stream.XmlParserNextXxxTest::testXmlAttributesWithNextTextValue,com.fasterxml.jackson.dataformat.xml.stream.XmlParserNextXxxTest,testXmlAttributesWithNextTextValue,xp,41,Virtual_Fail,62,/opt/resq/resQ_outputs/work/JacksonXml_3b/step2_slicing/_slicer4j_failing/testXmlAttributesWithNextTextValue_xp_L41_F_2/slice.log,
testForceElementAsArray_xp_L157_P_1,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testForceElementAsArray,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest,testForceElementAsArray,xp,157,Virtual_Pass,52,/opt/resq/resQ_outputs/work/JacksonXml_3b/step2_slicing/_slicer4j_passed/testForceElementAsArray_xp_L157_P_1/slice.log,
testForceElementAsArray_xp_L159_P_2,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testForceElementAsArray,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest,testForceElementAsArray,xp,159,Virtual_Pass,84,/opt/resq/resQ_outputs/work/JacksonXml_3b/step2_slicing/_slicer4j_passed/testForceElementAsArray_xp_L159_P_2/slice.log,
testForceElementAsArray_xp_L162_P_3,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testForceElementAsArray,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest,testForceElementAsArray,xp,162,Virtual_Pass,84,/opt/resq/resQ_outputs/work/JacksonXml_3b/step2_slicing/_slicer4j_passed/testForceElementAsArray_xp_L162_P_3/slice.log,
testForceElementAsArray_xp_L165_P_4,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testForceElementAsArray,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest,testForceElementAsArray,xp,165,Virtual_Pass,87,/opt/resq/resQ_outputs/work/JacksonXml_3b/step2_slicing/_slicer4j_passed/testForceElementAsArray_xp_L165_P_4/slice.log,
testForceElementAsArray_xp_L167_P_5,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testForceElementAsArray,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest,testForceElementAsArray,xp,167,Virtual_Pass,96,/opt/resq/resQ_outputs/work/JacksonXml_3b/step2_slicing/_slicer4j_passed/testForceElementAsArray_xp_L167_P_5/slice.log,
testForceElementAsArray_xp_L171_P_6,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testForceElementAsArray,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest,testForceElementAsArray,xp,171,Virtual_Pass,102,/opt/resq/resQ_outputs/work/JacksonXml_3b/step2_slicing/_slicer4j_passed/testForceElementAsArray_xp_L171_P_6/slice.log,
testForceElementAsArray_xp_L173_P_7,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testForceElementAsArray,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest,testForceElementAsArray,xp,173,Virtual_Pass,103,/opt/resq/resQ_outputs/work/JacksonXml_3b/step2_slicing/_slicer4j_passed/testForceElementAsArray_xp_L173_P_7/slice.log,
testForceElementAsArray_xp_L180_P_8,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testForceElementAsArray,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest,testForceElementAsArray,xp,180,Virtual_Pass,21,/opt/resq/resQ_outputs/work/JacksonXml_3b/step2_slicing/_slicer4j_passed/testForceElementAsArray_xp_L180_P_8/slice.log,
