test_case,test_class,test_method,variable,line,virtual_status
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests::testGetValue,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests,testGetValue,pass,128,Virtual_Pass
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests::testGetValue,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests,testGetValue,pass,137,Virtual_Pass
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests::testSerialization,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests,testSerialization,d2,222,Virtual_Pass
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests::testSetStartValue,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests,testSetStartValue,pass,298,Virtual_Pass
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests::testSetStartValue,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests,testSetStartValue,pass,307,Virtual_Pass
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests::testSetEndValue,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests,testSetEndValue,pass,333,Virtual_Pass
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests::testSetEndValue,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests,testSetEndValue,pass,342,Virtual_Pass
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests::testGetSeriesCount,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests,testGetSeriesCount,empty,353,Virtual_Pass
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests::testGetCategoryCount,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests,testGetCategoryCount,empty,364,Virtual_Pass
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests::testSetSeriesKeys,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests,testSetSeriesKeys,pass,404,Virtual_Pass
