test_case,test_class,test_method,variable,line,virtual_status
com.google.gson.ObjectTypeAdapterTest::testDeserialize,com.google.gson.ObjectTypeAdapterTest,testDeserialize,map,31,Virtual_Pass
com.google.gson.ObjectTypeAdapterTest::testDeserialize,com.google.gson.ObjectTypeAdapterTest,testDeserialize,map,32,Virtual_Pass
com.google.gson.ObjectTypeAdapterTest::testDeserialize,com.google.gson.ObjectTypeAdapterTest,testDeserialize,map,33,Virtual_Pass
com.google.gson.ObjectTypeAdapterTest::testDeserialize,com.google.gson.ObjectTypeAdapterTest,testDeserialize,map,34,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationEmpty,com.google.gson.functional.MapTest,testMapDeserializationEmpty,map,101,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationWithNullValue,com.google.gson.functional.MapTest,testMapDeserializationWithNullValue,map,117,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationWithNullValue,com.google.gson.functional.MapTest,testMapDeserializationWithNullValue,map,118,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationWithNullKey,com.google.gson.functional.MapTest,testMapDeserializationWithNullKey,map,143,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationWithNullKey,com.google.gson.functional.MapTest,testMapDeserializationWithNullKey,map,144,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationWithNullKey,com.google.gson.functional.MapTest,testMapDeserializationWithNullKey,map,145,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationWithNullKey,com.google.gson.functional.MapTest,testMapDeserializationWithNullKey,map,148,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationWithNullKey,com.google.gson.functional.MapTest,testMapDeserializationWithNullKey,map,149,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationWithNullKey,com.google.gson.functional.MapTest,testMapDeserializationWithNullKey,map,150,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationWithIntegerKeys,com.google.gson.functional.MapTest,testMapDeserializationWithIntegerKeys,map,165,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationWithIntegerKeys,com.google.gson.functional.MapTest,testMapDeserializationWithIntegerKeys,map,166,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationWithIntegerKeys,com.google.gson.functional.MapTest,testMapDeserializationWithIntegerKeys,map,167,Virtual_Pass
com.google.gson.functional.MapTest::testHashMapDeserialization,com.google.gson.functional.MapTest,testHashMapDeserialization,map,173,Virtual_Pass
com.google.gson.functional.MapTest::testHashMapDeserialization,com.google.gson.functional.MapTest,testHashMapDeserialization,map,174,Virtual_Pass
com.google.gson.functional.MapTest::testHashMapDeserialization,com.google.gson.functional.MapTest,testHashMapDeserialization,map,175,Virtual_Pass
com.google.gson.functional.MapTest::testSortedMap,com.google.gson.functional.MapTest,testSortedMap,map,181,Virtual_Pass
com.google.gson.functional.MapTest::testSortedMap,com.google.gson.functional.MapTest,testSortedMap,map,182,Virtual_Pass
com.google.gson.functional.MapTest::testSortedMap,com.google.gson.functional.MapTest,testSortedMap,map,183,Virtual_Pass
com.google.gson.functional.MapTest::testConcurrentHashMap,com.google.gson.functional.MapTest,testConcurrentHashMap,map,199,Virtual_Pass
com.google.gson.functional.MapTest::testConcurrentHashMap,com.google.gson.functional.MapTest,testConcurrentHashMap,map,200,Virtual_Pass
com.google.gson.functional.MapTest::testConcurrentHashMap,com.google.gson.functional.MapTest,testConcurrentHashMap,map,201,Virtual_Pass
com.google.gson.functional.MapTest::testConcurrentSkipListMap,com.google.gson.functional.MapTest,testConcurrentSkipListMap,map,219,Virtual_Pass
com.google.gson.functional.MapTest::testConcurrentSkipListMap,com.google.gson.functional.MapTest,testConcurrentSkipListMap,map,220,Virtual_Pass
com.google.gson.functional.MapTest::testConcurrentSkipListMap,com.google.gson.functional.MapTest,testConcurrentSkipListMap,map,221,Virtual_Pass
com.google.gson.functional.MapTest::testMapStandardSubclassDeserialization,com.google.gson.functional.MapTest,testMapStandardSubclassDeserialization,map,253,Virtual_Pass
com.google.gson.functional.MapTest::testMapStandardSubclassDeserialization,com.google.gson.functional.MapTest,testMapStandardSubclassDeserialization,map,254,Virtual_Pass
com.google.gson.functional.MapTest::testMapSubclassDeserialization,com.google.gson.functional.MapTest,testMapSubclassDeserialization,map,265,Virtual_Pass
com.google.gson.functional.MapTest::testMapSubclassDeserialization,com.google.gson.functional.MapTest,testMapSubclassDeserialization,map,266,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationWithWildcardValues,com.google.gson.functional.MapTest,testMapDeserializationWithWildcardValues,map,338,Virtual_Pass
com.google.gson.functional.MapTest::testMapDeserializationWithWildcardValues,com.google.gson.functional.MapTest,testMapDeserializationWithWildcardValues,map,339,Virtual_Pass
com.google.gson.functional.MapTest::testReadMapsWithEmptyStringKey,com.google.gson.functional.MapTest,testReadMapsWithEmptyStringKey,map,399,Virtual_Pass
