rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
1,S1998,LinkedTreeMap.java,382,pivotLeft.parent = root;,0.57735,1,1
2,S1626,JsonTreeReader.java,257,if (peek() == JsonToken.NAME) {,0.436436,3,4
2,S1627,JsonTreeReader.java,261,popStack();,0.436436,3,4
2,S1628,JsonTreeReader.java,262,"pathNames[stackSize - 1] = ""null"";",0.436436,3,4
5,S864,JsonObject.java,101,"add(property, createJsonElement(value));",0.408248,2,6
5,S1967,LinkedTreeMap.java,326,rotateLeft(node); // AVL right right,0.408248,2,6
7,S1554,JsonTreeReader.java,126,return JsonToken.BEGIN_OBJECT;,0.264906,1,7
8,S824,JsonArray.java,67,elements.add(character == null ? JsonNull.INSTANCE : new JsonPrimitive(character));,0.258199,12,19
8,S826,JsonArray.java,85,elements.add(string == null ? JsonNull.INSTANCE : new JsonPrimitive(string));,0.258199,12,19
8,S1951,LinkedTreeMap.java,295,assert (parent.right == node);,0.258199,12,19
8,S1952,LinkedTreeMap.java,296,parent.right = replacement;,0.258199,12,19
8,S1961,LinkedTreeMap.java,319,"Node<K, V> rightLeft = right.left;",0.258199,12,19
8,S1962,LinkedTreeMap.java,320,"Node<K, V> rightRight = right.right;",0.258199,12,19
8,S1963,LinkedTreeMap.java,321,int rightRightHeight = rightRight != null ? rightRight.height : 0;,0.258199,12,19
8,S1964,LinkedTreeMap.java,322,int rightLeftHeight = rightLeft != null ? rightLeft.height : 0;,0.258199,12,19
8,S1965,LinkedTreeMap.java,324,int rightDelta = rightLeftHeight - rightRightHeight;,0.258199,12,19
8,S1966,LinkedTreeMap.java,325,if (rightDelta == -1 || (rightDelta == 0 && !insert)) {,0.258199,12,19
8,S1971,LinkedTreeMap.java,332,if (insert) {,0.258199,12,19
8,S1972,LinkedTreeMap.java,333,break; // no further rotations will be necessary,0.258199,12,19
20,S1949,LinkedTreeMap.java,292,if (parent.left == node) {,0.235702,1,20
21,S1992,LinkedTreeMap.java,374,"Node<K, V> left = root.left;",0.218218,11,31
21,S1993,LinkedTreeMap.java,375,"Node<K, V> pivot = root.right;",0.218218,11,31
21,S1994,LinkedTreeMap.java,376,"Node<K, V> pivotLeft = pivot.left;",0.218218,11,31
21,S1995,LinkedTreeMap.java,377,"Node<K, V> pivotRight = pivot.right;",0.218218,11,31
21,S1996,LinkedTreeMap.java,380,root.right = pivotLeft;,0.218218,11,31
21,S1997,LinkedTreeMap.java,381,if (pivotLeft != null) {,0.218218,11,31
21,S1999,LinkedTreeMap.java,385,"replaceInParent(root, pivot);",0.218218,11,31
21,S2000,LinkedTreeMap.java,388,pivot.left = root;,0.218218,11,31
21,S2001,LinkedTreeMap.java,389,root.parent = pivot;,0.218218,11,31
