ID, Method, Class, Line, Source, Var
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, $stack6 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.JacksonXmlModule: com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector()>(), 65, -1, (:232:-1)
-1, com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector(), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke $u0.<com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector: void <init>(boolean)>($stack2), 126, -1, (:233:-1)
-1, void <init>(boolean), com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector, specialinvoke this.<com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector: void <init>()>(), 34, -1, (stack1:252:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest, this.<com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER> = $stack1, 30, -1, (this.MAPPER:254:-1)
-1, void testEmptyList(), com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest, $stack3 = this.<com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER>, 35, -1, (stack3:259:-1)
-1, void testEmptyList(), com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest, $stack2 = new com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest$Order, 35, -1, (stack2:259:-1)
-1, void testEmptyList(), com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest, specialinvoke $stack2.<com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest$Order: void <init>()>(), 35, -1, (this:257:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest$Order, specialinvoke this.<java.lang.Object: void <init>()>(), 12, -1, (stack2:259:-1)
-1, void testEmptyList(), com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest, $stack4 = virtualinvoke $stack3.<com.fasterxml.jackson.dataformat.xml.XmlMapper: java.lang.String writeValueAsString(java.lang.Object)>($stack2), 35, -1, (stack4:924:-1)
-1, void testEmptyList(), com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest, staticinvoke <com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest: void assertEquals(java.lang.String;java.lang.String)>("<Order/>"; $stack4), 36, -1, (stack4:924:-1)
