statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S1,1,1,3,0,0.353553
S2,1,1,3,0,0.353553
S3,1,1,3,0,0.353553
S4,1,1,3,0,0.353553
S5,1,1,3,0,0.353553
S6,1,1,2,1,0.408248
S7,1,1,3,0,0.353553
S8,1,1,2,1,0.408248
S9,1,1,3,0,0.353553
S10,1,1,3,0,0.353553
S11,1,1,3,0,0.353553
S12,1,1,3,0,0.353553
S13,1,1,3,0,0.353553
S14,1,1,3,0,0.353553
S15,1,1,3,0,0.353553
S16,1,1,3,0,0.353553
S17,1,1,3,0,0.353553
S18,1,1,3,0,0.353553
S19,1,1,3,0,0.353553
S20,1,1,3,0,0.353553
S21,1,1,3,0,0.353553
S22,1,1,3,0,0.353553
S23,1,1,3,0,0.353553
S24,1,1,3,0,0.353553
S25,1,1,3,0,0.353553
S26,1,1,3,0,0.353553
S27,1,1,3,0,0.353553
S28,1,1,3,0,0.353553
S29,1,1,3,0,0.353553
S30,1,1,3,0,0.353553
S31,1,1,3,0,0.353553
S32,1,1,3,0,0.353553
S33,1,1,3,0,0.353553
S34,1,1,3,0,0.353553
S35,1,1,3,0,0.353553
S36,1,1,3,0,0.353553
S37,1,1,3,0,0.353553
S38,1,1,3,0,0.353553
S39,1,1,3,0,0.353553
S40,1,1,3,0,0.353553
S41,1,1,3,0,0.353553
S42,1,1,3,0,0.353553
S43,1,1,3,0,0.353553
S44,1,1,3,0,0.353553
S45,1,1,3,0,0.353553
S46,1,1,3,0,0.353553
S47,1,1,3,0,0.353553
S48,1,1,3,0,0.353553
S49,1,1,3,0,0.353553
S50,1,1,3,0,0.353553
S51,1,1,3,0,0.353553
S52,1,1,3,0,0.353553
S53,1,1,3,0,0.353553
S54,1,1,3,0,0.353553
S55,1,1,3,0,0.353553
S56,1,1,3,0,0.353553
S57,1,1,3,0,0.353553
S58,1,1,3,0,0.353553
S59,1,1,3,0,0.353553
S60,1,1,3,0,0.353553
S61,1,1,3,0,0.353553
S62,1,1,3,0,0.353553
S63,1,1,3,0,0.353553
S64,1,1,3,0,0.353553
S65,1,1,3,0,0.353553
S66,1,1,3,0,0.353553
S67,1,1,3,0,0.353553
S68,1,1,3,0,0.353553
S69,1,1,3,0,0.353553
S70,1,1,3,0,0.353553
S71,1,1,3,0,0.353553
S72,1,1,3,0,0.353553
S73,1,1,3,0,0.353553
S74,1,1,3,0,0.353553
S75,1,1,3,0,0.353553
S76,1,1,3,0,0.353553
S77,1,1,3,0,0.353553
S78,1,1,3,0,0.353553
S79,1,1,3,0,0.353553
S80,1,1,3,0,0.353553
S81,1,1,3,0,0.353553
S82,1,1,3,0,0.353553
S83,1,1,3,0,0.353553
S84,1,1,3,0,0.353553
S85,1,1,3,0,0.353553
S86,1,1,3,0,0.353553
S87,1,1,3,0,0.353553
S88,1,1,3,0,0.353553
S89,1,1,3,0,0.353553
S90,1,1,3,0,0.353553
S91,1,1,3,0,0.353553
S92,1,1,3,0,0.353553
S93,1,1,3,0,0.353553
S94,1,1,3,0,0.353553
S95,1,1,3,0,0.353553
S96,1,1,3,0,0.353553
S97,1,1,3,0,0.353553
S98,1,1,3,0,0.353553
S99,1,1,3,0,0.353553
S100,1,1,3,0,0.353553
S101,1,1,3,0,0.353553
S102,1,1,3,0,0.353553
S103,1,1,3,0,0.353553
S104,1,1,3,0,0.353553
S105,1,1,3,0,0.353553
S106,1,1,3,0,0.353553
S107,1,1,3,0,0.353553
S108,1,1,3,0,0.353553
S109,1,1,3,0,0.353553
S110,1,1,3,0,0.353553
S111,1,1,3,0,0.353553
S112,1,1,3,0,0.353553
S113,1,1,3,0,0.353553
S114,1,1,3,0,0.353553
S115,1,1,3,0,0.353553
S116,1,1,3,0,0.353553
S117,1,1,3,0,0.353553
S118,1,1,3,0,0.353553
S119,1,1,3,0,0.353553
S120,1,1,3,0,0.353553
S121,1,1,3,0,0.353553
