test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.math.linear.SingularValueDecompositionImplTest::testMoreRows,PASS,2,2
org.apache.commons.math.linear.SingularValueDecompositionImplTest::testMoreColumns,PASS,2,2
org.apache.commons.math.linear.SingularValueDecompositionImplTest::testDimensions,PASS,6,6
org.apache.commons.math.linear.SingularValueDecompositionImplTest::testHadamard,PASS,6,6
org.apache.commons.math.linear.SingularValueDecompositionImplTest::testAEqualUSVt,PASS,0,0
org.apache.commons.math.linear.SingularValueDecompositionImplTest::testUOrthogonal,PASS,0,0
org.apache.commons.math.linear.SingularValueDecompositionImplTest::testVOrthogonal,PASS,0,0
org.apache.commons.math.linear.SingularValueDecompositionImplTest::testMatricesValues1,PASS,6,6
org.apache.commons.math.linear.SingularValueDecompositionImplTest::testMatricesValues2,PASS,6,6
org.apache.commons.math.linear.SingularValueDecompositionImplTest::testConditionNumber,PASS,1,1
org.apache.commons.math.linear.SingularValueSolverTest::testSolveDimensionErrors,PASS,0,0
org.apache.commons.math.linear.SingularValueSolverTest::testLeastSquareSolve,PASS,10,10
org.apache.commons.math.linear.SingularValueSolverTest::testSolve,PASS,4,4
org.apache.commons.math.linear.SingularValueSolverTest::testConditionNumber,PASS,1,1
org.apache.commons.math.linear.SingularValueSolverTest::testTruncated,PASS,3,3
