test_case,result,assertx_calls_found,assertx_calls_counted
org.jsoup.integration.ParseTest::testSmhBizArticle,PASS,3,3
org.jsoup.integration.ParseTest::testNewsHomepage,PASS,6,6
org.jsoup.integration.ParseTest::testGoogleSearchIpod,PASS,4,4
org.jsoup.integration.ParseTest::testBinary,PASS,1,1
org.jsoup.integration.ParseTest::testYahooJp,PASS,3,3
org.jsoup.integration.ParseTest::testBaidu,PASS,6,6
org.jsoup.integration.ParseTest::testBaiduVariant,PASS,2,2
org.jsoup.integration.ParseTest::testHtml5Charset,PASS,6,5
org.jsoup.integration.ParseTest::testNytArticle,PASS,1,1
org.jsoup.integration.ParseTest::testYahooArticle,PASS,1,1
