statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S1,0,1,6,68,0.0
S2,0,1,6,68,0.0
S3,0,1,6,68,0.0
S4,0,1,6,68,0.0
S5,0,1,6,68,0.0
S6,0,1,6,68,0.0
S7,0,1,6,68,0.0
S8,0,1,6,68,0.0
S9,0,1,6,68,0.0
S10,0,1,6,68,0.0
S11,0,1,6,68,0.0
S12,0,1,6,68,0.0
S13,0,1,6,68,0.0
S14,0,1,6,68,0.0
S15,0,1,6,68,0.0
S16,0,1,6,68,0.0
S17,0,1,6,68,0.0
S18,0,1,6,68,0.0
S19,0,1,6,68,0.0
S20,0,1,6,68,0.0
S21,0,1,6,68,0.0
S22,0,1,6,68,0.0
S23,0,1,6,68,0.0
S24,0,1,6,68,0.0
S25,0,1,6,68,0.0
S26,0,1,6,68,0.0
S27,0,1,6,68,0.0
S28,0,1,6,68,0.0
S29,0,1,6,68,0.0
S30,0,1,6,68,0.0
S31,0,1,6,68,0.0
S32,0,1,1,73,0.0
S33,0,1,6,68,0.0
S34,1,0,72,2,0.117041
S35,1,0,72,2,0.117041
S36,1,0,67,7,0.121268
S37,1,0,63,11,0.125
S38,1,0,63,11,0.125
S39,1,0,63,11,0.125
S40,1,0,63,11,0.125
S41,1,0,63,11,0.125
S42,1,0,67,7,0.121268
S43,1,0,67,7,0.121268
S44,1,0,63,11,0.125
S45,1,0,63,11,0.125
S46,1,0,67,7,0.121268
S47,0,1,2,72,0.0
S48,1,0,67,7,0.121268
S49,1,0,67,7,0.121268
S50,0,1,1,73,0.0
S51,1,0,66,8,0.122169
S52,1,0,66,8,0.122169
S53,1,0,71,3,0.117851
S54,1,0,66,8,0.122169
S55,1,0,63,11,0.125
S56,1,0,63,11,0.125
S57,0,1,10,64,0.0
S58,1,0,66,8,0.122169
S59,0,1,4,70,0.0
S60,1,0,63,11,0.125
S61,1,0,63,11,0.125
S62,1,0,63,11,0.125
S63,1,0,63,11,0.125
S64,1,0,63,11,0.125
S65,0,1,1,73,0.0
S66,1,0,63,11,0.125
S67,1,0,63,11,0.125
S68,0,1,4,70,0.0
S69,0,1,4,70,0.0
S70,0,1,4,70,0.0
S71,0,1,11,63,0.0
S72,0,1,10,64,0.0
S73,0,1,1,73,0.0
S74,0,1,10,64,0.0
S75,0,1,14,60,0.0
S76,0,1,13,61,0.0
S77,0,1,1,73,0.0
S78,0,1,13,61,0.0
S79,0,1,26,48,0.0
S80,0,1,23,51,0.0
S81,0,1,3,71,0.0
S82,0,1,23,51,0.0
S83,0,1,3,71,0.0
S84,0,1,38,36,0.0
S85,0,1,4,70,0.0
S86,0,1,38,36,0.0
S87,0,1,5,69,0.0
S88,0,1,33,41,0.0
S89,0,1,33,41,0.0
S90,1,0,63,11,0.125
S91,1,0,63,11,0.125
S92,1,0,63,11,0.125
S93,0,1,8,66,0.0
S94,0,1,8,66,0.0
S95,0,1,8,66,0.0
S96,0,1,8,66,0.0
S97,0,1,8,66,0.0
S98,1,0,63,11,0.125
S99,0,1,10,64,0.0
S100,1,0,57,17,0.131306
S101,0,1,10,64,0.0
S102,0,1,1,73,0.0
S103,0,1,10,64,0.0
S104,0,1,2,72,0.0
S105,0,1,9,65,0.0
S106,0,1,6,68,0.0
S107,0,1,5,69,0.0
S108,0,1,5,69,0.0
S109,0,1,2,72,0.0
S110,0,1,2,72,0.0
S111,0,1,1,73,0.0
S112,0,1,2,72,0.0
S113,0,1,2,72,0.0
S114,0,1,2,72,0.0
S115,0,1,1,73,0.0
S116,0,1,3,71,0.0
S117,0,1,3,71,0.0
S118,0,1,3,71,0.0
S119,0,1,3,71,0.0
S120,0,1,1,73,0.0
S121,0,1,2,72,0.0
S122,0,1,2,72,0.0
S123,0,1,2,72,0.0
S124,0,1,2,72,0.0
S125,0,1,2,72,0.0
S126,0,1,4,70,0.0
S127,0,1,4,70,0.0
S128,0,1,4,70,0.0
S129,0,1,4,70,0.0
S130,0,1,4,70,0.0
S131,0,1,4,70,0.0
S132,0,1,4,70,0.0
S133,0,1,4,70,0.0
S134,0,1,4,70,0.0
S135,0,1,4,70,0.0
S136,0,1,4,70,0.0
S137,0,1,4,70,0.0
S138,0,1,4,70,0.0
S139,0,1,4,70,0.0
S140,0,1,4,70,0.0
S141,0,1,4,70,0.0
S142,0,1,4,70,0.0
S143,0,1,4,70,0.0
S144,0,1,4,70,0.0
S145,1,0,67,7,0.121268
S146,1,0,19,55,0.223607
S147,1,0,19,55,0.223607
S148,0,1,3,71,0.0
S149,0,1,1,73,0.0
S150,0,1,3,71,0.0
S151,0,1,2,72,0.0
S152,0,1,2,72,0.0
S153,0,1,2,72,0.0
S154,0,1,2,72,0.0
S155,0,1,2,72,0.0
S156,0,1,5,69,0.0
S157,1,0,4,70,0.447214
S158,0,1,1,73,0.0
S159,0,1,1,73,0.0
S160,0,1,1,73,0.0
S161,0,1,1,73,0.0
