ID, Method, Class, Line, Source, Var
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke this.<com.fasterxml.jackson.databind.module.SimpleModule: void setupModule(com.fasterxml.jackson.databind.Module$SetupContext)>(context), 75, -1, (:320:-1)
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, $stack6 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.JacksonXmlModule: com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector()>(), 65, -1, (:501:-1)
-1, com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector(), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke $u0.<com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector: void <init>(boolean)>($stack2), 126, -1, (:502:-1)
-1, void <init>(boolean), com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector, specialinvoke this.<com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector: void <init>()>(), 34, -1, (stack1:522:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest, this.<com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER> = $stack1, 254, -1, (this.MAPPER:999:-1)
-1, void testCustomWith(), com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest, $stack2 = this.<com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER>, 326, -1, (stack2:1000:-1)
-1, void testCustomWith(), com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest, $stack3 = virtualinvoke $stack2.<com.fasterxml.jackson.dataformat.xml.XmlMapper: java.lang.Object readValue(java.lang.String;java.lang.Class)>("<ValueFoo><value>1</value></ValueFoo>"; class "Lcom/fasterxml/jackson/dataformat/xml/deser/builder/BuilderSimpleTest$ValueFoo;"), 326, -1, (stack3:1603:-1)
-1, com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest$BuildFoo fooValue(int), com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest$BuildFoo, this.<com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest$BuildFoo: int value> = v, 123, -1, (this.value:1581:-1)
-1, com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest$ValueFoo construct(), com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest$BuildFoo, $stack2 = this.<com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest$BuildFoo: int value>, 127, -1, (v:1584:-1)
-1, com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest$ValueFoo construct(), com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest$BuildFoo, specialinvoke $stack1.<com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest$ValueFoo: void <init>(int)>($stack2), 127, -1, (v:1584:-1)
-1, void <init>(int), com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest$ValueFoo, this.<com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest$ValueFoo: int value> = v, 115, -1, (value.value:1604:-1)
-1, void testCustomWith(), com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest, value = (com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest$ValueFoo) $stack3, 326, -1, (value:1604:-1)
-1, void testCustomWith(), com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest, $stack4 = value.<com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest$ValueFoo: int value>, 327, -1, (stack4:1605:-1)
-1, void testCustomWith(), com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest, staticinvoke <com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest: void assertEquals(int;int)>(1; $stack4), 327, -1, (value:1604:-1)
