statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S1,0,6,66,65,0.0
S2,0,6,66,65,0.0
S3,0,6,62,69,0.0
S4,0,6,62,69,0.0
S5,0,6,22,109,0.0
S6,0,6,53,78,0.0
S7,0,6,2,129,0.0
S8,0,6,2,129,0.0
S9,0,6,57,74,0.0
S10,3,3,93,38,0.125
S11,3,3,93,38,0.125
S12,3,3,89,42,0.127688
S13,3,3,89,42,0.127688
S14,0,6,34,97,0.0
S15,3,3,77,54,0.136931
S16,0,6,2,129,0.0
S17,0,6,2,129,0.0
S18,0,6,2,129,0.0
S19,3,3,80,51,0.134433
S20,3,3,98,33,0.121867
S21,3,3,98,33,0.121867
S22,3,3,94,37,0.124354
S23,3,3,94,37,0.124354
S24,0,6,12,119,0.0
S25,3,3,94,37,0.124354
S26,0,6,2,129,0.0
S27,0,6,2,129,0.0
S28,3,3,98,33,0.121867
S29,0,6,66,65,0.0
S30,0,6,66,65,0.0
S31,0,6,62,69,0.0
S32,0,6,62,69,0.0
S33,0,6,2,129,0.0
S34,0,6,64,67,0.0
S35,0,6,13,118,0.0
S36,6,0,120,11,0.218218
S37,6,0,120,11,0.218218
S38,6,0,120,11,0.218218
S39,6,0,120,11,0.218218
S40,6,0,120,11,0.218218
S41,0,6,13,118,0.0
S42,0,6,13,118,0.0
S43,0,6,13,118,0.0
S44,0,6,7,124,0.0
S45,0,6,13,118,0.0
S46,0,6,13,118,0.0
S47,0,6,13,118,0.0
S48,0,6,13,118,0.0
S49,0,6,13,118,0.0
S50,0,6,13,118,0.0
S51,0,6,4,127,0.0
S52,0,6,11,120,0.0
S53,0,6,13,118,0.0
S54,0,6,4,127,0.0
S55,0,6,4,127,0.0
S56,0,6,2,129,0.0
S57,0,6,4,127,0.0
S58,0,6,4,127,0.0
S59,0,6,4,127,0.0
S60,0,6,4,127,0.0
S61,0,6,4,127,0.0
S62,0,6,4,127,0.0
S63,0,6,4,127,0.0
S64,0,6,4,127,0.0
S65,0,6,4,127,0.0
S66,0,6,9,122,0.0
S67,0,6,9,122,0.0
S68,0,6,9,122,0.0
S69,0,6,9,122,0.0
S70,0,6,9,122,0.0
S71,0,6,9,122,0.0
S72,0,6,9,122,0.0
S73,0,6,4,127,0.0
S74,0,6,4,127,0.0
S75,0,6,4,127,0.0
S76,0,6,4,127,0.0
S77,0,6,4,127,0.0
S78,0,6,4,127,0.0
S79,0,6,3,128,0.0
S80,0,6,3,128,0.0
S81,0,6,3,128,0.0
S82,0,6,3,128,0.0
S83,0,6,3,128,0.0
S84,0,6,3,128,0.0
S85,0,6,1,130,0.0
S86,0,6,1,130,0.0
S87,0,6,1,130,0.0
S88,0,6,1,130,0.0
S89,0,6,13,118,0.0
S90,6,0,120,11,0.218218
S91,6,0,120,11,0.218218
S92,6,0,120,11,0.218218
S93,6,0,120,11,0.218218
S94,6,0,120,11,0.218218
S95,6,0,120,11,0.218218
S96,6,0,120,11,0.218218
S97,6,0,120,11,0.218218
S98,0,6,13,118,0.0
S99,0,6,11,120,0.0
S100,0,6,11,120,0.0
S101,0,6,11,120,0.0
S102,0,6,11,120,0.0
S103,0,6,11,120,0.0
S104,0,6,11,120,0.0
S105,0,6,11,120,0.0
S106,0,6,11,120,0.0
S107,3,3,16,115,0.280976
S108,3,3,16,115,0.280976
S109,3,3,16,115,0.280976
S110,3,3,16,115,0.280976
S111,3,3,16,115,0.280976
S112,3,3,16,115,0.280976
S113,3,3,16,115,0.280976
S114,3,3,16,115,0.280976
S115,3,3,16,115,0.280976
S116,2,4,11,120,0.226455
S117,2,4,7,124,0.272166
S118,1,5,11,120,0.117851
S119,1,5,11,120,0.117851
S120,3,3,61,70,0.153093
S121,6,0,131,0,0.209274
S122,6,0,131,0,0.209274
S123,6,0,131,0,0.209274
S124,6,0,131,0,0.209274
S125,3,3,77,54,0.136931
S126,3,3,77,54,0.136931
S127,3,3,77,54,0.136931
S128,3,3,77,54,0.136931
S129,3,3,77,54,0.136931
S130,3,3,77,54,0.136931
S131,3,3,77,54,0.136931
S132,3,3,77,54,0.136931
S133,3,3,77,54,0.136931
S134,0,6,5,126,0.0
S135,0,6,1,130,0.0
S136,0,6,1,130,0.0
S137,3,3,16,115,0.280976
S138,3,3,16,115,0.280976
S139,2,4,1,130,0.471405
S140,3,3,16,115,0.280976
S141,3,3,16,115,0.280976
S142,3,3,71,60,0.142374
S143,3,3,71,60,0.142374
S144,3,3,71,60,0.142374
S145,3,3,71,60,0.142374
S146,3,3,76,55,0.137795
S147,3,3,76,55,0.137795
S148,3,3,76,55,0.137795
S149,3,3,76,55,0.137795
S150,3,3,76,55,0.137795
S151,3,3,62,69,0.151911
S152,0,6,1,130,0.0
S153,0,6,2,129,0.0
S154,3,3,33,98,0.204124
S155,3,3,33,98,0.204124
S156,3,3,33,98,0.204124
S157,3,3,33,98,0.204124
S158,3,3,33,98,0.204124
S159,3,3,33,98,0.204124
S160,3,3,33,98,0.204124
S161,3,3,77,54,0.136931
S162,3,3,77,54,0.136931
S163,3,3,77,54,0.136931
S164,3,3,77,54,0.136931
S165,3,3,77,54,0.136931
S166,3,3,77,54,0.136931
S167,3,3,77,54,0.136931
S168,3,3,77,54,0.136931
S169,2,4,35,96,0.134231
S170,2,4,35,96,0.134231
S171,3,3,77,54,0.136931
S172,3,3,72,59,0.141421
S173,3,3,72,59,0.141421
S174,3,3,62,69,0.151911
S175,3,3,41,90,0.184637
S176,3,3,41,90,0.184637
S177,3,3,41,90,0.184637
S178,3,3,62,69,0.151911
S179,1,5,23,108,0.083333
S180,1,5,23,108,0.083333
S181,1,5,23,108,0.083333
S182,3,3,61,70,0.153093
S183,3,3,61,70,0.153093
S184,3,3,61,70,0.153093
S185,3,3,16,115,0.280976
S186,3,3,61,70,0.153093
S187,3,3,61,70,0.153093
S188,3,3,72,59,0.141421
S189,3,3,72,59,0.141421
S190,1,5,5,126,0.166667
S191,1,5,5,126,0.166667
S192,3,3,72,59,0.141421
S193,3,3,72,59,0.141421
S194,3,3,72,59,0.141421
S195,3,3,72,59,0.141421
S196,1,5,27,104,0.077152
S197,1,5,15,116,0.102062
S198,1,5,15,116,0.102062
S199,1,5,15,116,0.102062
S200,1,5,15,116,0.102062
S201,1,5,15,116,0.102062
S202,0,6,17,114,0.0
S203,0,6,17,114,0.0
S204,1,5,22,109,0.085126
S205,1,5,22,109,0.085126
S206,2,4,58,73,0.105409
S207,2,4,58,73,0.105409
S208,2,4,48,83,0.11547
S209,2,4,48,83,0.11547
S210,2,4,48,83,0.11547
S211,2,4,8,123,0.258199
S212,2,4,0,131,0.57735
S213,2,4,0,131,0.57735
S214,2,4,0,131,0.57735
S215,2,4,0,131,0.57735
S216,2,4,48,83,0.11547
S217,0,6,10,121,0.0
S218,0,6,1,130,0.0
S219,0,6,1,130,0.0
S220,0,6,1,130,0.0
S221,0,6,1,130,0.0
S222,0,6,9,122,0.0
S223,0,6,9,122,0.0
S224,0,6,9,122,0.0
S225,0,6,3,128,0.0
S226,0,6,4,127,0.0
S227,0,6,4,127,0.0
S228,0,6,4,127,0.0
S229,0,6,4,127,0.0
S230,0,6,4,127,0.0
S231,0,6,4,127,0.0
S232,0,6,4,127,0.0
S233,0,6,4,127,0.0
S234,0,6,4,127,0.0
S235,0,6,4,127,0.0
S236,0,6,4,127,0.0
S237,0,6,1,130,0.0
S238,0,6,1,130,0.0
S239,0,6,1,130,0.0
S240,0,6,4,127,0.0
S241,0,6,4,127,0.0
S242,0,6,4,127,0.0
S243,0,6,4,127,0.0
S244,0,6,4,127,0.0
S245,0,6,4,127,0.0
S246,0,6,4,127,0.0
S247,0,6,4,127,0.0
S248,0,6,4,127,0.0
S249,0,6,4,127,0.0
S250,0,6,4,127,0.0
S251,3,3,63,68,0.150756
S252,3,3,63,68,0.150756
S253,0,6,5,126,0.0
S254,3,3,63,68,0.150756
S255,0,6,4,127,0.0
S256,0,6,4,127,0.0
S257,0,6,4,127,0.0
S258,0,6,4,127,0.0
S259,0,6,4,127,0.0
S260,0,6,4,127,0.0
S261,0,6,4,127,0.0
S262,0,6,4,127,0.0
S263,0,6,4,127,0.0
S264,0,6,4,127,0.0
S265,0,6,4,127,0.0
S266,0,6,4,127,0.0
S267,0,6,1,130,0.0
S268,0,6,1,130,0.0
S269,0,6,1,130,0.0
S270,0,6,1,130,0.0
S271,0,6,1,130,0.0
S272,0,6,5,126,0.0
S273,0,6,2,129,0.0
S274,0,6,2,129,0.0
S275,0,6,2,129,0.0
S276,0,6,2,129,0.0
S277,0,6,2,129,0.0
S278,0,6,2,129,0.0
S279,0,6,2,129,0.0
S280,0,6,2,129,0.0
S281,0,6,2,129,0.0
S282,0,6,2,129,0.0
S283,0,6,1,130,0.0
S284,0,6,2,129,0.0
S285,2,4,18,113,0.182574
S286,2,4,18,113,0.182574
S287,2,4,18,113,0.182574
S288,2,4,18,113,0.182574
S289,0,6,17,114,0.0
S290,2,4,1,130,0.471405
S291,6,0,120,11,0.218218
S292,6,0,120,11,0.218218
S293,3,3,89,42,0.127688
S294,3,3,89,42,0.127688
S295,1,5,21,110,0.087039
S296,1,5,11,120,0.117851
S297,0,6,10,121,0.0
S298,0,6,10,121,0.0
S299,0,6,2,129,0.0
S300,0,6,8,123,0.0
S301,3,3,84,47,0.131306
S302,1,5,77,54,0.046225
S303,2,4,10,121,0.235702
