statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S1,0,5,18,31,0.0
S2,0,5,24,25,0.0
S3,0,5,24,25,0.0
S4,0,5,24,25,0.0
S5,0,5,24,25,0.0
S6,0,5,24,25,0.0
S7,0,5,23,26,0.0
S8,0,5,24,25,0.0
S9,0,5,23,26,0.0
S10,0,5,24,25,0.0
S11,0,5,23,26,0.0
S12,5,0,17,32,0.476731
S13,0,5,18,31,0.0
S14,0,5,18,31,0.0
S15,0,5,18,31,0.0
S16,0,5,18,31,0.0
S17,0,5,18,31,0.0
S18,5,0,17,32,0.476731
S19,4,1,12,37,0.447214
S20,0,5,1,48,0.0
S21,5,0,17,32,0.476731
S22,0,5,18,31,0.0
S23,0,5,1,48,0.0
S24,0,5,8,41,0.0
S25,0,5,8,41,0.0
S26,0,5,1,48,0.0
S27,0,5,1,48,0.0
S28,0,5,1,48,0.0
S29,0,5,1,48,0.0
S30,0,5,28,21,0.0
S31,0,5,28,21,0.0
S32,0,5,31,18,0.0
S33,0,5,31,18,0.0
S34,0,5,28,21,0.0
S35,0,5,28,21,0.0
S36,0,5,28,21,0.0
S37,0,5,28,21,0.0
S38,0,5,28,21,0.0
S39,0,5,28,21,0.0
S40,0,5,31,18,0.0
S41,0,5,31,18,0.0
S42,0,5,31,18,0.0
S43,0,5,28,21,0.0
S44,0,5,31,18,0.0
S45,0,5,31,18,0.0
S46,0,5,28,21,0.0
S47,0,5,1,48,0.0
S48,0,5,12,37,0.0
S49,0,5,12,37,0.0
S50,0,5,16,33,0.0
S51,0,5,18,31,0.0
S52,0,5,18,31,0.0
S53,0,5,16,33,0.0
S54,0,5,3,46,0.0
S55,0,5,18,31,0.0
S56,0,5,18,31,0.0
S57,0,5,18,31,0.0
S58,0,5,18,31,0.0
S59,0,5,18,31,0.0
S60,0,5,2,47,0.0
S61,0,5,18,31,0.0
S62,0,5,18,31,0.0
S63,0,5,18,31,0.0
S64,0,5,18,31,0.0
S65,0,5,18,31,0.0
