virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testLs_line_L72_P_1,org.apache.commons.cli.ApplicationTest::testLs,org.apache.commons.cli.ApplicationTest,testLs,line,72,Virtual_Pass,12,/opt/resq/resQ_outputs/work/Cli_5b/step2_slicing/_slicer4j_passed/testLs_line_L72_P_1/slice.log,
testAnt_line_L123_P_2,org.apache.commons.cli.ApplicationTest::testAnt,org.apache.commons.cli.ApplicationTest,testAnt,line,123,Virtual_Pass,24,/opt/resq/resQ_outputs/work/Cli_5b/step2_slicing/_slicer4j_passed/testAnt_line_L123_P_2/slice.log,/opt/resq/resQ_outputs/work/Cli_5b/step2_slicing/_slicer4j_passed/testAnt_line_L123_P_2_alias_opts/slice.log
test14786_line_L388_P_3,org.apache.commons.cli.BugsTest::test14786,org.apache.commons.cli.BugsTest,test14786,line,388,Virtual_Pass,12,/opt/resq/resQ_outputs/work/Cli_5b/step2_slicing/_slicer4j_passed/test14786_line_L388_P_3/slice.log,
test15046_line_L404_P_4,org.apache.commons.cli.BugsTest::test15046,org.apache.commons.cli.BugsTest,test15046,line,404,Virtual_Pass,116,/opt/resq/resQ_outputs/work/Cli_5b/step2_slicing/_slicer4j_passed/test15046_line_L404_P_4/slice.log,
test15648_line_L414_P_5,org.apache.commons.cli.BugsTest::test15648,org.apache.commons.cli.BugsTest,test15648,line,414,Virtual_Pass,12,/opt/resq/resQ_outputs/work/Cli_5b/step2_slicing/_slicer4j_passed/test15648_line_L414_P_5/slice.log,
testBasic_line_L45_P_6,org.apache.commons.cli.bug.BugCLI71Test::testBasic,org.apache.commons.cli.bug.BugCLI71Test,testBasic,line,45,Virtual_Pass,12,/opt/resq/resQ_outputs/work/Cli_5b/step2_slicing/_slicer4j_passed/testBasic_line_L45_P_6/slice.log,
testBasic_line_L46_P_7,org.apache.commons.cli.bug.BugCLI71Test::testBasic,org.apache.commons.cli.bug.BugCLI71Test,testBasic,line,46,Virtual_Pass,12,/opt/resq/resQ_outputs/work/Cli_5b/step2_slicing/_slicer4j_passed/testBasic_line_L46_P_7/slice.log,
testMistakenArgument_line_L54_P_8,org.apache.commons.cli.bug.BugCLI71Test::testMistakenArgument,org.apache.commons.cli.bug.BugCLI71Test,testMistakenArgument,line,54,Virtual_Pass,12,/opt/resq/resQ_outputs/work/Cli_5b/step2_slicing/_slicer4j_passed/testMistakenArgument_line_L54_P_8/slice.log,
testMistakenArgument_line_L55_P_9,org.apache.commons.cli.bug.BugCLI71Test::testMistakenArgument,org.apache.commons.cli.bug.BugCLI71Test,testMistakenArgument,line,55,Virtual_Pass,12,/opt/resq/resQ_outputs/work/Cli_5b/step2_slicing/_slicer4j_passed/testMistakenArgument_line_L55_P_9/slice.log,
testGetsDefaultIfOptional_line_L73_P_10,org.apache.commons.cli.bug.BugCLI71Test::testGetsDefaultIfOptional,org.apache.commons.cli.bug.BugCLI71Test,testGetsDefaultIfOptional,line,73,Virtual_Pass,12,/opt/resq/resQ_outputs/work/Cli_5b/step2_slicing/_slicer4j_passed/testGetsDefaultIfOptional_line_L73_P_10/slice.log,
testGetsDefaultIfOptional_line_L74_P_11,org.apache.commons.cli.bug.BugCLI71Test::testGetsDefaultIfOptional,org.apache.commons.cli.bug.BugCLI71Test,testGetsDefaultIfOptional,line,74,Virtual_Pass,12,/opt/resq/resQ_outputs/work/Cli_5b/step2_slicing/_slicer4j_passed/testGetsDefaultIfOptional_line_L74_P_11/slice.log,
