test_case,result,assertx_calls_found,assertx_calls_counted
com.google.gson.JsonParserTest::testParseString,PASS,3,3
com.google.gson.JsonParserTest::testParseEmptyString,PASS,2,2
com.google.gson.JsonParserTest::testParseEmptyWhitespaceInput,PASS,1,1
com.google.gson.JsonParserTest::testParseMixedArray,PASS,4,4
com.google.gson.JsonParserTest::testParseReader,PASS,3,3
com.google.gson.JsonParserTest::testReadWriteTwoObjects,PASS,2,2
com.google.gson.MixedStreamTest::testWriteMixedStreamed,PASS,1,1
com.google.gson.MixedStreamTest::testReadMixedStreamed,PASS,3,3
com.google.gson.MixedStreamTest::testReaderDoesNotMutateState,PASS,2,2
com.google.gson.MixedStreamTest::testWriteDoesNotMutateState,PASS,4,4
com.google.gson.MixedStreamTest::testReadInvalidState,PASS,0,0
com.google.gson.MixedStreamTest::testReadClosed,PASS,0,0
com.google.gson.MixedStreamTest::testWriteInvalidState,PASS,0,0
com.google.gson.MixedStreamTest::testWriteClosed,PASS,0,0
com.google.gson.MixedStreamTest::testWriteNulls,PASS,1,1
com.google.gson.MixedStreamTest::testReadNulls,PASS,0,0
com.google.gson.MixedStreamTest::testWriteHtmlSafe,PASS,2,2
com.google.gson.MixedStreamTest::testWriteLenient,PASS,1,1
com.google.gson.TypeInfoFactoryTest::testSimpleField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testEnumField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testParameterizedTypeField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testNestedParameterizedTypeField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testGenericArrayTypeField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testTypeVariableField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testTypeVariableArrayField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testMutliDimensionalTypeVariableArrayField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testParameterizedTypeVariableField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testNestedParameterizedTypeVariableField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testParameterizedTypeVariableArrayField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testWildcardField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testArrayOfWildcardField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testListStringWildcardField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testArrayOfListStringWildcardField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testListTypeVariableWildcardField,PASS,4,4
com.google.gson.TypeInfoFactoryTest::testArrayOfListTypeVariableWildcardField,PASS,4,4
com.google.gson.functional.ArrayTest::testTopLevelArrayOfIntsSerialization,PASS,1,1
com.google.gson.functional.ArrayTest::testTopLevelArrayOfIntsDeserialization,PASS,1,1
com.google.gson.functional.ArrayTest::testInvalidArrayDeserialization,PASS,0,0
com.google.gson.functional.ArrayTest::testEmptyArraySerialization,PASS,1,1
com.google.gson.functional.ArrayTest::testEmptyArrayDeserialization,PASS,3,3
com.google.gson.functional.ArrayTest::testNullsInArraySerialization,PASS,1,1
com.google.gson.functional.ArrayTest::testNullsInArrayDeserialization,PASS,1,1
com.google.gson.functional.ArrayTest::testSingleNullInArraySerialization,PASS,1,1
com.google.gson.functional.ArrayTest::testSingleNullInArrayDeserialization,PASS,1,1
com.google.gson.functional.ArrayTest::testNullsInArrayWithSerializeNullPropertySetSerialization,PASS,1,1
com.google.gson.functional.ArrayTest::testArrayOfStringsSerialization,PASS,1,1
com.google.gson.functional.ArrayTest::testArrayOfStringsDeserialization,PASS,2,2
com.google.gson.functional.ArrayTest::testSingleStringArraySerialization,PASS,1,1
com.google.gson.functional.ArrayTest::testSingleStringArrayDeserialization,PASS,3,3
com.google.gson.functional.ArrayTest::testArrayOfCollectionSerialization,PASS,1,1
