virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testNullsInArraySerialization_json_L89_P_1,com.google.gson.functional.ArrayTest::testNullsInArraySerialization,com.google.gson.functional.ArrayTest,testNullsInArraySerialization,json,89,Virtual_Pass,7,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testNullsInArraySerialization_json_L89_P_1/slice.log,
testSingleNullInArraySerialization_json_L105_P_2,com.google.gson.functional.ArrayTest::testSingleNullInArraySerialization,com.google.gson.functional.ArrayTest,testSingleNullInArraySerialization,json,105,Virtual_Pass,8,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testSingleNullInArraySerialization_json_L105_P_2/slice.log,
testNullsInArrayWithSerializeNullPropertySetSerialization_json_L118_P_3,com.google.gson.functional.ArrayTest::testNullsInArrayWithSerializeNullPropertySetSerialization,com.google.gson.functional.ArrayTest,testNullsInArrayWithSerializeNullPropertySetSerialization,json,118,Virtual_Pass,7,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testNullsInArrayWithSerializeNullPropertySetSerialization_json_L118_P_3/slice.log,
testArrayOfCollectionSerialization_json_L171_P_4,com.google.gson.functional.ArrayTest::testArrayOfCollectionSerialization,com.google.gson.functional.ArrayTest,testArrayOfCollectionSerialization,json,171,Virtual_Pass,5,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testArrayOfCollectionSerialization_json_L171_P_4/slice.log,
testArrayOfPrimitivesAsObjectsSerialization_json_L203_P_5,com.google.gson.functional.ArrayTest::testArrayOfPrimitivesAsObjectsSerialization,com.google.gson.functional.ArrayTest,testArrayOfPrimitivesAsObjectsSerialization,json,203,Virtual_Pass,7,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testArrayOfPrimitivesAsObjectsSerialization_json_L203_P_5/slice.log,
testArrayOfPrimitivesAsObjectsSerialization_json_L204_P_6,com.google.gson.functional.ArrayTest::testArrayOfPrimitivesAsObjectsSerialization,com.google.gson.functional.ArrayTest,testArrayOfPrimitivesAsObjectsSerialization,json,204,Virtual_Pass,7,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testArrayOfPrimitivesAsObjectsSerialization_json_L204_P_6/slice.log,
testArrayOfPrimitivesAsObjectsSerialization_json_L205_P_7,com.google.gson.functional.ArrayTest::testArrayOfPrimitivesAsObjectsSerialization,com.google.gson.functional.ArrayTest,testArrayOfPrimitivesAsObjectsSerialization,json,205,Virtual_Pass,7,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testArrayOfPrimitivesAsObjectsSerialization_json_L205_P_7/slice.log,
testObjectArrayWithNonPrimitivesSerialization_json_L244_P_8,com.google.gson.functional.ArrayTest::testObjectArrayWithNonPrimitivesSerialization,com.google.gson.functional.ArrayTest,testObjectArrayWithNonPrimitivesSerialization,json,244,Virtual_Pass,18,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testObjectArrayWithNonPrimitivesSerialization_json_L244_P_8/slice.log,
testObjectArrayWithNonPrimitivesSerialization_json_L245_P_9,com.google.gson.functional.ArrayTest::testObjectArrayWithNonPrimitivesSerialization,com.google.gson.functional.ArrayTest,testObjectArrayWithNonPrimitivesSerialization,json,245,Virtual_Pass,18,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testObjectArrayWithNonPrimitivesSerialization_json_L245_P_9/slice.log,
testTopLevelCollectionOfIntegersSerialization_json_L58_P_10,com.google.gson.functional.CollectionTest::testTopLevelCollectionOfIntegersSerialization,com.google.gson.functional.CollectionTest,testTopLevelCollectionOfIntegersSerialization,json,58,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testTopLevelCollectionOfIntegersSerialization_json_L58_P_10/slice.log,
testLinkedListSerialization_json_L92_P_11,com.google.gson.functional.CollectionTest::testLinkedListSerialization,com.google.gson.functional.CollectionTest,testLinkedListSerialization,json,92,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testLinkedListSerialization_json_L92_P_11/slice.log,
testLinkedListSerialization_json_L93_P_12,com.google.gson.functional.CollectionTest::testLinkedListSerialization,com.google.gson.functional.CollectionTest,testLinkedListSerialization,json,93,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testLinkedListSerialization_json_L93_P_12/slice.log,
testQueueSerialization_json_L110_P_13,com.google.gson.functional.CollectionTest::testQueueSerialization,com.google.gson.functional.CollectionTest,testQueueSerialization,json,110,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testQueueSerialization_json_L110_P_13/slice.log,
testQueueSerialization_json_L111_P_14,com.google.gson.functional.CollectionTest::testQueueSerialization,com.google.gson.functional.CollectionTest,testQueueSerialization,json,111,Virtual_Pass,4,/opt/resq/resQ_outputs/work/Gson_1b/step2_slicing/_slicer4j_passed/testQueueSerialization_json_L111_P_14/slice.log,
