test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsInstance,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsInstance,TypeUtils,466,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsInstance,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsInstance,TypeUtils,468,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testTypesSatisfyVariables,org.apache.commons.lang3.reflect.TypeUtilsTest,testTypesSatisfyVariables,TypeUtils,516,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testTypesSatisfyVariables,org.apache.commons.lang3.reflect.TypeUtilsTest,testTypesSatisfyVariables,TypeUtils,519,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testTypesSatisfyVariables,org.apache.commons.lang3.reflect.TypeUtilsTest,testTypesSatisfyVariables,TypeUtils,522,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testDetermineTypeVariableAssignments,org.apache.commons.lang3.reflect.TypeUtilsTest,testDetermineTypeVariableAssignments,typeVarAssigns,533,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testDetermineTypeVariableAssignments,org.apache.commons.lang3.reflect.TypeUtilsTest,testDetermineTypeVariableAssignments,typeVarAssigns,534,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetRawType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetRawType,TypeUtils,546,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetRawType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetRawType,TypeUtils,548,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetRawType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetRawType,TypeUtils,550,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetRawType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetRawType,TypeUtils,551,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetRawType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetRawType,TypeUtils,553,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetRawType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetRawType,TypeUtils,555,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetRawType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetRawType,TypeUtils,557,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetRawType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetRawType,TypeUtils,559,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetRawType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetRawType,TypeUtils,560,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,566,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,567,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,568,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,569,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,570,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,571,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,572,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,573,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,574,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,575,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,577,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,578,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,579,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,580,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,581,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,582,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,583,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,584,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,585,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayTypeClasses,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayTypeClasses,TypeUtils,586,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,597,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,598,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,599,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,600,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,601,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,602,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,603,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,604,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,605,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,606,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,607,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,608,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,609,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testIsArrayGenericTypes,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsArrayGenericTypes,TypeUtils,610,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,615,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,616,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,617,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,618,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,619,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,620,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,621,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,622,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,624,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,625,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,626,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,627,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,628,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,629,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,630,Virtual_Pass
org.apache.commons.lang3.reflect.TypeUtilsTest::testGetPrimitiveArrayComponentType,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetPrimitiveArrayComponentType,TypeUtils,631,Virtual_Pass
