virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testJarMarker_zf_L48_F_1,org.apache.commons.compress.archivers.jar.JarArchiveOutputStreamTest::testJarMarker,org.apache.commons.compress.archivers.jar.JarArchiveOutputStreamTest,testJarMarker,zf,48,Virtual_Fail,0,/opt/resq/resQ_outputs/work/Compress_4b/step2_slicing/_slicer4j_failing/testJarMarker_zf_L48_F_1/slice.log,
testUtf8FileRoundtripExplicitUnicodeExtra_testFileRoundtrip_L45_F_2,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testUtf8FileRoundtripExplicitUnicodeExtra,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testUtf8FileRoundtripExplicitUnicodeExtra,testFileRoundtrip,45,Virtual_Fail,0,/opt/resq/resQ_outputs/work/Compress_4b/step2_slicing/_slicer4j_failing/testUtf8FileRoundtripExplicitUnicodeExtra_testFileRoundtrip_L45_F_2/slice.log,
testUtf8FileRoundtripNoEFSExplicitUnicodeExtra_testFileRoundtrip_L50_F_3,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testUtf8FileRoundtripNoEFSExplicitUnicodeExtra,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testUtf8FileRoundtripNoEFSExplicitUnicodeExtra,testFileRoundtrip,50,Virtual_Fail,0,/opt/resq/resQ_outputs/work/Compress_4b/step2_slicing/_slicer4j_failing/testUtf8FileRoundtripNoEFSExplicitUnicodeExtra_testFileRoundtrip_L50_F_3/slice.log,
testCP437FileRoundtripExplicitUnicodeExtra_testFileRoundtrip_L55_F_4,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testCP437FileRoundtripExplicitUnicodeExtra,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testCP437FileRoundtripExplicitUnicodeExtra,testFileRoundtrip,55,Virtual_Fail,0,/opt/resq/resQ_outputs/work/Compress_4b/step2_slicing/_slicer4j_failing/testCP437FileRoundtripExplicitUnicodeExtra_testFileRoundtrip_L55_F_4/slice.log,
testASCIIFileRoundtripExplicitUnicodeExtra_testFileRoundtrip_L60_F_5,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testASCIIFileRoundtripExplicitUnicodeExtra,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testASCIIFileRoundtripExplicitUnicodeExtra,testFileRoundtrip,60,Virtual_Fail,0,/opt/resq/resQ_outputs/work/Compress_4b/step2_slicing/_slicer4j_failing/testASCIIFileRoundtripExplicitUnicodeExtra_testFileRoundtrip_L60_F_5/slice.log,
testUtf8FileRoundtripImplicitUnicodeExtra_testFileRoundtrip_L65_F_6,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testUtf8FileRoundtripImplicitUnicodeExtra,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testUtf8FileRoundtripImplicitUnicodeExtra,testFileRoundtrip,65,Virtual_Fail,0,/opt/resq/resQ_outputs/work/Compress_4b/step2_slicing/_slicer4j_failing/testUtf8FileRoundtripImplicitUnicodeExtra_testFileRoundtrip_L65_F_6/slice.log,
testUtf8FileRoundtripNoEFSImplicitUnicodeExtra_testFileRoundtrip_L70_F_7,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testUtf8FileRoundtripNoEFSImplicitUnicodeExtra,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testUtf8FileRoundtripNoEFSImplicitUnicodeExtra,testFileRoundtrip,70,Virtual_Fail,0,/opt/resq/resQ_outputs/work/Compress_4b/step2_slicing/_slicer4j_failing/testUtf8FileRoundtripNoEFSImplicitUnicodeExtra_testFileRoundtrip_L70_F_7/slice.log,
testCP437FileRoundtripImplicitUnicodeExtra_testFileRoundtrip_L75_F_8,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testCP437FileRoundtripImplicitUnicodeExtra,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testCP437FileRoundtripImplicitUnicodeExtra,testFileRoundtrip,75,Virtual_Fail,0,/opt/resq/resQ_outputs/work/Compress_4b/step2_slicing/_slicer4j_failing/testCP437FileRoundtripImplicitUnicodeExtra_testFileRoundtrip_L75_F_8/slice.log,
testASCIIFileRoundtripImplicitUnicodeExtra_testFileRoundtrip_L80_F_9,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testASCIIFileRoundtripImplicitUnicodeExtra,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testASCIIFileRoundtripImplicitUnicodeExtra,testFileRoundtrip,80,Virtual_Fail,0,/opt/resq/resQ_outputs/work/Compress_4b/step2_slicing/_slicer4j_failing/testASCIIFileRoundtripImplicitUnicodeExtra_testFileRoundtrip_L80_F_9/slice.log,
testZipArchiveInputStreamReadsUnicodeFields_zf_L183_F_10,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testZipArchiveInputStreamReadsUnicodeFields,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testZipArchiveInputStreamReadsUnicodeFields,zf,183,Virtual_Fail,0,/opt/resq/resQ_outputs/work/Compress_4b/step2_slicing/_slicer4j_failing/testZipArchiveInputStreamReadsUnicodeFields_zf_L183_F_10/slice.log,
testRead7ZipArchive_zf_L95_P_1,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testRead7ZipArchive,zf,95,Virtual_Pass,0,,
testRead7ZipArchive_zf_L96_P_2,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testRead7ZipArchive,zf,96,Virtual_Pass,0,,
testRead7ZipArchive_zf_L97_P_3,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testRead7ZipArchive,zf,97,Virtual_Pass,0,,
testReadWinZipArchive_zf_L131_P_4,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testReadWinZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testReadWinZipArchive,zf,131,Virtual_Pass,0,,
testReadWinZipArchive_zf_L132_P_5,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testReadWinZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testReadWinZipArchive,zf,132,Virtual_Pass,0,,
testReadWinZipArchive_zf_L133_P_6,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testReadWinZipArchive,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testReadWinZipArchive,zf,133,Virtual_Pass,0,,
