test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testTrivial,org.apache.commons.math.estimation.GaussNewtonEstimatorTest,testTrivial,estimator,111,Virtual_Pass
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testQRColumnsPermutation,org.apache.commons.math.estimation.GaussNewtonEstimatorTest,testQRColumnsPermutation,estimator,136,Virtual_Pass
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testNoDependency,org.apache.commons.math.estimation.GaussNewtonEstimatorTest,testNoDependency,estimator,161,Virtual_Pass
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testOneSet,org.apache.commons.math.estimation.GaussNewtonEstimatorTest,testOneSet,estimator,188,Virtual_Pass
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testTwoSets,org.apache.commons.math.estimation.GaussNewtonEstimatorTest,testTwoSets,estimator,234,Virtual_Pass
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testRedundantEquations,org.apache.commons.math.estimation.GaussNewtonEstimatorTest,testRedundantEquations,estimator,419,Virtual_Pass
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testInconsistentEquations,org.apache.commons.math.estimation.GaussNewtonEstimatorTest,testInconsistentEquations,estimator,447,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testTrivial,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testTrivial,estimator,112,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testQRColumnsPermutation,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testQRColumnsPermutation,estimator,145,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testNoDependency,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testNoDependency,estimator,170,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testOneSet,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testOneSet,estimator,197,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testTwoSets,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testTwoSets,estimator,243,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testNonInversible,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testNonInversible,estimator,276,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testMoreEstimatedParametersSimple,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testMoreEstimatedParametersSimple,estimator,376,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testMoreEstimatedParametersUnsorted,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testMoreEstimatedParametersUnsorted,estimator,409,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testRedundantEquations,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testRedundantEquations,estimator,436,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testInconsistentEquations,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testInconsistentEquations,estimator,461,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testCircleFitting,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testCircleFitting,estimator,508,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testCircleFitting,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testCircleFitting,estimator,509,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testCircleFittingBadInit,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testCircleFittingBadInit,estimator,582,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testCircleFittingBadInit,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testCircleFittingBadInit,estimator,583,Virtual_Pass
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testCircleFittingBadInit,org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest,testCircleFittingBadInit,estimator,584,Virtual_Pass
