test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testTrivial,PASS,2,2
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testQRColumnsPermutation,PASS,3,3
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testNoDependency,PASS,2,2
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testOneSet,PASS,4,4
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testTwoSets,PASS,7,7
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testNonInversible,PASS,0,0
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testIllConditioned,PASS,10,10
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testMoreEstimatedParametersSimple,PASS,0,0
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testMoreEstimatedParametersUnsorted,PASS,0,0
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testRedundantEquations,PASS,2,2
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testInconsistentEquations,PASS,1,1
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testMaxIterations,PASS,0,0
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testCircleFitting,PASS,4,4
org.apache.commons.math.estimation.GaussNewtonEstimatorTest::testCircleFittingBadInit,PASS,0,0
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testTrivial,PASS,2,2
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testQRColumnsPermutation,PASS,3,3
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testNoDependency,PASS,2,2
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testOneSet,PASS,4,4
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testTwoSets,PASS,7,7
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testNonInversible,PASS,5,5
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testIllConditioned,PASS,10,10
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testMoreEstimatedParametersSimple,PASS,1,1
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testMoreEstimatedParametersUnsorted,PASS,5,5
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testRedundantEquations,PASS,3,3
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testInconsistentEquations,PASS,1,1
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testControlParameters,PASS,0,0
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testCircleFitting,PASS,18,18
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testCircleFittingBadInit,PASS,6,6
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest::testMath199,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackLinearFullRank,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackLinearRank1,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackLinearRank1ZeroColsAndRows,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackRosenbrok,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackHelicalValley,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackPowellSingular,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackFreudensteinRoth,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackBard,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackKowalikOsborne,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackMeyer,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackWatson,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackBox3Dimensional,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackJennrichSampson,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackBrownDennis,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackChebyquad,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackBrownAlmostLinear,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackOsborne1,PASS,0,0
org.apache.commons.math.estimation.MinpackTest::testMinpackOsborne2,PASS,0,0
