test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.compress.DetectArchiverTestCase::testDetectionNotArchive,PASS,0,0
org.apache.commons.compress.DetectArchiverTestCase::testCOMPRESS117,PASS,2,2
org.apache.commons.compress.DetectArchiverTestCase::testCOMPRESS335,PASS,2,2
org.apache.commons.compress.DetectArchiverTestCase::testDetection,PASS,14,14
org.apache.commons.compress.DetectArchiverTestCase::testEmptyCpioArchive,PASS,0,0
org.apache.commons.compress.DetectArchiverTestCase::testEmptyJarArchive,PASS,0,0
org.apache.commons.compress.DetectArchiverTestCase::testEmptyZipArchive,PASS,0,0
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::shortTextFilesAreNoTARs,PASS,1,1
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::aiffFilesAreNoTARs,PASS,1,1
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::testCOMPRESS209,PASS,1,1
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::cantRead7zFromStream,PASS,0,0
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::cantWrite7zToStream,PASS,0,0
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::detectsAndThrowsFor7z,PASS,1,1
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::skipsPK00Prefix,PASS,1,1
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::testEncodingCtor,PASS,3,3
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::testEncodingDeprecated,PASS,4,4
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::testEncodingInputStreamAutodetect,PASS,0,0
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::testEncodingInputStream,PASS,0,0
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::testEncodingOutputStream,PASS,0,0
org.apache.commons.compress.archivers.DumpTestCase::testDumpUnarchiveAll,PASS,0,0
org.apache.commons.compress.archivers.DumpTestCase::testCompressedDumpUnarchiveAll,PASS,0,0
org.apache.commons.compress.archivers.DumpTestCase::testArchiveDetection,PASS,0,0
org.apache.commons.compress.archivers.DumpTestCase::testCompressedArchiveDetection,PASS,0,0
org.apache.commons.compress.archivers.DumpTestCase::testCheckArchive,PASS,0,0
org.apache.commons.compress.archivers.DumpTestCase::testCheckCompressedArchive,PASS,0,0
org.apache.commons.compress.archivers.SevenZTestCase::testSevenZArchiveCreationUsingCopy,PASS,0,0
org.apache.commons.compress.archivers.SevenZTestCase::testSevenZArchiveCreationUsingLZMA2,PASS,0,0
org.apache.commons.compress.archivers.SevenZTestCase::testSevenZArchiveCreationUsingBZIP2,PASS,0,0
org.apache.commons.compress.archivers.SevenZTestCase::testSevenZArchiveCreationUsingDeflate,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testRandomlySkippingEntries,PASS,2,1
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testAllEmptyFilesArchive,PASS,1,1
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testHelloWorldHeaderCompressionOffCopy,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testHelloWorldHeaderCompressionOffLZMA2,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::test7zUnarchive,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::test7zDeflateUnarchive,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::test7zDecryptUnarchive,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testEncryptedArchiveRequiresPassword,PASS,3,0
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testCompressedHeaderWithNonDefaultDictionarySize,PASS,1,1
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testSignatureCheck,PASS,6,6
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testReadingBackLZMA2DictSize,PASS,2,2
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::testReadingBackDeltaDistance,PASS,2,2
org.apache.commons.compress.archivers.sevenz.SevenZFileTest::getEntriesOfUnarchiveTest,PASS,3,3
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testDirectoriesAndEmptyFiles,PASS,24,24
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testDirectoriesOnly,PASS,3,3
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testCantFinishTwice,PASS,1,1
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSixEmptyFiles,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSixFilesSomeNotEmpty,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSevenEmptyFiles,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testSevenFilesSomeNotEmpty,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testEightEmptyFiles,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testEightFilesSomeNotEmpty,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testNineEmptyFiles,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testNineFilesSomeNotEmpty,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testTwentyNineEmptyFiles,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testTwentyNineFilesSomeNotEmpty,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testCopyRoundtrip,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testBzip2Roundtrip,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testLzma2Roundtrip,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testDeflateRoundtrip,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testBCJX86Roundtrip,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testBCJARMRoundtrip,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testBCJARMThumbRoundtrip,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testBCJIA64Roundtrip,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testBCJPPCRoundtrip,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testBCJSparcRoundtrip,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testDeltaRoundtrip,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testStackOfContentCompressions,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testDeflateWithConfiguration,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testBzip2WithConfiguration,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testLzma2WithIntConfiguration,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testLzma2WithOptionsConfiguration,PASS,0,0
org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest::testArchiveWithMixedMethods,PASS,2,2
org.apache.commons.compress.changes.ChangeSetTestCase::testAddChangeTwice,PASS,2,2
org.apache.commons.compress.changes.ChangeSetTestCase::testAddChangeTwiceWithoutReplace,PASS,2,2
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteDir,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteDir2,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteDir3,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFile,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFile2,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeletePlusAddSame,PASS,1,1
org.apache.commons.compress.changes.ChangeSetTestCase::testChangeSetResults,PASS,13,13
org.apache.commons.compress.changes.ChangeSetTestCase::testDeletePlusAdd,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAndAddToZip,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAndAddToZipUsingZipFilePerform,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testAddDeleteAdd,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteAddDelete,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromZip,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromTar,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromJar,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAndAddToTar,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAndAddToJar,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAr,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAndAddToAr,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testRenameAndDelete,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testAddMoveDelete,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testAddToEmptyArchive,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteAddToOneFileArchive,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testAddDeleteToOneFileArchive,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testAddAllreadyExistingWithReplaceTrue,PASS,1,1
org.apache.commons.compress.changes.ChangeSetTestCase::testAddAllreadyExistingWithReplaceFalse,PASS,3,3
