test_case,result,assertx_calls_found,assertx_calls_counted
com.google.gson.ObjectTypeAdapterTest::testDeserialize,PASS,4,4
com.google.gson.ObjectTypeAdapterTest::testSerialize,PASS,1,1
com.google.gson.ObjectTypeAdapterTest::testSerializeNullValue,PASS,1,1
com.google.gson.ObjectTypeAdapterTest::testDeserializeNullValue,PASS,1,1
com.google.gson.ObjectTypeAdapterTest::testSerializeObject,PASS,1,1
com.google.gson.functional.CollectionTest::testTopLevelCollectionOfIntegersSerialization,PASS,1,1
com.google.gson.functional.CollectionTest::testTopLevelCollectionOfIntegersDeserialization,PASS,1,1
com.google.gson.functional.CollectionTest::testTopLevelListOfIntegerCollectionsDeserialization,PASS,1,1
com.google.gson.functional.CollectionTest::testLinkedListSerialization,PASS,2,2
com.google.gson.functional.CollectionTest::testLinkedListDeserialization,PASS,2,2
com.google.gson.functional.CollectionTest::testQueueSerialization,PASS,2,2
com.google.gson.functional.CollectionTest::testQueueDeserialization,PASS,2,2
com.google.gson.functional.CollectionTest::testPriorityQueue,PASS,5,5
com.google.gson.functional.CollectionTest::testVector,PASS,5,5
com.google.gson.functional.CollectionTest::testStack,PASS,5,5
com.google.gson.functional.CollectionTest::testNullsInListSerialization,PASS,1,1
com.google.gson.functional.CollectionTest::testNullsInListDeserialization,PASS,1,1
com.google.gson.functional.CollectionTest::testCollectionOfObjectSerialization,PASS,2,2
com.google.gson.functional.CollectionTest::testCollectionOfObjectWithNullSerialization,PASS,2,2
com.google.gson.functional.CollectionTest::testCollectionOfStringsSerialization,PASS,1,1
com.google.gson.functional.CollectionTest::testCollectionOfBagOfPrimitivesSerialization,PASS,3,3
com.google.gson.functional.CollectionTest::testCollectionOfStringsDeserialization,PASS,2,2
com.google.gson.functional.CollectionTest::testRawCollectionOfIntegersSerialization,PASS,1,1
com.google.gson.functional.CollectionTest::testRawCollectionSerialization,PASS,1,1
com.google.gson.functional.CollectionTest::testRawCollectionDeserializationNotAlllowed,PASS,3,3
com.google.gson.functional.CollectionTest::testRawCollectionOfBagOfPrimitivesNotAllowed,PASS,4,4
com.google.gson.functional.CollectionTest::testWildcardPrimitiveCollectionSerilaization,PASS,2,2
com.google.gson.functional.CollectionTest::testWildcardPrimitiveCollectionDeserilaization,PASS,3,3
com.google.gson.functional.CollectionTest::testWildcardCollectionField,PASS,5,5
