virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testToIntFailing_p_L71_F_1,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest::testToIntFailing,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest,testToIntFailing,p,71,Virtual_Pass,189,/opt/resq/resQ_outputs/work/JacksonCore_24b/step2_slicing/_slicer4j_failing/testToIntFailing_p_L71_F_1/slice.log,
testToLongFailing_p_L185_F_2,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest::testToLongFailing,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest,testToLongFailing,p,185,Virtual_Pass,190,/opt/resq/resQ_outputs/work/JacksonCore_24b/step2_slicing/_slicer4j_failing/testToLongFailing_p_L185_F_2/slice.log,
testToLongFailing_p_L186_F_3,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest::testToLongFailing,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest,testToLongFailing,p,186,Virtual_Pass,190,/opt/resq/resQ_outputs/work/JacksonCore_24b/step2_slicing/_slicer4j_failing/testToLongFailing_p_L186_F_3/slice.log,
testToLongFailing_p_L187_F_4,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest::testToLongFailing,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest,testToLongFailing,p,187,Virtual_Pass,190,/opt/resq/resQ_outputs/work/JacksonCore_24b/step2_slicing/_slicer4j_failing/testToLongFailing_p_L187_F_4/slice.log,
testToIntFailing_p_L66_F_5,com.fasterxml.jackson.core.read.NumberCoercionTest::testToIntFailing,com.fasterxml.jackson.core.read.NumberCoercionTest,testToIntFailing,p,66,Virtual_Pass,286,/opt/resq/resQ_outputs/work/JacksonCore_24b/step2_slicing/_slicer4j_failing/testToIntFailing_p_L66_F_5/slice.log,
testToLongFailing_p_L185_F_6,com.fasterxml.jackson.core.read.NumberCoercionTest::testToLongFailing,com.fasterxml.jackson.core.read.NumberCoercionTest,testToLongFailing,p,185,Virtual_Pass,308,/opt/resq/resQ_outputs/work/JacksonCore_24b/step2_slicing/_slicer4j_failing/testToLongFailing_p_L185_F_6/slice.log,
testToLongFailing_p_L186_F_7,com.fasterxml.jackson.core.read.NumberCoercionTest::testToLongFailing,com.fasterxml.jackson.core.read.NumberCoercionTest,testToLongFailing,p,186,Virtual_Pass,309,/opt/resq/resQ_outputs/work/JacksonCore_24b/step2_slicing/_slicer4j_failing/testToLongFailing_p_L186_F_7/slice.log,
testToLongFailing_p_L187_F_8,com.fasterxml.jackson.core.read.NumberCoercionTest::testToLongFailing,com.fasterxml.jackson.core.read.NumberCoercionTest,testToLongFailing,p,187,Virtual_Pass,309,/opt/resq/resQ_outputs/work/JacksonCore_24b/step2_slicing/_slicer4j_failing/testToLongFailing_p_L187_F_8/slice.log,
testSimpleLongOverflow_x_L41_F_9,com.fasterxml.jackson.core.read.NumberOverflowTest::testSimpleLongOverflow,com.fasterxml.jackson.core.read.NumberOverflowTest,testSimpleLongOverflow,x,41,Virtual_Fail,260,/opt/resq/resQ_outputs/work/JacksonCore_24b/step2_slicing/_slicer4j_failing/testSimpleLongOverflow_x_L41_F_9/slice.log,
testMaliciousLongOverflow_p_L72_F_10,com.fasterxml.jackson.core.read.NumberOverflowTest::testMaliciousLongOverflow,com.fasterxml.jackson.core.read.NumberOverflowTest,testMaliciousLongOverflow,p,72,Virtual_Fail,284,/opt/resq/resQ_outputs/work/JacksonCore_24b/step2_slicing/_slicer4j_failing/testMaliciousLongOverflow_p_L72_F_10/slice.log,
testMaliciousIntOverflow_p_L92_F_11,com.fasterxml.jackson.core.read.NumberOverflowTest::testMaliciousIntOverflow,com.fasterxml.jackson.core.read.NumberOverflowTest,testMaliciousIntOverflow,p,92,Virtual_Fail,283,/opt/resq/resQ_outputs/work/JacksonCore_24b/step2_slicing/_slicer4j_failing/testMaliciousIntOverflow_p_L92_F_11/slice.log,
testSimpleLong_testSimpleLong_L108_F_12,com.fasterxml.jackson.core.read.NumberParsingTest::testSimpleLong,com.fasterxml.jackson.core.read.NumberParsingTest,testSimpleLong,_testSimpleLong,108,Virtual_Fail,1,/opt/resq/resQ_outputs/work/JacksonCore_24b/step2_slicing/_slicer4j_failing/testSimpleLong_testSimpleLong_L108_F_12/slice.log,
