test_case,test_class,test_method,variable,line,virtual_status
com.fasterxml.jackson.core.io.TestMergedStream::testSimple,com.fasterxml.jackson.core.io.TestMergedStream,testSimple,ctxt,22,Virtual_Pass
com.fasterxml.jackson.core.io.TestMergedStream::testSimple,com.fasterxml.jackson.core.io.TestMergedStream,testSimple,ctxt,23,Virtual_Pass
com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,167,Virtual_Pass
com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,183,Virtual_Pass
com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,185,Virtual_Pass
com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,197,Virtual_Pass
com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,198,Virtual_Pass
com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,199,Virtual_Pass
com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,203,Virtual_Pass
com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,205,Virtual_Pass
com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,206,Virtual_Pass
com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,210,Virtual_Pass
com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,211,Virtual_Pass
com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,212,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,108,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,109,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,110,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,111,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,112,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,133,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,134,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,135,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,136,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,137,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,144,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,145,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,146,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,147,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,148,Virtual_Pass
com.fasterxml.jackson.core.json.TestJsonParser::testKeywords,com.fasterxml.jackson.core.json.TestJsonParser,testKeywords,ctxt,149,Virtual_Pass
