virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testSimple_ctxt_L22_P_1,com.fasterxml.jackson.core.io.TestMergedStream::testSimple,com.fasterxml.jackson.core.io.TestMergedStream,testSimple,ctxt,22,Virtual_Pass,36,/opt/resq/resQ_outputs/work/JacksonCore_14b/step2_slicing/_slicer4j_passed/testSimple_ctxt_L22_P_1/slice.log,/opt/resq/resQ_outputs/work/JacksonCore_14b/step2_slicing/_slicer4j_passed/testSimple_ctxt_L22_P_1_alias_first/slice.log
testSimple_ctxt_L23_P_2,com.fasterxml.jackson.core.io.TestMergedStream::testSimple,com.fasterxml.jackson.core.io.TestMergedStream,testSimple,ctxt,23,Virtual_Pass,36,/opt/resq/resQ_outputs/work/JacksonCore_14b/step2_slicing/_slicer4j_passed/testSimple_ctxt_L23_P_2/slice.log,/opt/resq/resQ_outputs/work/JacksonCore_14b/step2_slicing/_slicer4j_passed/testSimple_ctxt_L23_P_2_alias_first/slice.log
testOutputContext_ctxt_L167_P_3,com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,167,Virtual_Pass,38,/opt/resq/resQ_outputs/work/JacksonCore_14b/step2_slicing/_slicer4j_passed/testOutputContext_ctxt_L167_P_3/slice.log,
testOutputContext_ctxt_L183_P_4,com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,183,Virtual_Pass,51,/opt/resq/resQ_outputs/work/JacksonCore_14b/step2_slicing/_slicer4j_passed/testOutputContext_ctxt_L183_P_4/slice.log,
testOutputContext_ctxt_L185_P_5,com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,185,Virtual_Pass,51,/opt/resq/resQ_outputs/work/JacksonCore_14b/step2_slicing/_slicer4j_passed/testOutputContext_ctxt_L185_P_5/slice.log,
testOutputContext_ctxt_L197_P_6,com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,197,Virtual_Pass,52,/opt/resq/resQ_outputs/work/JacksonCore_14b/step2_slicing/_slicer4j_passed/testOutputContext_ctxt_L197_P_6/slice.log,
testOutputContext_ctxt_L198_P_7,com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,198,Virtual_Pass,52,/opt/resq/resQ_outputs/work/JacksonCore_14b/step2_slicing/_slicer4j_passed/testOutputContext_ctxt_L198_P_7/slice.log,
testOutputContext_ctxt_L199_P_8,com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,199,Virtual_Pass,52,/opt/resq/resQ_outputs/work/JacksonCore_14b/step2_slicing/_slicer4j_passed/testOutputContext_ctxt_L199_P_8/slice.log,
testOutputContext_ctxt_L203_P_9,com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,203,Virtual_Pass,52,/opt/resq/resQ_outputs/work/JacksonCore_14b/step2_slicing/_slicer4j_passed/testOutputContext_ctxt_L203_P_9/slice.log,
testOutputContext_ctxt_L205_P_10,com.fasterxml.jackson.core.json.GeneratorBasicTest::testOutputContext,com.fasterxml.jackson.core.json.GeneratorBasicTest,testOutputContext,ctxt,205,Virtual_Pass,52,/opt/resq/resQ_outputs/work/JacksonCore_14b/step2_slicing/_slicer4j_passed/testOutputContext_ctxt_L205_P_10/slice.log,
