test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath828,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath828,solution,50,Virtual_Pass
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath781,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,solution,91,Virtual_Pass
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath434NegativeVariable,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath434NegativeVariable,solution,119,Virtual_Pass
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath434NegativeVariable,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath434NegativeVariable,solution,120,Virtual_Pass
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath434NegativeVariable,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath434NegativeVariable,solution,121,Virtual_Pass
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath434PivotRowSelection,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath434PivotRowSelection,solution,152,Virtual_Pass
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath434PivotRowSelection2,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath434PivotRowSelection2,solution,175,Virtual_Pass
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath434PivotRowSelection2,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath434PivotRowSelection2,solution,176,Virtual_Pass
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath434PivotRowSelection2,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath434PivotRowSelection2,solution,177,Virtual_Pass
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath272,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath272,solution,191,Virtual_Pass
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath272,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath272,solution,192,Virtual_Pass
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath272,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath272,solution,193,Virtual_Pass
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath272,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath272,solution,194,Virtual_Pass
org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath286,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath286,solution,210,Virtual_Pass
