ID, Method, Class, Line, Source, Var
-1, void testEndOfFileBehaviourExcel(), org.apache.commons.csv.CSVParserTest, $stack10 = newarray (java.lang.String)[8], 135, -1, (stack10:50:-1)
-1, void testEndOfFileBehaviourExcel(), org.apache.commons.csv.CSVParserTest, $stack10[0] = "hello;\r\n\r\nworld;\r\n", 135, -1, (stack10:50:-1)
-1, void testEndOfFileBehaviourExcel(), org.apache.commons.csv.CSVParserTest, $stack10[1] = "hello;\r\n\r\nworld;", 135, -1, (stack10:50:-1)
-1, void testEndOfFileBehaviourExcel(), org.apache.commons.csv.CSVParserTest, $stack10[2] = "hello;\r\n\r\nworld;\"\"\r\n", 135, -1, (stack10:50:-1)
-1, void testEndOfFileBehaviourExcel(), org.apache.commons.csv.CSVParserTest, $stack10[3] = "hello;\r\n\r\nworld;\"\"", 135, -1, (stack10:50:-1)
-1, void testEndOfFileBehaviourExcel(), org.apache.commons.csv.CSVParserTest, $stack10[4] = "hello;\r\n\r\nworld;\n", 135, -1, (stack10:50:-1)
-1, void testEndOfFileBehaviourExcel(), org.apache.commons.csv.CSVParserTest, $stack10[5] = "hello;\r\n\r\nworld;", 135, -1, (stack10:50:-1)
-1, void testEndOfFileBehaviourExcel(), org.apache.commons.csv.CSVParserTest, $stack10[6] = "hello;\r\n\r\nworld;\"\"\n", 135, -1, (stack10:50:-1)
-1, void testEndOfFileBehaviourExcel(), org.apache.commons.csv.CSVParserTest, $stack10[7] = "hello;\r\n\r\nworld;\"\"", 135, -1, (stack10:50:-1)
-1, void testEndOfFileBehaviourExcel(), org.apache.commons.csv.CSVParserTest, i$ = 0, 151, -1, (i$:50:-1)
-1, void testEndOfFileBehaviourExcel(), org.apache.commons.csv.CSVParserTest, code = $stack10[i$], 151, -1, (input:605:-1)
-1, void testEndOfFileBehaviourExcel(), org.apache.commons.csv.CSVParserTest, $stack15 = new org.apache.commons.csv.CSVParser, 152, -1, (stack32:1398:-1)
-1, void testEndOfFileBehaviourExcel(), org.apache.commons.csv.CSVParserTest, $stack16 = <org.apache.commons.csv.CSVFormat: org.apache.commons.csv.CSVFormat EXCEL>, 152, -1, (format:669:-1)
-1, void <clinit>(), org.apache.commons.csv.Constants, $stack0 = staticinvoke <java.lang.Character: java.lang.Character valueOf(char)>(34), 36, -1, (stack0:57:-1)
