rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
1,S28,Base32.java,309,"throw new IllegalArgumentException(""pad must not be in alphabet or whitespace"");",0.447214,1,1
2,S9,Base32.java,193,"this(0, null, useHex, pad);",0.316228,1,2
3,S14,Base32.java,284,this.encodeTable = HEX_ENCODE_TABLE;,0.258199,2,4
3,S15,Base32.java,285,this.decodeTable = HEX_DECODE_TABLE;,0.258199,2,4
5,S24,Base32.java,303,this.encodeSize = BYTES_PER_ENCODED_BLOCK;,0.089443,2,6
5,S25,Base32.java,304,this.lineSeparator = null;,0.089443,2,6
7,S1,Base32.java,60,"private static final byte[] CHUNK_SEPARATOR = {'\r', '\n'};",0.080322,19,25
7,S2,Base32.java,67,private static final byte[] DECODE_TABLE = {,0.080322,19,25
7,S3,Base32.java,81,private static final byte[] ENCODE_TABLE = {,0.080322,19,25
7,S4,Base32.java,92,private static final byte[] HEX_DECODE_TABLE = {,0.080322,19,25
7,S5,Base32.java,106,private static final byte[] HEX_ENCODE_TABLE = {,0.080322,19,25
7,S12,Base32.java,281,"super(BYTES_PER_UNENCODED_BLOCK, BYTES_PER_ENCODED_BLOCK, lineLength,",0.080322,19,25
7,S13,Base32.java,283,if (useHex) {,0.080322,19,25
7,S18,Base32.java,290,if (lineLength > 0) {,0.080322,19,25
7,S26,Base32.java,306,this.decodeSize = this.encodeSize - 1;,0.080322,19,25
7,S27,Base32.java,308,if (isInAlphabet(pad) || isWhiteSpace(pad)) {,0.080322,19,25
7,S142,Base32.java,537,return octet >= 0 && octet < decodeTable.length && decodeTable[octet] != -1;,0.080322,19,25
7,S150,BaseNCodec.java,159,@Deprecated,0.080322,19,25
7,S151,BaseNCodec.java,205,"final int lineLength, final int chunkSeparatorLength, final byte pad) {",0.080322,19,25
7,S152,BaseNCodec.java,206,this.unencodedBlockSize = unencodedBlockSize;,0.080322,19,25
7,S153,BaseNCodec.java,207,this.encodedBlockSize = encodedBlockSize;,0.080322,19,25
7,S154,BaseNCodec.java,208,final boolean useChunking = lineLength > 0 && chunkSeparatorLength > 0;,0.080322,19,25
7,S155,BaseNCodec.java,209,this.lineLength = useChunking ? (lineLength / encodedBlockSize) * encodedBlockSize : 0;,0.080322,19,25
7,S156,BaseNCodec.java,210,this.chunkSeparatorLength = chunkSeparatorLength;,0.080322,19,25
7,S157,BaseNCodec.java,212,this.pad = pad;,0.080322,19,25
26,S6,Base32.java,159,this(false);,0.0,257,282
26,S7,Base32.java,170,"this(false, pad);",0.0,257,282
26,S8,Base32.java,181,"this(0, null, useHex, PAD_DEFAULT);",0.0,257,282
26,S10,Base32.java,208,"this(lineLength, CHUNK_SEPARATOR);",0.0,257,282
26,S11,Base32.java,230,"this(lineLength, lineSeparator, false, PAD_DEFAULT);",0.0,257,282
26,S16,Base32.java,287,this.encodeTable = ENCODE_TABLE;,0.0,257,282
26,S17,Base32.java,288,this.decodeTable = DECODE_TABLE;,0.0,257,282
26,S19,Base32.java,291,if (lineSeparator == null) {,0.0,257,282
26,S20,Base32.java,295,if (containsAlphabetOrPad(lineSeparator)) {,0.0,257,282
26,S21,Base32.java,299,this.encodeSize = BYTES_PER_ENCODED_BLOCK + lineSeparator.length;,0.0,257,282
26,S22,Base32.java,300,this.lineSeparator = new byte[lineSeparator.length];,0.0,257,282
26,S23,Base32.java,301,"System.arraycopy(lineSeparator, 0, this.lineSeparator, 0, lineSeparator.length);",0.0,257,282
26,S29,Base32.java,339,if (context.eof) {,0.0,257,282
26,S30,Base32.java,340,return;,0.0,257,282
26,S31,Base32.java,342,if (inAvail < 0) {,0.0,257,282
26,S32,Base32.java,343,context.eof = true;,0.0,257,282
26,S33,Base32.java,345,for (int i = 0; i < inAvail; i++) {,0.0,257,282
26,S34,Base32.java,346,final byte b = in[inPos++];,0.0,257,282
26,S35,Base32.java,347,if (b == pad) {,0.0,257,282
26,S36,Base32.java,349,context.eof = true;,0.0,257,282
26,S37,Base32.java,350,break;,0.0,257,282
26,S38,Base32.java,352,"final byte[] buffer = ensureBufferSize(decodeSize, context);",0.0,257,282
26,S39,Base32.java,353,if (b >= 0 && b < this.decodeTable.length) {,0.0,257,282
26,S40,Base32.java,354,final int result = this.decodeTable[b];,0.0,257,282
26,S41,Base32.java,355,if (result >= 0) {,0.0,257,282
26,S42,Base32.java,356,context.modulus = (context.modulus+1) % BYTES_PER_ENCODED_BLOCK;,0.0,257,282
26,S43,Base32.java,358,context.lbitWorkArea = (context.lbitWorkArea << BITS_PER_ENCODED_BYTE) + result;,0.0,257,282
26,S44,Base32.java,359,if (context.modulus == 0) { // we can output the 5 bytes,0.0,257,282
26,S45,Base32.java,360,buffer[context.pos++] = (byte) ((context.lbitWorkArea >> 32) & MASK_8BITS);,0.0,257,282
26,S46,Base32.java,361,buffer[context.pos++] = (byte) ((context.lbitWorkArea >> 24) & MASK_8BITS);,0.0,257,282
26,S47,Base32.java,362,buffer[context.pos++] = (byte) ((context.lbitWorkArea >> 16) & MASK_8BITS);,0.0,257,282
26,S48,Base32.java,363,buffer[context.pos++] = (byte) ((context.lbitWorkArea >> 8) & MASK_8BITS);,0.0,257,282
26,S49,Base32.java,364,buffer[context.pos++] = (byte) (context.lbitWorkArea & MASK_8BITS);,0.0,257,282
26,S50,Base32.java,374,"if (context.eof && context.modulus >= 2) { // if modulus < 2, nothing to do",0.0,257,282
26,S51,Base32.java,375,"final byte[] buffer = ensureBufferSize(decodeSize, context);",0.0,257,282
26,S52,Base32.java,378,switch (context.modulus) {,0.0,257,282
26,S53,Base32.java,380,buffer[context.pos++] = (byte) ((context.lbitWorkArea >> 2) & MASK_8BITS);,0.0,257,282
26,S54,Base32.java,381,break;,0.0,257,282
26,S55,Base32.java,386,context.lbitWorkArea = context.lbitWorkArea >> 4; // drop 4 bits,0.0,257,282
26,S56,Base32.java,387,buffer[context.pos++] = (byte) ((context.lbitWorkArea >> 8) & MASK_8BITS);,0.0,257,282
26,S57,Base32.java,388,buffer[context.pos++] = (byte) ((context.lbitWorkArea) & MASK_8BITS);,0.0,257,282
26,S58,Base32.java,389,break;,0.0,257,282
26,S59,Base32.java,391,context.lbitWorkArea = context.lbitWorkArea >> 1;,0.0,257,282
26,S60,Base32.java,392,buffer[context.pos++] = (byte) ((context.lbitWorkArea >> 16) & MASK_8BITS);,0.0,257,282
26,S61,Base32.java,393,buffer[context.pos++] = (byte) ((context.lbitWorkArea >> 8) & MASK_8BITS);,0.0,257,282
26,S62,Base32.java,394,buffer[context.pos++] = (byte) ((context.lbitWorkArea) & MASK_8BITS);,0.0,257,282
26,S63,Base32.java,395,break;,0.0,257,282
26,S64,Base32.java,403,context.lbitWorkArea = context.lbitWorkArea >> 3;,0.0,257,282
26,S65,Base32.java,404,buffer[context.pos++] = (byte) ((context.lbitWorkArea >> 24) & MASK_8BITS);,0.0,257,282
26,S66,Base32.java,405,buffer[context.pos++] = (byte) ((context.lbitWorkArea >> 16) & MASK_8BITS);,0.0,257,282
26,S67,Base32.java,406,buffer[context.pos++] = (byte) ((context.lbitWorkArea >> 8) & MASK_8BITS);,0.0,257,282
26,S68,Base32.java,407,buffer[context.pos++] = (byte) ((context.lbitWorkArea) & MASK_8BITS);,0.0,257,282
26,S69,Base32.java,408,break;,0.0,257,282
26,S70,Base32.java,435,if (context.eof) {,0.0,257,282
26,S71,Base32.java,436,return;,0.0,257,282
26,S72,Base32.java,440,if (inAvail < 0) {,0.0,257,282
26,S73,Base32.java,441,context.eof = true;,0.0,257,282
26,S74,Base32.java,442,if (0 == context.modulus && lineLength == 0) {,0.0,257,282
26,S75,Base32.java,443,return; // no leftovers to process and not using chunking,0.0,257,282
26,S76,Base32.java,445,"final byte[] buffer = ensureBufferSize(encodeSize, context);",0.0,257,282
26,S77,Base32.java,446,final int savedPos = context.pos;,0.0,257,282
26,S78,Base32.java,447,switch (context.modulus) { // % 5,0.0,257,282
26,S79,Base32.java,449,break;,0.0,257,282
26,S80,Base32.java,451,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >> 3) & MASK_5BITS]; // 8-1*5 = 3,0.0,257,282
26,S81,Base32.java,452,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea << 2) & MASK_5BITS]; // 5-3=2,0.0,257,282
26,S82,Base32.java,453,buffer[context.pos++] = pad;,0.0,257,282
26,S83,Base32.java,454,buffer[context.pos++] = pad;,0.0,257,282
26,S84,Base32.java,455,buffer[context.pos++] = pad;,0.0,257,282
26,S85,Base32.java,456,buffer[context.pos++] = pad;,0.0,257,282
26,S86,Base32.java,457,buffer[context.pos++] = pad;,0.0,257,282
26,S87,Base32.java,458,buffer[context.pos++] = pad;,0.0,257,282
26,S88,Base32.java,459,break;,0.0,257,282
26,S89,Base32.java,461,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >> 11) & MASK_5BITS]; // 16-1*5 = 11,0.0,257,282
26,S90,Base32.java,462,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >>  6) & MASK_5BITS]; // 16-2*5 = 6,0.0,257,282
26,S91,Base32.java,463,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >>  1) & MASK_5BITS]; // 16-3*5 = 1,0.0,257,282
26,S92,Base32.java,464,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea <<  4) & MASK_5BITS]; // 5-1 = 4,0.0,257,282
26,S93,Base32.java,465,buffer[context.pos++] = pad;,0.0,257,282
26,S94,Base32.java,466,buffer[context.pos++] = pad;,0.0,257,282
26,S95,Base32.java,467,buffer[context.pos++] = pad;,0.0,257,282
26,S96,Base32.java,468,buffer[context.pos++] = pad;,0.0,257,282
26,S97,Base32.java,469,break;,0.0,257,282
26,S98,Base32.java,471,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >> 19) & MASK_5BITS]; // 24-1*5 = 19,0.0,257,282
26,S99,Base32.java,472,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >> 14) & MASK_5BITS]; // 24-2*5 = 14,0.0,257,282
26,S100,Base32.java,473,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >>  9) & MASK_5BITS]; // 24-3*5 = 9,0.0,257,282
26,S101,Base32.java,474,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >>  4) & MASK_5BITS]; // 24-4*5 = 4,0.0,257,282
26,S102,Base32.java,475,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea <<  1) & MASK_5BITS]; // 5-4 = 1,0.0,257,282
26,S103,Base32.java,476,buffer[context.pos++] = pad;,0.0,257,282
26,S104,Base32.java,477,buffer[context.pos++] = pad;,0.0,257,282
26,S105,Base32.java,478,buffer[context.pos++] = pad;,0.0,257,282
26,S106,Base32.java,479,break;,0.0,257,282
26,S107,Base32.java,481,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >> 27) & MASK_5BITS]; // 32-1*5 = 27,0.0,257,282
26,S108,Base32.java,482,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >> 22) & MASK_5BITS]; // 32-2*5 = 22,0.0,257,282
26,S109,Base32.java,483,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >> 17) & MASK_5BITS]; // 32-3*5 = 17,0.0,257,282
26,S110,Base32.java,484,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >> 12) & MASK_5BITS]; // 32-4*5 = 12,0.0,257,282
26,S111,Base32.java,485,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >>  7) & MASK_5BITS]; // 32-5*5 =  7,0.0,257,282
26,S112,Base32.java,486,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >>  2) & MASK_5BITS]; // 32-6*5 =  2,0.0,257,282
26,S113,Base32.java,487,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea <<  3) & MASK_5BITS]; // 5-2 = 3,0.0,257,282
26,S114,Base32.java,488,buffer[context.pos++] = pad;,0.0,257,282
26,S115,Base32.java,489,break;,0.0,257,282
26,S116,Base32.java,493,context.currentLinePos += context.pos - savedPos; // keep track of current line position,0.0,257,282
26,S117,Base32.java,495,if (lineLength > 0 && context.currentLinePos > 0){ // add chunk separator if required,0.0,257,282
26,S118,Base32.java,496,"System.arraycopy(lineSeparator, 0, buffer, context.pos, lineSeparator.length);",0.0,257,282
26,S119,Base32.java,497,context.pos += lineSeparator.length;,0.0,257,282
26,S120,Base32.java,499,} else {,0.0,257,282
26,S121,Base32.java,500,for (int i = 0; i < inAvail; i++) {,0.0,257,282
26,S122,Base32.java,501,"final byte[] buffer = ensureBufferSize(encodeSize, context);",0.0,257,282
26,S123,Base32.java,502,context.modulus = (context.modulus+1) % BYTES_PER_UNENCODED_BLOCK;,0.0,257,282
26,S124,Base32.java,503,int b = in[inPos++];,0.0,257,282
26,S125,Base32.java,504,if (b < 0) {,0.0,257,282
26,S126,Base32.java,505,b += 256;,0.0,257,282
26,S127,Base32.java,507,context.lbitWorkArea = (context.lbitWorkArea << 8) + b; // BITS_PER_BYTE,0.0,257,282
26,S128,Base32.java,508,if (0 == context.modulus) { // we have enough bytes to create our output,0.0,257,282
26,S129,Base32.java,509,buffer[context.pos++] = encodeTable[(int)(context.lbitWorkArea >> 35) & MASK_5BITS];,0.0,257,282
