test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.compress.IOMethodsTest::testWriteAr,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testWriteCpio,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testWriteJar,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testWriteTar,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testWriteZip,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadAr,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadCpio,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadJar,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadTar,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadZip,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testFinish,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testOptionalFinish,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceAr,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceCpio,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceJar,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceTar,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceZip,PASS,0,0
org.apache.commons.compress.archivers.TarTestCase::testTarArchiveCreation,PASS,0,0
org.apache.commons.compress.archivers.TarTestCase::testTarArchiveLongNameCreation,PASS,2,1
org.apache.commons.compress.archivers.TarTestCase::testTarUnarchive,PASS,0,0
org.apache.commons.compress.archivers.TarTestCase::testCOMPRESS114,PASS,2,2
org.apache.commons.compress.archivers.TarTestCase::testDirectoryEntryFromFile,PASS,5,5
org.apache.commons.compress.archivers.TarTestCase::testExplicitDirectoryEntry,PASS,5,5
org.apache.commons.compress.archivers.TarTestCase::testFileEntryFromFile,PASS,5,5
org.apache.commons.compress.archivers.TarTestCase::testExplicitFileEntry,PASS,5,5
org.apache.commons.compress.archivers.tar.TarArchiveEntryTest::testFileSystemRoot,PASS,1,1
org.apache.commons.compress.archivers.tar.TarArchiveEntryTest::testTarFileWithFSRoot,PASS,8,8
org.apache.commons.compress.archivers.tar.TarArchiveEntryTest::testMaxFileSize,PASS,0,0
org.apache.commons.compress.archivers.tar.TarUtilsTest::testName,PASS,5,3
org.apache.commons.compress.archivers.tar.TarUtilsTest::testParseOctal,PASS,4,4
org.apache.commons.compress.archivers.tar.TarUtilsTest::testRoundTripOctal,PASS,0,0
org.apache.commons.compress.archivers.tar.TarUtilsTest::testTrailers,PASS,8,8
org.apache.commons.compress.archivers.tar.TarUtilsTest::testNegative,PASS,1,1
org.apache.commons.compress.archivers.tar.TarUtilsTest::testOverflow,PASS,1,1
org.apache.commons.compress.archivers.tar.TarUtilsTest::testRoundTripNames,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testAddChangeTwice,PASS,2,2
org.apache.commons.compress.changes.ChangeSetTestCase::testAddChangeTwiceWithoutReplace,PASS,2,2
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteDir,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteDir2,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteDir3,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFile,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFile2,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeletePlusAddSame,PASS,1,1
org.apache.commons.compress.changes.ChangeSetTestCase::testChangeSetResults,PASS,13,13
org.apache.commons.compress.changes.ChangeSetTestCase::testDeletePlusAdd,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAndAddToZip,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testAddDeleteAdd,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteAddDelete,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromZip,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromTar,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromJar,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAndAddToTar,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAndAddToJar,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAr,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteFromAndAddToAr,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testRenameAndDelete,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testAddMoveDelete,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testAddToEmptyArchive,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testDeleteAddToOneFileArchive,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testAddDeleteToOneFileArchive,PASS,0,0
org.apache.commons.compress.changes.ChangeSetTestCase::testAddAllreadyExistingWithReplaceTrue,PASS,1,1
org.apache.commons.compress.changes.ChangeSetTestCase::testAddAllreadyExistingWithReplaceFalse,PASS,3,3
