test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Decode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Decode,StringUtils,637,Virtual_Pass
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Decode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Decode,StringUtils,638,Virtual_Pass
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Decode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Decode,StringUtils,639,Virtual_Pass
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Decode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Decode,StringUtils,640,Virtual_Pass
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Decode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Decode,StringUtils,641,Virtual_Pass
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Decode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Decode,StringUtils,642,Virtual_Pass
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Decode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Decode,StringUtils,643,Virtual_Pass
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10DecodeWithCrLf,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10DecodeWithCrLf,StringUtils,664,Virtual_Pass
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10DecodeWithCrLf,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10DecodeWithCrLf,StringUtils,665,Virtual_Pass
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10DecodeWithCrLf,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10DecodeWithCrLf,StringUtils,666,Virtual_Pass
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10DecodeWithCrLf,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10DecodeWithCrLf,StringUtils,667,Virtual_Pass
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10DecodeWithCrLf,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10DecodeWithCrLf,StringUtils,668,Virtual_Pass
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10DecodeWithCrLf,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10DecodeWithCrLf,StringUtils,669,Virtual_Pass
org.apache.commons.codec.binary.Base64Test::testRfc4648Section10DecodeWithCrLf,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10DecodeWithCrLf,StringUtils,670,Virtual_Pass
org.apache.commons.codec.binary.StringUtilsTest::testGetBytesUncheckedNullInput,org.apache.commons.codec.binary.StringUtilsTest,testGetBytesUncheckedNullInput,StringUtils,124,Virtual_Pass
org.apache.commons.codec.binary.StringUtilsTest::testNewStringNullInput,org.apache.commons.codec.binary.StringUtilsTest,testNewStringNullInput,StringUtils,145,Virtual_Pass
