rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
1,S8903,XYSeries.java,527,"return addOrUpdate(new Double(x), new Double(y));",0.408248,2,2
1,S8912,XYSeries.java,564,"this.data.add(-index - 1, new XYDataItem(x, y));",0.408248,2,2
3,S8911,XYSeries.java,563,if (this.autoSort) {,0.333333,2,4
3,S8914,XYSeries.java,570,if (getItemCount() > this.maximumItemCount) {,0.333333,2,4
5,S8904,XYSeries.java,541,if (x == null) {,0.288675,6,10
5,S8905,XYSeries.java,546,XYDataItem overwritten = null;,0.288675,6,10
5,S8906,XYSeries.java,547,int index = indexOf(x);,0.288675,6,10
5,S8907,XYSeries.java,548,if (index >= 0 && !this.allowDuplicateXValues) {,0.288675,6,10
5,S8915,XYSeries.java,574,fireSeriesChanged();,0.288675,6,10
5,S8916,XYSeries.java,575,return overwritten;,0.288675,6,10
11,S8918,XYSeries.java,590,"return Collections.binarySearch(this.data, new XYDataItem(x, null));",0.204124,1,11
12,S7455,XYDataItem.java,191,result = 0;,0.174078,1,12
13,S8917,XYSeries.java,589,if (this.autoSort) {,0.132453,1,13
14,S7448,XYDataItem.java,179,if (o1 instanceof XYDataItem) {,0.062994,6,19
14,S7449,XYDataItem.java,180,XYDataItem dataItem = (XYDataItem) o1;,0.062994,6,19
14,S7450,XYDataItem.java,181,double compare = this.x.doubleValue(),0.062994,6,19
14,S7451,XYDataItem.java,183,if (compare > 0.0) {,0.062994,6,19
14,S7453,XYDataItem.java,187,if (compare < 0.0) {,0.062994,6,19
14,S7456,XYDataItem.java,203,return result;,0.062994,6,19
20,S7445,XYDataItem.java,96,return this.x;,0.056888,1,20
21,S7441,XYDataItem.java,72,"public XYDataItem(Number x, Number y) {",0.053838,4,24
21,S7442,XYDataItem.java,73,if (x == null) {,0.053838,4,24
21,S7443,XYDataItem.java,76,this.x = x;,0.053838,4,24
21,S7444,XYDataItem.java,77,this.y = y;,0.053838,4,24
25,S8853,XYSeries.java,186,return this.data.size();,0.053606,1,25
26,S5432,Series.java,313,if (this.notify) {,0.052926,5,30
26,S5433,Series.java,314,notifyListeners(new SeriesChangeEvent(this));,0.052926,5,30
26,S5434,Series.java,326,Object[] listenerList = this.listeners.getListenerList();,0.052926,5,30
26,S5435,Series.java,327,for (int i = listenerList.length - 2; i >= 0; i -= 2) {,0.052926,5,30
26,S5438,SeriesChangeEvent.java,61,super(source);,0.052926,5,30
31,S8846,XYSeries.java,109,private int maximumItemCount = Integer.MAX_VALUE;,0.052058,5,35
31,S8848,XYSeries.java,153,super(key);,0.052058,5,35
31,S8849,XYSeries.java,154,this.data = new java.util.ArrayList();,0.052058,5,35
31,S8850,XYSeries.java,155,this.autoSort = autoSort;,0.052058,5,35
31,S8851,XYSeries.java,156,this.allowDuplicateXValues = allowDuplicateXValues;,0.052058,5,35
36,S5398,Series.java,102,"this(key, null);",0.051434,8,43
36,S5399,Series.java,111,"protected Series(Comparable key, String description) {",0.051434,8,43
36,S5400,Series.java,112,if (key == null) {,0.051434,8,43
36,S5401,Series.java,115,this.key = key;,0.051434,8,43
36,S5402,Series.java,116,this.description = description;,0.051434,8,43
36,S5403,Series.java,117,this.listeners = new EventListenerList();,0.051434,8,43
36,S5404,Series.java,118,this.propertyChangeSupport = new PropertyChangeSupport(this);,0.051434,8,43
36,S5405,Series.java,119,this.notify = true;,0.051434,8,43
44,S1,AbstractBlock.java,109,protected AbstractBlock() {,0.0,9251,9294
44,S2,AbstractBlock.java,110,this.id = null;,0.0,9251,9294
44,S3,AbstractBlock.java,111,this.width = 0.0;,0.0,9251,9294
44,S4,AbstractBlock.java,112,this.height = 0.0;,0.0,9251,9294
44,S5,AbstractBlock.java,113,this.bounds = new Rectangle2D.Float();,0.0,9251,9294
44,S6,AbstractBlock.java,114,this.margin = RectangleInsets.ZERO_INSETS;,0.0,9251,9294
44,S7,AbstractBlock.java,115,this.frame = BlockBorder.NONE;,0.0,9251,9294
44,S8,AbstractBlock.java,116,this.padding = RectangleInsets.ZERO_INSETS;,0.0,9251,9294
44,S9,AbstractBlock.java,209,if (margin == null) {,0.0,9251,9294
44,S10,AbstractBlock.java,212,this.margin = margin;,0.0,9251,9294
44,S11,AbstractBlock.java,239,return this.frame;,0.0,9251,9294
44,S12,AbstractBlock.java,251,if (frame == null) {,0.0,9251,9294
