test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.csv.CSVPrinterTest::testDisabledComment,org.apache.commons.csv.CSVPrinterTest,testDisabledComment,sw,155,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testExcelPrintAllArrayOfArrays,org.apache.commons.csv.CSVPrinterTest,testExcelPrintAllArrayOfArrays,sw,164,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testExcelPrintAllArrayOfLists,org.apache.commons.csv.CSVPrinterTest,testExcelPrintAllArrayOfLists,sw,173,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testExcelPrintAllIterableOfArrays,org.apache.commons.csv.CSVPrinterTest,testExcelPrintAllIterableOfArrays,sw,182,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testExcelPrintAllIterableOfLists,org.apache.commons.csv.CSVPrinterTest,testExcelPrintAllIterableOfLists,sw,192,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testExcelPrinter1,org.apache.commons.csv.CSVPrinterTest,testExcelPrinter1,sw,201,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testJdbcPrinter,org.apache.commons.csv.CSVPrinterTest,testJdbcPrinter,sw,226,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testMultiLineComment,org.apache.commons.csv.CSVPrinterTest,testMultiLineComment,sw,239,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrinter1,org.apache.commons.csv.CSVPrinterTest,testPrinter1,sw,248,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrinter4,org.apache.commons.csv.CSVPrinterTest,testPrinter4,sw,275,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrinter5,org.apache.commons.csv.CSVPrinterTest,testPrinter5,sw,284,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrinter6,org.apache.commons.csv.CSVPrinterTest,testPrinter6,sw,293,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrinter7,org.apache.commons.csv.CSVPrinterTest,testPrinter7,sw,302,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrint,org.apache.commons.csv.CSVPrinterTest,testPrint,sw,311,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrintNullValues,org.apache.commons.csv.CSVPrinterTest,testPrintNullValues,sw,320,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPrintCustomNullValues,org.apache.commons.csv.CSVPrinterTest,testPrintCustomNullValues,sw,329,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testQuoteAll,org.apache.commons.csv.CSVPrinterTest,testQuoteAll,sw,357,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testQuoteNonNumeric,org.apache.commons.csv.CSVPrinterTest,testQuoteNonNumeric,sw,366,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPlainQuoted,org.apache.commons.csv.CSVPrinterTest,testPlainQuoted,sw,383,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testSingleLineComment,org.apache.commons.csv.CSVPrinterTest,testSingleLineComment,sw,393,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testSingleQuoteQuoted,org.apache.commons.csv.CSVPrinterTest,testSingleQuoteQuoted,sw,403,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testDelimeterQuoted,org.apache.commons.csv.CSVPrinterTest,testDelimeterQuoted,sw,413,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testDelimeterQuoteNONE,org.apache.commons.csv.CSVPrinterTest,testDelimeterQuoteNONE,sw,424,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testEOLQuoted,org.apache.commons.csv.CSVPrinterTest,testEOLQuoted,sw,434,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPlainEscaped,org.apache.commons.csv.CSVPrinterTest,testPlainEscaped,sw,444,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testDelimiterEscaped,org.apache.commons.csv.CSVPrinterTest,testDelimiterEscaped,sw,454,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testEOLEscaped,org.apache.commons.csv.CSVPrinterTest,testEOLEscaped,sw,464,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testPlainPlain,org.apache.commons.csv.CSVPrinterTest,testPlainPlain,sw,474,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testDelimiterPlain,org.apache.commons.csv.CSVPrinterTest,testDelimiterPlain,sw,484,Virtual_Pass
org.apache.commons.csv.CSVPrinterTest::testEOLPlain,org.apache.commons.csv.CSVPrinterTest,testEOLPlain,sw,505,Virtual_Pass
