test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.math.optimization.linear.SimplexSolverTest::testSimplexSolver,org.apache.commons.math.optimization.linear.SimplexSolverTest,testSimplexSolver,solution,62,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testSimplexSolver,org.apache.commons.math.optimization.linear.SimplexSolverTest,testSimplexSolver,solution,63,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testSimplexSolver,org.apache.commons.math.optimization.linear.SimplexSolverTest,testSimplexSolver,solution,64,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testModelWithNoArtificialVars,org.apache.commons.math.optimization.linear.SimplexSolverTest,testModelWithNoArtificialVars,solution,81,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testModelWithNoArtificialVars,org.apache.commons.math.optimization.linear.SimplexSolverTest,testModelWithNoArtificialVars,solution,82,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testModelWithNoArtificialVars,org.apache.commons.math.optimization.linear.SimplexSolverTest,testModelWithNoArtificialVars,solution,83,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMinimization,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMinimization,solution,96,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMinimization,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMinimization,solution,97,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testMinimization,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMinimization,solution,98,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testSolutionWithNegativeDecisionVariable,org.apache.commons.math.optimization.linear.SimplexSolverTest,testSolutionWithNegativeDecisionVariable,solution,110,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testSolutionWithNegativeDecisionVariable,org.apache.commons.math.optimization.linear.SimplexSolverTest,testSolutionWithNegativeDecisionVariable,solution,111,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testSolutionWithNegativeDecisionVariable,org.apache.commons.math.optimization.linear.SimplexSolverTest,testSolutionWithNegativeDecisionVariable,solution,112,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testRestrictVariablesToNonNegative,org.apache.commons.math.optimization.linear.SimplexSolverTest,testRestrictVariablesToNonNegative,solution,148,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testRestrictVariablesToNonNegative,org.apache.commons.math.optimization.linear.SimplexSolverTest,testRestrictVariablesToNonNegative,solution,149,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testRestrictVariablesToNonNegative,org.apache.commons.math.optimization.linear.SimplexSolverTest,testRestrictVariablesToNonNegative,solution,150,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testRestrictVariablesToNonNegative,org.apache.commons.math.optimization.linear.SimplexSolverTest,testRestrictVariablesToNonNegative,solution,151,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testRestrictVariablesToNonNegative,org.apache.commons.math.optimization.linear.SimplexSolverTest,testRestrictVariablesToNonNegative,solution,152,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testRestrictVariablesToNonNegative,org.apache.commons.math.optimization.linear.SimplexSolverTest,testRestrictVariablesToNonNegative,solution,153,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testEpsilon,org.apache.commons.math.optimization.linear.SimplexSolverTest,testEpsilon,solution,167,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testEpsilon,org.apache.commons.math.optimization.linear.SimplexSolverTest,testEpsilon,solution,168,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testEpsilon,org.apache.commons.math.optimization.linear.SimplexSolverTest,testEpsilon,solution,169,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testEpsilon,org.apache.commons.math.optimization.linear.SimplexSolverTest,testEpsilon,solution,170,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testTrivialModel,org.apache.commons.math.optimization.linear.SimplexSolverTest,testTrivialModel,solution,181,Virtual_Pass
org.apache.commons.math.optimization.linear.SimplexSolverTest::testLargeModel,org.apache.commons.math.optimization.linear.SimplexSolverTest,testLargeModel,solution,308,Virtual_Pass
