test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.cli.BugsTest::test11457,org.apache.commons.cli.BugsTest,test11457,cmd,40,Virtual_Pass
org.apache.commons.cli.BugsTest::test12210,org.apache.commons.cli.BugsTest,test12210,cmd,169,Virtual_Pass
org.apache.commons.cli.BugsTest::test12210,org.apache.commons.cli.BugsTest,test12210,cmd,170,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalArgNoValue,org.apache.commons.cli.ValueTest,testShortOptionalArgNoValue,cmd,87,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalArgNoValue,org.apache.commons.cli.ValueTest,testShortOptionalArgNoValue,cmd,88,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalArgValue,org.apache.commons.cli.ValueTest,testShortOptionalArgValue,cmd,97,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalArgValue,org.apache.commons.cli.ValueTest,testShortOptionalArgValue,cmd,98,Virtual_Pass
org.apache.commons.cli.ValueTest::testLongOptionalNoValue,org.apache.commons.cli.ValueTest,testLongOptionalNoValue,cmd,107,Virtual_Pass
org.apache.commons.cli.ValueTest::testLongOptionalNoValue,org.apache.commons.cli.ValueTest,testLongOptionalNoValue,cmd,108,Virtual_Pass
org.apache.commons.cli.ValueTest::testLongOptionalArgValue,org.apache.commons.cli.ValueTest,testLongOptionalArgValue,cmd,117,Virtual_Pass
org.apache.commons.cli.ValueTest::testLongOptionalArgValue,org.apache.commons.cli.ValueTest,testLongOptionalArgValue,cmd,118,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalArgValues,org.apache.commons.cli.ValueTest,testShortOptionalArgValues,cmd,127,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalArgValues,org.apache.commons.cli.ValueTest,testShortOptionalArgValues,cmd,128,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalArgValues,org.apache.commons.cli.ValueTest,testShortOptionalArgValues,cmd,129,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalArgValues,org.apache.commons.cli.ValueTest,testShortOptionalArgValues,cmd,130,Virtual_Pass
org.apache.commons.cli.ValueTest::testLongOptionalArgValues,org.apache.commons.cli.ValueTest,testLongOptionalArgValues,cmd,140,Virtual_Pass
org.apache.commons.cli.ValueTest::testLongOptionalArgValues,org.apache.commons.cli.ValueTest,testLongOptionalArgValues,cmd,141,Virtual_Pass
org.apache.commons.cli.ValueTest::testLongOptionalArgValues,org.apache.commons.cli.ValueTest,testLongOptionalArgValues,cmd,142,Virtual_Pass
org.apache.commons.cli.ValueTest::testLongOptionalArgValues,org.apache.commons.cli.ValueTest,testLongOptionalArgValues,cmd,143,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalNArgValues,org.apache.commons.cli.ValueTest,testShortOptionalNArgValues,cmd,153,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalNArgValues,org.apache.commons.cli.ValueTest,testShortOptionalNArgValues,cmd,154,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalNArgValues,org.apache.commons.cli.ValueTest,testShortOptionalNArgValues,cmd,155,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalNArgValues,org.apache.commons.cli.ValueTest,testShortOptionalNArgValues,cmd,156,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalNArgValues,org.apache.commons.cli.ValueTest,testShortOptionalNArgValues,cmd,158,Virtual_Pass
org.apache.commons.cli.ValueTest::testShortOptionalNArgValues,org.apache.commons.cli.ValueTest,testShortOptionalNArgValues,cmd,159,Virtual_Pass
org.apache.commons.cli.ValueTest::testLongOptionalNArgValues,org.apache.commons.cli.ValueTest,testLongOptionalNArgValues,cmd,171,Virtual_Pass
org.apache.commons.cli.ValueTest::testLongOptionalNArgValues,org.apache.commons.cli.ValueTest,testLongOptionalNArgValues,cmd,172,Virtual_Pass
org.apache.commons.cli.ValueTest::testLongOptionalNArgValues,org.apache.commons.cli.ValueTest,testLongOptionalNArgValues,cmd,173,Virtual_Pass
org.apache.commons.cli.ValueTest::testLongOptionalNArgValues,org.apache.commons.cli.ValueTest,testLongOptionalNArgValues,cmd,174,Virtual_Pass
org.apache.commons.cli.ValueTest::testLongOptionalNArgValues,org.apache.commons.cli.ValueTest,testLongOptionalNArgValues,cmd,176,Virtual_Pass
org.apache.commons.cli.ValueTest::testPropertyOptionSingularValue,org.apache.commons.cli.ValueTest,testPropertyOptionSingularValue,cmd,187,Virtual_Pass
org.apache.commons.cli.ValueTest::testPropertyOptionSingularValue,org.apache.commons.cli.ValueTest,testPropertyOptionSingularValue,cmd,188,Virtual_Pass
org.apache.commons.cli.ValueTest::testPropertyOptionSingularValue,org.apache.commons.cli.ValueTest,testPropertyOptionSingularValue,cmd,189,Virtual_Pass
org.apache.commons.cli.ValueTest::testPropertyOptionMultipleValues,org.apache.commons.cli.ValueTest,testPropertyOptionMultipleValues,cmd,251,Virtual_Pass
org.apache.commons.cli.ValueTest::testPropertyOverrideValues,org.apache.commons.cli.ValueTest,testPropertyOverrideValues,cmd,269,Virtual_Pass
