test_case,result,assertx_calls_found,assertx_calls_counted
org.jsoup.helper.DataUtilTest::testCharset,PASS,6,6
org.jsoup.helper.DataUtilTest::shouldNotThrowExceptionOnEmptyCharset,PASS,2,2
org.jsoup.helper.DataUtilTest::shouldSelectFirstCharsetOnWeirdMultileCharsetsInMetaTags,PASS,1,1
org.jsoup.helper.DataUtilTest::shouldCorrectCharsetForDuplicateCharsetString,PASS,1,1
org.jsoup.helper.DataUtilTest::shouldReturnNullForIllegalCharsetNames,PASS,1,1
org.jsoup.helper.DataUtilTest::generatesMimeBoundaries,PASS,3,3
org.jsoup.helper.DataUtilTest::wrongMetaCharsetFallback,PASS,1,1
org.jsoup.helper.W3CDomTest::simpleConversion,PASS,1,1
org.jsoup.helper.W3CDomTest::convertsGoogle,PASS,1,1
org.jsoup.integration.ParseTest::testSmhBizArticle,PASS,3,3
org.jsoup.integration.ParseTest::testNewsHomepage,PASS,6,6
org.jsoup.integration.ParseTest::testGoogleSearchIpod,PASS,4,4
org.jsoup.integration.ParseTest::testBinary,PASS,1,1
org.jsoup.integration.ParseTest::testYahooJp,PASS,3,3
org.jsoup.integration.ParseTest::testBaidu,PASS,6,6
org.jsoup.integration.ParseTest::testBaiduVariant,PASS,2,2
org.jsoup.integration.ParseTest::testHtml5Charset,PASS,6,5
org.jsoup.integration.ParseTest::testBrokenHtml5CharsetWithASingleDoubleQuote,PASS,1,1
org.jsoup.integration.ParseTest::testNytArticle,PASS,1,1
org.jsoup.integration.ParseTest::testYahooArticle,PASS,1,1
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateUtf8,PASS,4,4
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateIso8859,PASS,4,4
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateNoCharset,PASS,2,2
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateDisabled,PASS,2,2
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateDisabledNoChanges,PASS,5,5
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateEnabledAfterCharsetChange,PASS,2,2
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateCleanup,PASS,1,1
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlUtf8,PASS,4,4
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlIso8859,PASS,4,4
org.jsoup.nodes.DocumentTest::testMetaCharsetUpdateXmlNoCharset,PASS,2,2
