test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest::testTrivial,org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest,testTrivial,optimizer,135,Virtual_Pass
org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest::testTrivial,org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest,testTrivial,optimizer,136,Virtual_Pass
org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest::testTrivial,org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest,testTrivial,optimizer,137,Virtual_Pass
org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest::testTrivial,org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest,testTrivial,optimizer,138,Virtual_Pass
org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest::testTrivial,org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest,testTrivial,optimizer,139,Virtual_Pass
org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest::testTrivial,org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest,testTrivial,optimizer,140,Virtual_Pass
org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest::testTrivial,org.apache.commons.math.optimization.MultiStartDifferentiableMultivariateVectorialOptimizerTest,testTrivial,optimizer,141,Virtual_Pass
org.apache.commons.math.optimization.fitting.CurveFitterTest::testMath372,org.apache.commons.math.optimization.fitting.CurveFitterTest,testMath372,optimizer,135,Virtual_Pass
org.apache.commons.math.optimization.fitting.HarmonicFitterTest::testNoError,org.apache.commons.math.optimization.fitting.HarmonicFitterTest,testNoError,Math,48,Virtual_Pass
org.apache.commons.math.optimization.fitting.PolynomialFitterTest::testSmallError,org.apache.commons.math.optimization.fitting.PolynomialFitterTest,testSmallError,Math,78,Virtual_Pass
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testTrivial,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest,testTrivial,optimizer,114,Virtual_Pass
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testColumnsPermutation,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest,testColumnsPermutation,optimizer,130,Virtual_Pass
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testNoDependency,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest,testNoDependency,optimizer,154,Virtual_Pass
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testOneSet,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest,testOneSet,optimizer,172,Virtual_Pass
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testTwoSets,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest,testTwoSets,optimizer,196,Virtual_Pass
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testIllConditioned,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest,testIllConditioned,optimizer,239,Virtual_Pass
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testIllConditioned,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest,testIllConditioned,optimizer,254,Virtual_Pass
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testRedundantEquations,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest,testRedundantEquations,optimizer,320,Virtual_Pass
org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testInconsistentEquations,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest,testInconsistentEquations,optimizer,337,Virtual_Pass
