test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.codec.language.SoundexTest::testBadCharacters,org.apache.commons.codec.language.SoundexTest,testBadCharacters,this,88,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testDifference,org.apache.commons.codec.language.SoundexTest,testDifference,this,95,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testDifference,org.apache.commons.codec.language.SoundexTest,testDifference,this,96,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testDifference,org.apache.commons.codec.language.SoundexTest,testDifference,this,97,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testDifference,org.apache.commons.codec.language.SoundexTest,testDifference,this,99,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testDifference,org.apache.commons.codec.language.SoundexTest,testDifference,this,100,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testDifference,org.apache.commons.codec.language.SoundexTest,testDifference,this,101,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testDifference,org.apache.commons.codec.language.SoundexTest,testDifference,this,102,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testDifference,org.apache.commons.codec.language.SoundexTest,testDifference,this,104,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testDifference,org.apache.commons.codec.language.SoundexTest,testDifference,this,105,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testDifference,org.apache.commons.codec.language.SoundexTest,testDifference,this,107,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testDifference,org.apache.commons.codec.language.SoundexTest,testDifference,this,108,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testDifference,org.apache.commons.codec.language.SoundexTest,testDifference,this,109,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBasic,org.apache.commons.codec.language.SoundexTest,testEncodeBasic,this,114,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBasic,org.apache.commons.codec.language.SoundexTest,testEncodeBasic,this,115,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBasic,org.apache.commons.codec.language.SoundexTest,testEncodeBasic,this,116,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBasic,org.apache.commons.codec.language.SoundexTest,testEncodeBasic,this,117,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBasic,org.apache.commons.codec.language.SoundexTest,testEncodeBasic,this,118,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBasic,org.apache.commons.codec.language.SoundexTest,testEncodeBasic,this,119,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBasic,org.apache.commons.codec.language.SoundexTest,testEncodeBasic,this,120,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBasic,org.apache.commons.codec.language.SoundexTest,testEncodeBasic,this,121,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBasic,org.apache.commons.codec.language.SoundexTest,testEncodeBasic,this,122,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBasic,org.apache.commons.codec.language.SoundexTest,testEncodeBasic,this,123,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBatch2,org.apache.commons.codec.language.SoundexTest,testEncodeBatch2,this,131,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBatch2,org.apache.commons.codec.language.SoundexTest,testEncodeBatch2,this,132,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBatch2,org.apache.commons.codec.language.SoundexTest,testEncodeBatch2,this,133,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBatch2,org.apache.commons.codec.language.SoundexTest,testEncodeBatch2,this,134,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBatch2,org.apache.commons.codec.language.SoundexTest,testEncodeBatch2,this,135,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBatch2,org.apache.commons.codec.language.SoundexTest,testEncodeBatch2,this,136,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBatch2,org.apache.commons.codec.language.SoundexTest,testEncodeBatch2,this,137,Virtual_Pass
org.apache.commons.codec.language.SoundexTest::testEncodeBatch2,org.apache.commons.codec.language.SoundexTest,testEncodeBatch2,this,138,Virtual_Pass
