test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.codec.StringEncoderComparatorTest::testComparatorWithSoundex,PASS,1,0
org.apache.commons.codec.StringEncoderComparatorTest::testComparatorWithDoubleMetaphone,PASS,1,1
org.apache.commons.codec.StringEncoderComparatorTest::testComparatorWithDoubleMetaphoneAndInvalidInput,PASS,1,0
org.apache.commons.codec.language.SoundexTest::testB650,PASS,0,0
org.apache.commons.codec.language.SoundexTest::testBadCharacters,PASS,1,1
org.apache.commons.codec.language.SoundexTest::testDifference,PASS,12,12
org.apache.commons.codec.language.SoundexTest::testEncodeBasic,PASS,10,10
org.apache.commons.codec.language.SoundexTest::testEncodeBatch2,PASS,16,16
org.apache.commons.codec.language.SoundexTest::testEncodeBatch3,PASS,7,7
org.apache.commons.codec.language.SoundexTest::testEncodeBatch4,PASS,8,8
org.apache.commons.codec.language.SoundexTest::testEncodeIgnoreApostrophes,PASS,0,0
org.apache.commons.codec.language.SoundexTest::testEncodeIgnoreHyphens,PASS,0,0
org.apache.commons.codec.language.SoundexTest::testEncodeIgnoreTrimmable,PASS,1,1
org.apache.commons.codec.language.SoundexTest::testHWRuleEx2,PASS,2,2
org.apache.commons.codec.language.SoundexTest::testHWRuleEx3,PASS,2,2
org.apache.commons.codec.language.SoundexTest::testMsSqlServer1,PASS,2,2
org.apache.commons.codec.language.SoundexTest::testMsSqlServer2,PASS,0,0
org.apache.commons.codec.language.SoundexTest::testMsSqlServer3,PASS,9,9
org.apache.commons.codec.language.SoundexTest::testNewInstance,PASS,1,1
org.apache.commons.codec.language.SoundexTest::testNewInstance2,PASS,1,1
org.apache.commons.codec.language.SoundexTest::testNewInstance3,PASS,1,1
org.apache.commons.codec.language.SoundexTest::testSoundexUtilsConstructable,PASS,0,0
org.apache.commons.codec.language.SoundexTest::testSoundexUtilsNullBehaviour,PASS,4,4
org.apache.commons.codec.language.SoundexTest::testUsEnglishStatic,PASS,1,1
org.apache.commons.codec.language.SoundexTest::testUsMappingEWithAcute,PASS,3,3
org.apache.commons.codec.language.SoundexTest::testUsMappingOWithDiaeresis,PASS,3,3
org.apache.commons.codec.language.SoundexTest::testWikipediaAmericanSoundex,PASS,6,6
