test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest::testSetterInjection,org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest,testSetterInjection,stats,49,Virtual_Pass
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest::testSetterInjection,org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest,testSetterInjection,stats,52,Virtual_Pass
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest::testWindowSize,org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest,testWindowSize,stats,76,Virtual_Pass
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest::testWindowSize,org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest,testWindowSize,stats,77,Virtual_Pass
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest::testWindowSize,org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest,testWindowSize,stats,84,Virtual_Pass
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest::testWindowSize,org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest,testWindowSize,stats,86,Virtual_Pass
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest::testWindowSize,org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest,testWindowSize,stats,88,Virtual_Pass
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest::testGetValues,org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest,testGetValues,stats,98,Virtual_Pass
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest::testGetValues,org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest,testGetValues,stats,107,Virtual_Pass
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest::testToString,org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest,testToString,stats,118,Virtual_Pass
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest::testPercentileSetter,org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest,testPercentileSetter,stats,172,Virtual_Pass
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest::testPercentileSetter,org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest,testPercentileSetter,stats,176,Virtual_Pass
org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest::testPercentileSetter,org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest,testPercentileSetter,stats,180,Virtual_Pass
