ID, Method, Class, Line, Source, Var
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke this.<com.fasterxml.jackson.databind.module.SimpleModule: void setupModule(com.fasterxml.jackson.databind.Module$SetupContext)>(context), 75, -1, (:317:-1)
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, $stack6 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.JacksonXmlModule: com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector()>(), 65, -1, (:494:-1)
-1, com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector(), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke $u0.<com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector: void <init>(boolean)>($stack2), 126, -1, (:495:-1)
-1, void <init>(boolean), com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector, specialinvoke this.<com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector: void <init>()>(), 34, -1, (stack1:514:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.ser.TestSerialization, this.<com.fasterxml.jackson.dataformat.xml.ser.TestSerialization: com.fasterxml.jackson.dataformat.xml.XmlMapper _xmlMapper> = $stack1, 90, -1, (this._xmlMapper:888:-1)
-1, void testSimpleAttrAndElem(), com.fasterxml.jackson.dataformat.xml.ser.TestSerialization, $stack3 = this.<com.fasterxml.jackson.dataformat.xml.ser.TestSerialization: com.fasterxml.jackson.dataformat.xml.XmlMapper _xmlMapper>, 109, -1, (stack3:895:-1)
-1, void testSimpleAttrAndElem(), com.fasterxml.jackson.dataformat.xml.ser.TestSerialization, $stack2 = new com.fasterxml.jackson.dataformat.xml.ser.TestSerialization$AttrAndElem, 109, -1, (stack2:895:-1)
-1, void testSimpleAttrAndElem(), com.fasterxml.jackson.dataformat.xml.ser.TestSerialization, specialinvoke $stack2.<com.fasterxml.jackson.dataformat.xml.ser.TestSerialization$AttrAndElem: void <init>()>(), 109, -1, (:893:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.ser.TestSerialization$AttrAndElem, specialinvoke this.<java.lang.Object: void <init>()>(), 29, -1, (stack2:895:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.ser.TestSerialization$AttrAndElem, this.<com.fasterxml.jackson.dataformat.xml.ser.TestSerialization$AttrAndElem: java.lang.String elem> = "whatever", 31, -1, (stack2:895:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.ser.TestSerialization$AttrAndElem, this.<com.fasterxml.jackson.dataformat.xml.ser.TestSerialization$AttrAndElem: int attr> = 42, 33, -1, (stack2:895:-1)
-1, void testSimpleAttrAndElem(), com.fasterxml.jackson.dataformat.xml.ser.TestSerialization, $stack4 = virtualinvoke $stack3.<com.fasterxml.jackson.dataformat.xml.XmlMapper: java.lang.String writeValueAsString(java.lang.Object)>($stack2), 109, -1, (xml:1972:-1)
-1, void testSimpleAttrAndElem(), com.fasterxml.jackson.dataformat.xml.ser.TestSerialization, $stack5 = staticinvoke <com.fasterxml.jackson.dataformat.xml.ser.TestSerialization: java.lang.String removeSjsxpNamespace(java.lang.String)>($stack4), 110, -1, (xml:1972:-1)
-1, java.lang.String removeSjsxpNamespace(java.lang.String), com.fasterxml.jackson.dataformat.xml.XmlTestBase, return xml, 314, -1, (stack5:1973:-1)
-1, void testSimpleAttrAndElem(), com.fasterxml.jackson.dataformat.xml.ser.TestSerialization, staticinvoke <com.fasterxml.jackson.dataformat.xml.ser.TestSerialization: void assertEquals(java.lang.String;java.lang.String)>("<AttrAndElem id=\"42\"><elem>whatever</elem></AttrAndElem>"; $stack5), 111, -1, (stack5:1973:-1)
