virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testXYAutoRange1_chart_L260_F_1,org.jfree.chart.axis.junit.LogAxisTests::testXYAutoRange1,org.jfree.chart.axis.junit.LogAxisTests,testXYAutoRange1,chart,260,Virtual_Fail,3,/opt/resq/resQ_outputs/work/Chart_4b/step2_slicing/_slicer4j_failing/testXYAutoRange1_chart_L260_F_1/slice.log,
testXYAutoRange2_chart_L288_F_2,org.jfree.chart.axis.junit.LogAxisTests::testXYAutoRange2,org.jfree.chart.axis.junit.LogAxisTests,testXYAutoRange2,chart,288,Virtual_Fail,3,/opt/resq/resQ_outputs/work/Chart_4b/step2_slicing/_slicer4j_failing/testXYAutoRange2_chart_L288_F_2/slice.log,
testXYAutoRange1_chart_L354_F_3,org.jfree.chart.axis.junit.NumberAxisTests::testXYAutoRange1,org.jfree.chart.axis.junit.NumberAxisTests,testXYAutoRange1,chart,354,Virtual_Fail,3,/opt/resq/resQ_outputs/work/Chart_4b/step2_slicing/_slicer4j_failing/testXYAutoRange1_chart_L354_F_3/slice.log,
testXYAutoRange2_chart_L382_F_4,org.jfree.chart.axis.junit.NumberAxisTests::testXYAutoRange2,org.jfree.chart.axis.junit.NumberAxisTests,testXYAutoRange2,chart,382,Virtual_Fail,3,/opt/resq/resQ_outputs/work/Chart_4b/step2_slicing/_slicer4j_failing/testXYAutoRange2_chart_L382_F_4/slice.log,
testAxisMargins_chart_L234_F_5,org.jfree.chart.axis.junit.ValueAxisTests::testAxisMargins,org.jfree.chart.axis.junit.ValueAxisTests,testAxisMargins,chart,234,Virtual_Fail,3,/opt/resq/resQ_outputs/work/Chart_4b/step2_slicing/_slicer4j_failing/testAxisMargins_chart_L234_F_5/slice.log,
testSerialization4_c1_L448_F_6,org.jfree.chart.junit.JFreeChartTests::testSerialization4,org.jfree.chart.junit.JFreeChartTests,testSerialization4,c1,448,Virtual_Fail,162,/opt/resq/resQ_outputs/work/Chart_4b/step2_slicing/_slicer4j_failing/testSerialization4_c1_L448_F_6/slice.log,
testDrawRangeGridlines_plot_L1056_F_7,org.jfree.chart.plot.junit.XYPlotTests::testDrawRangeGridlines,org.jfree.chart.plot.junit.XYPlotTests,testDrawRangeGridlines,plot,1056,Virtual_Fail,199,/opt/resq/resQ_outputs/work/Chart_4b/step2_slicing/_slicer4j_failing/testDrawRangeGridlines_plot_L1056_F_7/slice.log,
testAddSubtitle_chart_L480_P_1,org.jfree.chart.junit.JFreeChartTests::testAddSubtitle,org.jfree.chart.junit.JFreeChartTests,testAddSubtitle,chart,480,Virtual_Pass,292,/opt/resq/resQ_outputs/work/Chart_4b/step2_slicing/_slicer4j_passed/testAddSubtitle_chart_L480_P_1/slice.log,
testAddSubtitle_chart_L484_P_2,org.jfree.chart.junit.JFreeChartTests::testAddSubtitle,org.jfree.chart.junit.JFreeChartTests,testAddSubtitle,chart,484,Virtual_Pass,295,/opt/resq/resQ_outputs/work/Chart_4b/step2_slicing/_slicer4j_passed/testAddSubtitle_chart_L484_P_2/slice.log,
testGetSubtitles_chart_L523_P_3,org.jfree.chart.junit.JFreeChartTests::testGetSubtitles,org.jfree.chart.junit.JFreeChartTests,testGetSubtitles,chart,523,Virtual_Pass,286,/opt/resq/resQ_outputs/work/Chart_4b/step2_slicing/_slicer4j_passed/testGetSubtitles_chart_L523_P_3/slice.log,/opt/resq/resQ_outputs/work/Chart_4b/step2_slicing/_slicer4j_passed/testGetSubtitles_chart_L523_P_3_alias_subtitles/slice.log
