file,line,approx,answerable
src/main/java/com/fasterxml/jackson/core/base/GeneratorBase.java,53,True,False
src/main/java/com/fasterxml/jackson/core/base/GeneratorBase.java,434,True,False
src/main/java/com/fasterxml/jackson/core/base/GeneratorBase.java,435,True,True
src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,910,False,True
src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,911,False,True
src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,912,False,True
src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java,913,False,True
src/main/java/com/fasterxml/jackson/core/json/WriterBasedJsonGenerator.java,687,False,True
src/main/java/com/fasterxml/jackson/core/json/WriterBasedJsonGenerator.java,688,False,True
src/main/java/com/fasterxml/jackson/core/json/WriterBasedJsonGenerator.java,689,False,True
src/main/java/com/fasterxml/jackson/core/json/WriterBasedJsonGenerator.java,690,False,True
