test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.cli.ApplicationTest::testLs,PASS,2,1
org.apache.commons.cli.ApplicationTest::testAnt,PASS,6,5
org.apache.commons.cli.ArgumentIsOptionTest::testOptionAndOptionWithArgument,PASS,4,0
org.apache.commons.cli.ArgumentIsOptionTest::testOptionWithArgument,PASS,4,0
org.apache.commons.cli.ArgumentIsOptionTest::testOption,PASS,3,0
org.apache.commons.cli.BugsTest::test11457,PASS,1,1
org.apache.commons.cli.BugsTest::test11458,PASS,10,0
org.apache.commons.cli.BugsTest::test11680,PASS,0,0
org.apache.commons.cli.BugsTest::test11456,PASS,2,0
org.apache.commons.cli.BugsTest::test12210,PASS,2,2
org.apache.commons.cli.BugsTest::test13425,PASS,1,1
org.apache.commons.cli.BugsTest::test13935,PASS,0,0
org.apache.commons.cli.BugsTest::test14786,PASS,1,1
org.apache.commons.cli.BugsTest::test15046,PASS,2,1
org.apache.commons.cli.BugsTest::test15648,PASS,1,1
org.apache.commons.cli.BugsTest::test27635,PASS,0,0
org.apache.commons.cli.BugsTest::test31148,PASS,2,2
org.apache.commons.cli.BugsTest::test21215,PASS,1,1
org.apache.commons.cli.BugsTest::test19383,PASS,0,0
org.apache.commons.cli.GnuParseTest::testSimpleShort,PASS,4,0
org.apache.commons.cli.GnuParseTest::testSimpleLong,PASS,4,0
org.apache.commons.cli.GnuParseTest::testExtraOption,PASS,5,0
org.apache.commons.cli.GnuParseTest::testMissingArg,PASS,1,0
org.apache.commons.cli.GnuParseTest::testStop,PASS,2,0
org.apache.commons.cli.GnuParseTest::testMultiple,PASS,7,0
org.apache.commons.cli.GnuParseTest::testMultipleWithLong,PASS,7,0
org.apache.commons.cli.GnuParseTest::testDoubleDash,PASS,3,0
org.apache.commons.cli.GnuParseTest::testSingleDash,PASS,5,0
org.apache.commons.cli.OptionGroupTest::testSingleOptionFromGroup,PASS,6,0
org.apache.commons.cli.OptionGroupTest::testSingleOption,PASS,6,0
org.apache.commons.cli.OptionGroupTest::testTwoValidOptions,PASS,6,0
org.apache.commons.cli.OptionGroupTest::testSingleLongOption,PASS,6,0
org.apache.commons.cli.OptionGroupTest::testTwoValidLongOptions,PASS,6,0
org.apache.commons.cli.OptionGroupTest::testNoOptionsExtraArgs,PASS,6,0
org.apache.commons.cli.OptionGroupTest::testTwoOptionsFromGroup,PASS,0,0
org.apache.commons.cli.OptionGroupTest::testTwoLongOptionsFromGroup,PASS,0,0
org.apache.commons.cli.OptionGroupTest::testTwoOptionsFromDifferentGroup,PASS,6,0
org.apache.commons.cli.OptionGroupTest::testValidLongOnlyOptions,PASS,2,0
org.apache.commons.cli.ParseRequiredTest::testWithRequiredOption,PASS,4,0
org.apache.commons.cli.ParseRequiredTest::testOptionAndRequiredOption,PASS,4,0
org.apache.commons.cli.ParseRequiredTest::testMissingRequiredOption,PASS,0,0
org.apache.commons.cli.ParseTest::testSimpleShort,PASS,4,0
org.apache.commons.cli.ParseTest::testSimpleLong,PASS,5,0
org.apache.commons.cli.ParseTest::testComplexShort,PASS,5,0
org.apache.commons.cli.ParseTest::testExtraOption,PASS,5,0
org.apache.commons.cli.ParseTest::testMissingArg,PASS,1,0
org.apache.commons.cli.ParseTest::testStop,PASS,2,0
org.apache.commons.cli.ParseTest::testMultiple,PASS,7,0
org.apache.commons.cli.ParseTest::testMultipleWithLong,PASS,7,0
org.apache.commons.cli.ParseTest::testDoubleDash,PASS,3,0
org.apache.commons.cli.ParseTest::testSingleDash,PASS,5,0
org.apache.commons.cli.PatternOptionBuilderTest::testSimplePattern,PASS,19,15
org.apache.commons.cli.ValueTest::testShortNoArg,PASS,2,2
org.apache.commons.cli.ValueTest::testShortWithArg,PASS,3,2
org.apache.commons.cli.ValueTest::testLongNoArg,PASS,2,2
org.apache.commons.cli.ValueTest::testLongWithArg,PASS,3,2
org.apache.commons.cli.ValueTest::testShortOptionalArgNoValue,PASS,2,2
org.apache.commons.cli.ValueTest::testShortOptionalArgValue,PASS,2,2
org.apache.commons.cli.ValueTest::testLongOptionalNoValue,PASS,2,2
org.apache.commons.cli.ValueTest::testLongOptionalArgValue,PASS,2,2
org.apache.commons.cli.ValueTest::testShortOptionalArgValues,PASS,5,4
org.apache.commons.cli.ValueTest::testLongOptionalArgValues,PASS,5,4
org.apache.commons.cli.ValueTest::testShortOptionalNArgValues,PASS,7,6
org.apache.commons.cli.ValueTest::testLongOptionalNArgValues,PASS,6,5
org.apache.commons.cli.ValueTest::testPropertyOptionSingularValue,PASS,3,3
org.apache.commons.cli.ValueTest::testPropertyOptionFlags,PASS,12,12
org.apache.commons.cli.ValueTest::testPropertyOptionMultipleValues,PASS,2,2
org.apache.commons.cli.ValueTest::testPropertyOverrideValues,PASS,5,5
org.apache.commons.cli.ValuesTest::testShortArgs,PASS,4,4
org.apache.commons.cli.ValuesTest::testShortArgsWithValue,PASS,6,6
org.apache.commons.cli.ValuesTest::testMultipleArgValues,PASS,3,3
org.apache.commons.cli.ValuesTest::testTwoArgValues,PASS,3,3
org.apache.commons.cli.ValuesTest::testComplexValues,PASS,4,4
org.apache.commons.cli.ValuesTest::testExtraArgs,PASS,2,2
org.apache.commons.cli.ValuesTest::testCharSeparator,PASS,18,18
