test_case,result,assertx_calls_found,assertx_calls_counted
org.jsoup.helper.DataUtilTest::testCharset,PASS,6,6
org.jsoup.helper.DataUtilTest::shouldNotThrowExceptionOnEmptyCharset,PASS,2,2
org.jsoup.helper.DataUtilTest::shouldSelectFirstCharsetOnWeirdMultileCharsetsInMetaTags,PASS,1,1
org.jsoup.helper.DataUtilTest::shouldCorrectCharsetForDuplicateCharsetString,PASS,1,1
org.jsoup.helper.DataUtilTest::shouldReturnNullForIllegalCharsetNames,PASS,1,1
org.jsoup.helper.DataUtilTest::generatesMimeBoundaries,PASS,3,3
org.jsoup.helper.DataUtilTest::wrongMetaCharsetFallback,PASS,1,1
org.jsoup.helper.DataUtilTest::secondMetaElementWithContentTypeContainsCharsetParameter,PASS,1,1
org.jsoup.helper.DataUtilTest::firstMetaElementWithCharsetShouldBeUsedForDecoding,PASS,1,1
org.jsoup.helper.DataUtilTest::supportsBOMinFiles,PASS,8,8
org.jsoup.helper.W3CDomTest::simpleConversion,PASS,1,1
org.jsoup.helper.W3CDomTest::convertsGoogle,PASS,4,4
org.jsoup.helper.W3CDomTest::convertsGoogleLocation,PASS,1,1
org.jsoup.helper.W3CDomTest::namespacePreservation,PASS,9,9
org.jsoup.helper.W3CDomTest::handlesInvalidAttributeNames,PASS,2,2
org.jsoup.integration.ConnectTest::canConnectToLocalServer,PASS,1,1
org.jsoup.integration.ConnectTest::fetchURl,PASS,1,1
org.jsoup.integration.ConnectTest::fetchURIWithWihtespace,PASS,1,1
org.jsoup.integration.ConnectTest::exceptOnUnsupportedProtocol,PASS,2,2
org.jsoup.integration.ConnectTest::doesPost,PASS,6,6
org.jsoup.integration.ConnectTest::sendsRequestBodyJsonWithData,PASS,4,4
org.jsoup.integration.ConnectTest::sendsRequestBodyJsonWithoutData,PASS,3,3
org.jsoup.integration.ConnectTest::sendsRequestBody,PASS,3,3
org.jsoup.integration.ConnectTest::sendsRequestBodyWithUrlParams,PASS,3,3
org.jsoup.integration.ConnectTest::doesGet,PASS,4,4
org.jsoup.integration.ConnectTest::doesPut,PASS,3,3
org.jsoup.integration.ConnectTest::postFiles,PASS,9,9
org.jsoup.integration.ConnectTest::multiCookieSet,PASS,0,0
org.jsoup.integration.ParseTest::testSmhBizArticle,PASS,3,3
org.jsoup.integration.ParseTest::testNewsHomepage,PASS,6,6
org.jsoup.integration.ParseTest::testGoogleSearchIpod,PASS,4,4
org.jsoup.integration.ParseTest::testBinary,PASS,1,1
