test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.math.dfp.DfpDecTest::testRound,PASS,0,0
org.apache.commons.math.dfp.DfpDecTest::testRoundDecimal10,PASS,0,0
org.apache.commons.math.dfp.DfpDecTest::testNextAfter,PASS,0,0
org.apache.commons.math.dfp.DfpMathTest::testPow,PASS,0,0
org.apache.commons.math.dfp.DfpMathTest::testSin,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testByteConstructor,PASS,5,5
org.apache.commons.math.dfp.DfpTest::testIntConstructor,PASS,7,7
org.apache.commons.math.dfp.DfpTest::testLongConstructor,PASS,7,7
org.apache.commons.math.dfp.DfpTest::testAdd,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testCompare,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testMultiply,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testDivide,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testDivideInt,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testNextAfter,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testToString,PASS,9,0
org.apache.commons.math.dfp.DfpTest::testRound,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testCeil,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testFloor,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testRint,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testCopySign,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testIntValue,PASS,6,0
org.apache.commons.math.dfp.DfpTest::testLog10K,PASS,5,0
org.apache.commons.math.dfp.DfpTest::testPower10K,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testLog10,PASS,16,0
org.apache.commons.math.dfp.DfpTest::testPower10,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testRemainder,PASS,0,0
org.apache.commons.math.dfp.DfpTest::testSqrt,PASS,0,0
org.apache.commons.math.util.FastMathTest::testMinMaxDouble,PASS,4,4
org.apache.commons.math.util.FastMathTest::testMinMaxFloat,PASS,4,4
org.apache.commons.math.util.FastMathTest::testConstants,PASS,2,2
org.apache.commons.math.util.FastMathTest::testAtan2,PASS,2,2
org.apache.commons.math.util.FastMathTest::testHyperbolic,PASS,3,3
org.apache.commons.math.util.FastMathTest::testHyperbolicInverses,PASS,3,3
org.apache.commons.math.util.FastMathTest::testLogAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testLog10Accuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testLog1pAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testLogSpecialCases,PASS,0,0
org.apache.commons.math.util.FastMathTest::testExpSpecialCases,PASS,0,0
org.apache.commons.math.util.FastMathTest::testPowSpecialCases,PASS,0,0
org.apache.commons.math.util.FastMathTest::testAtan2SpecialCases,PASS,0,0
org.apache.commons.math.util.FastMathTest::testPowAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testExpAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testSinAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testCosAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testTanAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testAtanAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testAtan2Accuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testExpm1Accuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testAsinAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testAcosAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testSinhAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testCoshAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testTanhAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testCbrtAccuracy,PASS,1,0
org.apache.commons.math.util.FastMathTest::testToDegrees,PASS,1,0
org.apache.commons.math.util.FastMathTest::testToRadians,PASS,1,0
org.apache.commons.math.util.FastMathTest::testNextAfter,PASS,20,20
org.apache.commons.math.util.FastMathTest::testDoubleNextAfterSpecialCases,PASS,9,9
org.apache.commons.math.util.FastMathTest::testFloatNextAfterSpecialCases,PASS,9,9
org.apache.commons.math.util.FastMathTest::testDoubleScalbSpecialCases,PASS,20,20
org.apache.commons.math.util.FastMathTest::testFloatScalbSpecialCases,PASS,14,14
org.apache.commons.math.util.FastMathTest::checkMissingFastMathClasses,PASS,0,0
org.apache.commons.math.util.FastMathTest::checkExtraFastMathClasses,PASS,0,0
