test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.csv.CSVFormatTest::testDelimiterSameAsCommentStartThrowsException,PASS,0,0
org.apache.commons.csv.CSVFormatTest::testDelimiterSameAsEscapeThrowsException,PASS,0,0
org.apache.commons.csv.CSVFormatTest::testDuplicateHeaderElements,PASS,0,0
org.apache.commons.csv.CSVFormatTest::testEquals,PASS,7,7
org.apache.commons.csv.CSVFormatTest::testEqualsCommentStart,PASS,1,1
org.apache.commons.csv.CSVFormatTest::testEqualsDelimiter,PASS,1,1
org.apache.commons.csv.CSVFormatTest::testEqualsEscape,PASS,1,1
org.apache.commons.csv.CSVFormatTest::testEqualsHeader,PASS,1,1
org.apache.commons.csv.CSVFormatTest::testEqualsIgnoreEmptyLines,PASS,1,1
org.apache.commons.csv.CSVFormatTest::testEqualsIgnoreSurroundingSpaces,PASS,1,1
org.apache.commons.csv.CSVFormatTest::testEqualsQuoteChar,PASS,1,1
org.apache.commons.csv.CSVFormatTest::testEqualsQuotePolicy,PASS,1,1
org.apache.commons.csv.CSVFormatTest::testEqualsRecordSeparator,PASS,1,1
org.apache.commons.csv.CSVFormatTest::testEscapeSameAsCommentStartThrowsException,PASS,0,0
org.apache.commons.csv.CSVFormatTest::testEscapeSameAsCommentStartThrowsExceptionForWrapperType,PASS,0,0
org.apache.commons.csv.CSVFormatTest::testFormat,PASS,3,3
org.apache.commons.csv.CSVFormatTest::testGetHeader,PASS,2,2
org.apache.commons.csv.CSVFormatTest::testQuoteCharSameAsCommentStartThrowsException,PASS,0,0
org.apache.commons.csv.CSVFormatTest::testQuoteCharSameAsCommentStartThrowsExceptionForWrapperType,PASS,0,0
org.apache.commons.csv.CSVFormatTest::testQuoteCharSameAsDelimiterThrowsException,PASS,0,0
org.apache.commons.csv.CSVFormatTest::testQuotePolicyNoneWithoutEscapeThrowsException,PASS,0,0
org.apache.commons.csv.CSVFormatTest::testRFC4180,PASS,7,6
org.apache.commons.csv.CSVFormatTest::testSerialization,PASS,8,8
org.apache.commons.csv.CSVFormatTest::testWithCommentStart,PASS,1,1
org.apache.commons.csv.CSVFormatTest::testWithCommentStartCRThrowsException,PASS,0,0
org.apache.commons.csv.CSVFormatTest::testWithDelimiter,PASS,1,1
