ID, Method, Class, Line, Source, Var
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke this.<com.fasterxml.jackson.databind.module.SimpleModule: void setupModule(com.fasterxml.jackson.databind.Module$SetupContext)>(context), 75, -1, (:308:-1)
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, $stack6 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.JacksonXmlModule: com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector()>(), 65, -1, (:311:-1)
-1, com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector(), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke $u0.<com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector: void <init>(boolean)>($stack2), 126, -1, (:312:-1)
-1, void <init>(boolean), com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector, specialinvoke this.<com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector: void <init>()>(), 34, -1, (stack1:332:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest, this.<com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER> = $stack1, 47, -1, (this.MAPPER:619:-1)
-1, void testSkipNullMethod2(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest, $stack2 = this.<com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER>, 81, -1, (stack2:620:-1)
-1, void testSkipNullMethod2(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest, $stack3 = virtualinvoke $stack2.<com.fasterxml.jackson.dataformat.xml.XmlMapper: java.lang.Object readValue(java.lang.String;java.lang.Class)>("<NullSkipMethod><noNulls /></NullSkipMethod>"; class "Lcom/fasterxml/jackson/dataformat/xml/deser/NullConversionsSkipTest$NullSkipMethod;"), 81, -1, (stack3:1268:-1)
-1, com.fasterxml.jackson.core.JsonParser createParser(java.lang.String), com.fasterxml.jackson.dataformat.xml.XmlFactory, $stack7 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser _createParser(java.io.Reader;com.fasterxml.jackson.core.io.IOContext)>(r; $stack5), 433, -1, (:640:-1)
-1, com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser _createParser(java.io.Reader;com.fasterxml.jackson.core.io.IOContext), com.fasterxml.jackson.dataformat.xml.XmlFactory, specialinvoke $stack8.<com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser: void <init>(com.fasterxml.jackson.core.io.IOContext;int;int;com.fasterxml.jackson.core.ObjectCodec;javax.xml.stream.XMLStreamReader)>(ctxt; $stack11; $stack10; $stack9; $stack7), 555, -1, (:649:-1)
-1, void <init>(com.fasterxml.jackson.core.io.IOContext;int;int;com.fasterxml.jackson.core.ObjectCodec;javax.xml.stream.XMLStreamReader), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser, $stack6 = staticinvoke <com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext: com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext createRootContext(int;int)>($i0; $i1), 184, -1, (:651:-1)
-1, com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext createRootContext(int;int), com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext, specialinvoke $stack2.<com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext: void <init>(com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext;int;int;int)>(null; 0; lineNr; colNr), 99, -1, (:653:-1)
-1, void <init>(com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext;int;int;int), com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext, this.<com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext: com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext _child> = null, 53, -1, (this._child:744:-1)
-1, com.fasterxml.jackson.core.JsonToken nextToken(), com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser, $stack110 = virtualinvoke $stack109.<com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext: com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext createChildObjectContext(int;int)>($i0; $i1), 480, -1, (ctxt:745:-1)
-1, com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext createChildObjectContext(int;int), com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext, ctxt = this.<com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext: com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext _child>, 119, -1, (ctxt:745:-1)
-1, com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext createChildObjectContext(int;int), com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext, if ctxt != null goto virtualinvoke ctxt.<com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext: void reset(int;int;int)>(2; lineNr; colNr), 120, -1, (:747:-1)
-1, com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext createChildObjectContext(int;int), com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext, specialinvoke $stack4.<com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext: void <init>(com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext;int;int;int)>(this; 2; lineNr; colNr), 121, -1, (:748:-1)
-1, void <init>(com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext;int;int;int), com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext, specialinvoke this.<com.fasterxml.jackson.core.JsonStreamContext: void <init>()>(), 63, -1, (:1125:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest$NullSkipMethod, this.<com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest$NullSkipMethod: java.lang.String _nullsOk> = "a", 20, -1, (result._nullsOk:1271:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest$NullSkipMethod, this.<com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest$NullSkipMethod: java.lang.String _noNulls> = "b", 21, -1, (result._noNulls:1269:-1)
-1, void testSkipNullMethod2(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest, result = (com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest$NullSkipMethod) $stack3, 81, -1, (result:1271:-1)
-1, void testSkipNullMethod2(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest, $stack4 = result.<com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest$NullSkipMethod: java.lang.String _noNulls>, 83, -1, (stack4:1270:-1)
-1, void testSkipNullMethod2(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest, staticinvoke <com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest: void assertEquals(java.lang.String;java.lang.String)>("b"; $stack4), 83, -1, (result:1271:-1)
-1, void testSkipNullMethod2(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest, $stack5 = result.<com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest$NullSkipMethod: java.lang.String _nullsOk>, 84, -1, (result:1271:-1)
-1, void testSkipNullMethod2(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest, staticinvoke <com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest: void assertEquals(java.lang.String;java.lang.String)>("a"; $stack5), 84, -1, (result:1271:-1)
