ID, Method, Class, Line, Source, Var
-1, void testIgnoreCaseHeaderMapping(), org.apache.commons.csv.CSVParserTest, $stack4 = new java.io.StringReader, 1004, -1, (stack4:27:-1)
-1, void testIgnoreCaseHeaderMapping(), org.apache.commons.csv.CSVParserTest, specialinvoke $stack4.<java.io.StringReader: void <init>(java.lang.String)>("1;2;3"), 1004, -1, (reader:1233:-1)
-1, void testIgnoreCaseHeaderMapping(), org.apache.commons.csv.CSVParserTest, $stack5 = newarray (java.lang.String)[3], 1005, -1, (header:994:-1)
-1, void testIgnoreCaseHeaderMapping(), org.apache.commons.csv.CSVParserTest, $stack5[0] = "One", 1005, -1, (header:994:-1)
-1, void testIgnoreCaseHeaderMapping(), org.apache.commons.csv.CSVParserTest, $stack5[1] = "TWO", 1005, -1, (header:994:-1)
-1, void testIgnoreCaseHeaderMapping(), org.apache.commons.csv.CSVParserTest, $stack5[2] = "three", 1005, -1, (header:994:-1)
-1, void <clinit>(), org.apache.commons.csv.CSVFormat, $stack1 = <org.apache.commons.csv.Constants: java.lang.Character DOUBLE_QUOTE_CHAR>, 229, -1, (quoteChar:41:-1)
-1, void <clinit>(), org.apache.commons.csv.Constants, $stack0 = staticinvoke <java.lang.Character: java.lang.Character valueOf(char)>(34), 36, -1, (stack0:36:-1)
-1, void <clinit>(), org.apache.commons.csv.Constants, <org.apache.commons.csv.Constants: java.lang.Character DOUBLE_QUOTE_CHAR> = $stack0, 36, -1, (org.apache.commons.csv.Constants.DOUBLE_QUOTE_CHAR:34:-1)
-1, void <clinit>(), org.apache.commons.csv.CSVFormat, specialinvoke $stack0.<org.apache.commons.csv.CSVFormat: void <init>(char;java.lang.Character;org.apache.commons.csv.QuoteMode;java.lang.Character;java.lang.Character;boolean;boolean;java.lang.String;java.lang.String;java.lang.Object[];java.lang.String[];boolean;boolean;boolean)>(44; $stack1; null; null; null; 0; 1; "\r\n"; null; null; null; 0; 0; 0), 229, -1, (ignoreEmptyLines:47:-1)
