test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.cli.ApplicationTest::testLs,PASS,2,1
org.apache.commons.cli.ApplicationTest::testAnt,PASS,6,5
org.apache.commons.cli.BugsTest::test11457,PASS,1,1
org.apache.commons.cli.BugsTest::test11458,PASS,10,0
org.apache.commons.cli.BugsTest::test11680,PASS,0,0
org.apache.commons.cli.BugsTest::test11456,PASS,2,0
org.apache.commons.cli.BugsTest::test12210,PASS,2,2
org.apache.commons.cli.BugsTest::test13425,PASS,1,1
org.apache.commons.cli.BugsTest::test13935,PASS,0,0
org.apache.commons.cli.BugsTest::test14786,PASS,1,1
org.apache.commons.cli.BugsTest::test15046,PASS,2,1
org.apache.commons.cli.BugsTest::test15648,PASS,1,1
org.apache.commons.cli.BugsTest::test27635,PASS,0,0
org.apache.commons.cli.BugsTest::test31148,PASS,2,2
org.apache.commons.cli.BugsTest::test21215,PASS,1,1
org.apache.commons.cli.BugsTest::test19383,PASS,1,1
org.apache.commons.cli.GnuParserTest::testSimpleShort,PASS,4,0
org.apache.commons.cli.GnuParserTest::testSimpleLong,PASS,4,0
org.apache.commons.cli.GnuParserTest::testExtraOption,PASS,5,0
org.apache.commons.cli.GnuParserTest::testMissingArg,PASS,1,0
org.apache.commons.cli.GnuParserTest::testStop,PASS,2,0
org.apache.commons.cli.GnuParserTest::testMultiple,PASS,7,0
org.apache.commons.cli.GnuParserTest::testMultipleWithLong,PASS,7,0
org.apache.commons.cli.GnuParserTest::testDoubleDash,PASS,3,0
org.apache.commons.cli.GnuParserTest::testSingleDash,PASS,5,0
org.apache.commons.cli.GnuParserTest::testNegativeArgument,PASS,1,1
org.apache.commons.cli.GnuParserTest::testShortWithoutEqual,PASS,1,1
org.apache.commons.cli.ParseRequiredTest::testWithRequiredOption,PASS,4,0
org.apache.commons.cli.ParseRequiredTest::testOptionAndRequiredOption,PASS,4,0
org.apache.commons.cli.ParseRequiredTest::testMissingRequiredOption,PASS,1,0
org.apache.commons.cli.ParseRequiredTest::testMissingRequiredOptions,PASS,1,0
org.apache.commons.cli.ParseRequiredTest::testReuseOptionsTwice,PASS,0,0
