test_case,test_class,test_method,variable,line,virtual_status
org.jfree.chart.plot.junit.MarkerTests::testGetSetPaint,org.jfree.chart.plot.junit.MarkerTests,testGetSetPaint,m,102,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetPaint,org.jfree.chart.plot.junit.MarkerTests,testGetSetPaint,m,104,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetStroke,org.jfree.chart.plot.junit.MarkerTests,testGetSetStroke,m,126,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetStroke,org.jfree.chart.plot.junit.MarkerTests,testGetSetStroke,m,128,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetOutlinePaint,org.jfree.chart.plot.junit.MarkerTests,testGetSetOutlinePaint,m,150,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetOutlinePaint,org.jfree.chart.plot.junit.MarkerTests,testGetSetOutlinePaint,m,152,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetOutlinePaint,org.jfree.chart.plot.junit.MarkerTests,testGetSetOutlinePaint,m,157,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetOutlineStroke,org.jfree.chart.plot.junit.MarkerTests,testGetSetOutlineStroke,m,169,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetOutlineStroke,org.jfree.chart.plot.junit.MarkerTests,testGetSetOutlineStroke,m,171,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetOutlineStroke,org.jfree.chart.plot.junit.MarkerTests,testGetSetOutlineStroke,m,176,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetAlpha,org.jfree.chart.plot.junit.MarkerTests,testGetSetAlpha,m,190,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetAlpha,org.jfree.chart.plot.junit.MarkerTests,testGetSetAlpha,m,192,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabel,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabel,m,205,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabel,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabel,m,207,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabel,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabel,m,212,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabelFont,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabelFont,m,224,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabelFont,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabelFont,m,226,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabelPaint,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabelPaint,m,248,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabelPaint,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabelPaint,m,250,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabelAnchor,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabelAnchor,m,272,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabelAnchor,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabelAnchor,m,274,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabelOffset,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabelOffset,m,296,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabelOffset,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabelOffset,m,298,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabelOffsetType,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabelOffsetType,m,321,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabelOffsetType,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabelOffsetType,m,323,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabelTextAnchor,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabelTextAnchor,m,346,Virtual_Pass
org.jfree.chart.plot.junit.MarkerTests::testGetSetLabelTextAnchor,org.jfree.chart.plot.junit.MarkerTests,testGetSetLabelTextAnchor,m,348,Virtual_Pass
org.jfree.chart.plot.junit.ValueMarkerTests::testGetSetValue,org.jfree.chart.plot.junit.ValueMarkerTests,testGetSetValue,m,240,Virtual_Pass
org.jfree.chart.plot.junit.ValueMarkerTests::testGetSetValue,org.jfree.chart.plot.junit.ValueMarkerTests,testGetSetValue,m,242,Virtual_Pass
