test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.math.analysis.solvers.BisectionSolverTest::testQuinticZero,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testQuinticZero,solver,94,Virtual_Pass
org.apache.commons.math.analysis.solvers.BisectionSolverTest::testQuinticZero,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testQuinticZero,solver,95,Virtual_Pass
org.apache.commons.math.analysis.solvers.BisectionSolverTest::testSetFunctionValueAccuracy,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testSetFunctionValueAccuracy,solver,111,Virtual_Pass
org.apache.commons.math.analysis.solvers.BisectionSolverTest::testResetFunctionValueAccuracy,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testResetFunctionValueAccuracy,solver,123,Virtual_Pass
org.apache.commons.math.analysis.solvers.BisectionSolverTest::testSetAbsoluteAccuracy,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testSetAbsoluteAccuracy,solver,133,Virtual_Pass
org.apache.commons.math.analysis.solvers.BisectionSolverTest::testResetAbsoluteAccuracy,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testResetAbsoluteAccuracy,solver,145,Virtual_Pass
org.apache.commons.math.analysis.solvers.BisectionSolverTest::testSetMaximalIterationCount,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testSetMaximalIterationCount,solver,155,Virtual_Pass
org.apache.commons.math.analysis.solvers.BisectionSolverTest::testResetMaximalIterationCount,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testResetMaximalIterationCount,solver,167,Virtual_Pass
org.apache.commons.math.analysis.solvers.BisectionSolverTest::testSetRelativeAccuracy,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testSetRelativeAccuracy,solver,177,Virtual_Pass
org.apache.commons.math.analysis.solvers.BisectionSolverTest::testResetRelativeAccuracy,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testResetRelativeAccuracy,solver,189,Virtual_Pass
org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest::testNewBisectionSolverValid,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest,testNewBisectionSolverValid,solver,53,Virtual_Pass
org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest::testNewBisectionSolverValid,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest,testNewBisectionSolverValid,solver,54,Virtual_Pass
org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest::testNewNewtonSolverValid,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest,testNewNewtonSolverValid,solver,59,Virtual_Pass
org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest::testNewNewtonSolverValid,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest,testNewNewtonSolverValid,solver,60,Virtual_Pass
org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest::testNewBrentSolverValid,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest,testNewBrentSolverValid,solver,65,Virtual_Pass
org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest::testNewBrentSolverValid,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest,testNewBrentSolverValid,solver,66,Virtual_Pass
org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest::testNewSecantSolverValid,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest,testNewSecantSolverValid,solver,71,Virtual_Pass
org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest::testNewSecantSolverValid,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImplTest,testNewSecantSolverValid,solver,72,Virtual_Pass
