test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.compress.IOMethodsTest::testWriteAr,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testWriteCpio,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testWriteJar,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testWriteTar,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testWriteZip,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadAr,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadCpio,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadJar,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadTar,PASS,0,0
org.apache.commons.compress.IOMethodsTest::testReadZip,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testFinish,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testOptionalFinish,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceAr,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceCpio,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceJar,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceTar,PASS,0,0
org.apache.commons.compress.archivers.ArchiveOutputStreamTest::testCallSequenceZip,PASS,0,0
org.apache.commons.compress.archivers.JarTestCase::testJarArchiveCreation,PASS,0,0
org.apache.commons.compress.archivers.JarTestCase::testJarUnarchive,PASS,0,0
org.apache.commons.compress.archivers.JarTestCase::testJarUnarchiveAll,PASS,0,0
org.apache.commons.compress.archivers.ZipTestCase::testZipArchiveCreation,PASS,3,2
org.apache.commons.compress.archivers.ZipTestCase::testZipUnarchive,PASS,0,0
org.apache.commons.compress.archivers.ZipTestCase::testSupportedCompressionMethod,PASS,2,2
org.apache.commons.compress.archivers.ZipTestCase::testSkipEntryWithUnsupportedCompressionMethod,PASS,3,3
org.apache.commons.compress.archivers.ZipTestCase::testListAllFilesWithNestedArchive,PASS,0,0
org.apache.commons.compress.archivers.ZipTestCase::testDirectoryEntryFromFile,PASS,5,5
org.apache.commons.compress.archivers.ZipTestCase::testExplicitDirectoryEntry,PASS,5,5
org.apache.commons.compress.archivers.ZipTestCase::testFileEntryFromFile,PASS,5,5
org.apache.commons.compress.archivers.ZipTestCase::testExplicitFileEntry,PASS,5,5
org.apache.commons.compress.archivers.jar.JarArchiveOutputStreamTest::testJarMarker,PASS,5,5
org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaZipFile,PASS,4,4
org.apache.commons.compress.archivers.zip.EncryptedArchiveTest::testReadPasswordEncryptedEntryViaStream,PASS,5,5
org.apache.commons.compress.archivers.zip.Maven221MultiVolumeTest::testRead7ZipMultiVolumeArchiveForStream,PASS,3,3
org.apache.commons.compress.archivers.zip.Maven221MultiVolumeTest::testRead7ZipMultiVolumeArchiveForFile,PASS,0,0
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testUtf8FileRoundtripExplicitUnicodeExtra,PASS,0,0
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testUtf8FileRoundtripNoEFSExplicitUnicodeExtra,PASS,0,0
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testCP437FileRoundtripExplicitUnicodeExtra,PASS,0,0
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testASCIIFileRoundtripExplicitUnicodeExtra,PASS,0,0
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testUtf8FileRoundtripImplicitUnicodeExtra,PASS,0,0
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testUtf8FileRoundtripNoEFSImplicitUnicodeExtra,PASS,0,0
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testCP437FileRoundtripImplicitUnicodeExtra,PASS,0,0
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testASCIIFileRoundtripImplicitUnicodeExtra,PASS,0,0
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchive,PASS,3,3
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRead7ZipArchiveForStream,PASS,3,3
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testReadWinZipArchive,PASS,0,0
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testReadWinZipArchiveForStream,PASS,3,3
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testZipFileReadsUnicodeFields,PASS,3,3
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testZipArchiveInputStreamReadsUnicodeFields,PASS,3,3
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRawNameReadFromZipFile,PASS,0,0
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest::testRawNameReadFromStream,PASS,0,0
