test_case,test_class,test_method,variable,line,virtual_status
org.jfree.chart.junit.PieChart3DTests::testReplaceDatasetOnPieChart,org.jfree.chart.junit.PieChart3DTests,testReplaceDatasetOnPieChart,plot,108,Virtual_Pass
org.jfree.chart.junit.PieChartTests::testReplaceDatasetOnPieChart,org.jfree.chart.junit.PieChartTests,testReplaceDatasetOnPieChart,plot,102,Virtual_Pass
org.jfree.chart.plot.junit.CategoryPlotTests::testConstructor,org.jfree.chart.plot.junit.CategoryPlotTests,testConstructor,plot,124,Virtual_Pass
org.jfree.chart.plot.junit.CategoryPlotTests::test1169972,org.jfree.chart.plot.junit.CategoryPlotTests,test1169972,plot,658,Virtual_Pass
org.jfree.chart.plot.junit.CategoryPlotTests::testGetDomainAxisIndex,org.jfree.chart.plot.junit.CategoryPlotTests,testGetDomainAxisIndex,plot,726,Virtual_Pass
org.jfree.chart.plot.junit.CategoryPlotTests::testGetDomainAxisIndex,org.jfree.chart.plot.junit.CategoryPlotTests,testGetDomainAxisIndex,plot,727,Virtual_Pass
org.jfree.chart.plot.junit.CategoryPlotTests::testGetDomainAxisIndex,org.jfree.chart.plot.junit.CategoryPlotTests,testGetDomainAxisIndex,plot,729,Virtual_Pass
org.jfree.chart.plot.junit.CategoryPlotTests::testGetDomainAxisIndex,org.jfree.chart.plot.junit.CategoryPlotTests,testGetDomainAxisIndex,plot,730,Virtual_Pass
org.jfree.chart.plot.junit.CategoryPlotTests::testGetRangeAxisIndex,org.jfree.chart.plot.junit.CategoryPlotTests,testGetRangeAxisIndex,plot,750,Virtual_Pass
org.jfree.chart.plot.junit.CategoryPlotTests::testGetRangeAxisIndex,org.jfree.chart.plot.junit.CategoryPlotTests,testGetRangeAxisIndex,plot,751,Virtual_Pass
org.jfree.chart.plot.junit.CategoryPlotTests::testGetRangeAxisIndex,org.jfree.chart.plot.junit.CategoryPlotTests,testGetRangeAxisIndex,plot,753,Virtual_Pass
org.jfree.chart.plot.junit.CategoryPlotTests::testGetRangeAxisIndex,org.jfree.chart.plot.junit.CategoryPlotTests,testGetRangeAxisIndex,plot,754,Virtual_Pass
org.jfree.chart.plot.junit.CombinedDomainXYPlotTests::testConstructor1,org.jfree.chart.plot.junit.CombinedDomainXYPlotTests,testConstructor1,plot,96,Virtual_Pass
org.jfree.chart.plot.junit.PiePlotTests::testGetBaseSectionPaint,org.jfree.chart.plot.junit.PiePlotTests,testGetBaseSectionPaint,plot,589,Virtual_Pass
org.jfree.chart.plot.junit.XYPlotTests::testGetRendererForDataset,org.jfree.chart.plot.junit.XYPlotTests,testGetRendererForDataset,plot,808,Virtual_Pass
org.jfree.chart.plot.junit.XYPlotTests::testGetRendererForDataset,org.jfree.chart.plot.junit.XYPlotTests,testGetRendererForDataset,plot,809,Virtual_Pass
org.jfree.chart.plot.junit.XYPlotTests::testGetRendererForDataset,org.jfree.chart.plot.junit.XYPlotTests,testGetRendererForDataset,plot,810,Virtual_Pass
org.jfree.chart.plot.junit.XYPlotTests::testGetRendererForDataset,org.jfree.chart.plot.junit.XYPlotTests,testGetRendererForDataset,plot,811,Virtual_Pass
org.jfree.chart.plot.junit.XYPlotTests::testGetRendererForDataset,org.jfree.chart.plot.junit.XYPlotTests,testGetRendererForDataset,plot,812,Virtual_Pass
