test_case,result,assertx_calls_found,assertx_calls_counted
org.jfree.chart.annotations.junit.CategoryLineAnnotationTests::testEquals,PASS,14,14
org.jfree.chart.annotations.junit.CategoryLineAnnotationTests::testHashcode,PASS,2,2
org.jfree.chart.annotations.junit.CategoryLineAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.CategoryLineAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.CategoryPointerAnnotationTests::testEquals,PASS,23,23
org.jfree.chart.annotations.junit.CategoryPointerAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.CategoryPointerAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.CategoryPointerAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.CategoryTextAnnotationTests::testEquals,PASS,7,7
org.jfree.chart.annotations.junit.CategoryTextAnnotationTests::testHashcode,PASS,2,2
org.jfree.chart.annotations.junit.CategoryTextAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.CategoryTextAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testEquals,PASS,10,10
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYBoxAnnotationTests::testDrawWithNullInfo,PASS,1,1
org.jfree.chart.annotations.junit.XYDrawableAnnotationTests::testEquals,PASS,1,1
org.jfree.chart.annotations.junit.XYDrawableAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYDrawableAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYDrawableAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYLineAnnotationTests::testEquals,PASS,14,14
org.jfree.chart.annotations.junit.XYLineAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYLineAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYLineAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYPointerAnnotationTests::testEquals,PASS,23,23
org.jfree.chart.annotations.junit.XYPointerAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYPointerAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYPointerAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYPolygonAnnotationTests::testEquals,PASS,10,10
org.jfree.chart.annotations.junit.XYPolygonAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYPolygonAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYPolygonAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYShapeAnnotationTests::testEquals,PASS,10,10
org.jfree.chart.annotations.junit.XYShapeAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYShapeAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYShapeAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.annotations.junit.XYTextAnnotationTests::testEquals,PASS,17,17
org.jfree.chart.annotations.junit.XYTextAnnotationTests::testHashCode,PASS,2,2
org.jfree.chart.annotations.junit.XYTextAnnotationTests::testCloning,PASS,3,3
org.jfree.chart.annotations.junit.XYTextAnnotationTests::testSerialization,PASS,1,1
org.jfree.chart.axis.junit.LogAxisTests::testCloning,PASS,3,3
org.jfree.chart.axis.junit.LogAxisTests::testEquals,PASS,0,0
org.jfree.chart.axis.junit.LogAxisTests::testHashCode,PASS,2,2
org.jfree.chart.axis.junit.LogAxisTests::testTranslateJava2DToValue,PASS,8,8
org.jfree.chart.axis.junit.LogAxisTests::testSerialization,PASS,1,1
org.jfree.chart.axis.junit.LogAxisTests::testAutoRange1,PASS,2,2
org.jfree.chart.axis.junit.LogAxisTests::testAutoRange3,PASS,4,4
org.jfree.chart.axis.junit.LogAxisTests::testXYAutoRange1,PASS,2,2
org.jfree.chart.axis.junit.LogAxisTests::testXYAutoRange2,PASS,2,2
org.jfree.chart.axis.junit.LogAxisTests::testSetLowerBound,PASS,3,3
