test_case,result,assertx_calls_found,assertx_calls_counted
org.jfree.data.time.junit.TimePeriodValuesCollectionTests::test1161340,PASS,3,3
org.jfree.data.time.junit.TimePeriodValuesCollectionTests::testEquals,PASS,5,5
org.jfree.data.time.junit.TimePeriodValuesCollectionTests::testSerialization,PASS,1,1
org.jfree.data.time.junit.TimePeriodValuesCollectionTests::testGetSeries,PASS,3,3
org.jfree.data.time.junit.TimePeriodValuesCollectionTests::testGetDomainBoundsWithoutInterval,PASS,5,5
org.jfree.data.time.junit.TimePeriodValuesCollectionTests::testGetDomainBoundsWithInterval,PASS,9,9
org.jfree.data.time.junit.TimePeriodValuesTests::testClone,PASS,5,5
org.jfree.data.time.junit.TimePeriodValuesTests::testAddValue,PASS,1,1
org.jfree.data.time.junit.TimePeriodValuesTests::testSerialization,PASS,1,1
org.jfree.data.time.junit.TimePeriodValuesTests::testEquals,PASS,12,8
org.jfree.data.time.junit.TimePeriodValuesTests::test1161329,PASS,2,2
org.jfree.data.time.junit.TimePeriodValuesTests::testAdd,PASS,3,3
org.jfree.data.time.junit.TimePeriodValuesTests::testGetMinStartIndex,PASS,4,4
org.jfree.data.time.junit.TimePeriodValuesTests::testGetMaxStartIndex,PASS,4,4
org.jfree.data.time.junit.TimePeriodValuesTests::testGetMinMiddleIndex,PASS,4,4
