ID, Method, Class, Line, Source, Var
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, $stack6 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.JacksonXmlModule: com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector()>(), 65, -1, (:215:-1)
-1, com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector(), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke $u0.<com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector: void <init>(boolean)>($stack2), 126, -1, (:216:-1)
-1, void <init>(boolean), com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector, specialinvoke this.<com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector: void <init>()>(), 34, -1, (stack1:235:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.deser.TestEnums, this.<com.fasterxml.jackson.dataformat.xml.deser.TestEnums: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER> = $stack1, 23, -1, (this.MAPPER:237:-1)
-1, void testEnum(), com.fasterxml.jackson.dataformat.xml.deser.TestEnums, $stack5 = this.<com.fasterxml.jackson.dataformat.xml.deser.TestEnums: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER>, 27, -1, (stack5:268:-1)
-1, void testEnum(), com.fasterxml.jackson.dataformat.xml.deser.TestEnums, $stack3 = new com.fasterxml.jackson.dataformat.xml.deser.TestEnums$EnumBean, 27, -1, (stack3:268:-1)
-1, void testEnum(), com.fasterxml.jackson.dataformat.xml.deser.TestEnums, $stack4 = <com.fasterxml.jackson.dataformat.xml.deser.TestEnums$TestEnum: com.fasterxml.jackson.dataformat.xml.deser.TestEnums$TestEnum B>, 27, -1, (v:266:-1)
-1, void <clinit>(), com.fasterxml.jackson.dataformat.xml.deser.TestEnums$TestEnum, $stack1 = new com.fasterxml.jackson.dataformat.xml.deser.TestEnums$TestEnum, 7, -1, (this:247:-1)
-1, void <clinit>(), com.fasterxml.jackson.dataformat.xml.deser.TestEnums$TestEnum, specialinvoke $stack1.<com.fasterxml.jackson.dataformat.xml.deser.TestEnums$TestEnum: void <init>(java.lang.String;int)>("B"; 1), 7, -1, (l1:247:-1)
-1, void <init>(java.lang.String;int), com.fasterxml.jackson.dataformat.xml.deser.TestEnums$TestEnum, specialinvoke this.<java.lang.Enum: void <init>(java.lang.String;int)>(l1; l2), 7, -1, (stack1:249:-1)
