test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.math.complex.ComplexTest::testConstructor,org.apache.commons.math.complex.ComplexTest,testConstructor,z,61,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testConstructor,org.apache.commons.math.complex.ComplexTest,testConstructor,z,62,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testConstructorNaN,org.apache.commons.math.complex.ComplexTest,testConstructorNaN,z,68,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testConstructorNaN,org.apache.commons.math.complex.ComplexTest,testConstructorNaN,z,71,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testConstructorNaN,org.apache.commons.math.complex.ComplexTest,testConstructorNaN,z,74,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testAbs,org.apache.commons.math.complex.ComplexTest,testAbs,z,80,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testAbsInfinite,org.apache.commons.math.complex.ComplexTest,testAbsInfinite,z,93,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testAbsInfinite,org.apache.commons.math.complex.ComplexTest,testAbsInfinite,z,95,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testAbsInfinite,org.apache.commons.math.complex.ComplexTest,testAbsInfinite,z,97,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testAdd,org.apache.commons.math.complex.ComplexTest,testAdd,z,105,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testAdd,org.apache.commons.math.complex.ComplexTest,testAdd,z,106,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testAddNaN,org.apache.commons.math.complex.ComplexTest,testAddNaN,z,113,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testConjugate,org.apache.commons.math.complex.ComplexTest,testConjugate,z,164,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testConjugate,org.apache.commons.math.complex.ComplexTest,testConjugate,z,165,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testConjugateNaN,org.apache.commons.math.complex.ComplexTest,testConjugateNaN,z,171,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testConjugateInfiinite,org.apache.commons.math.complex.ComplexTest,testConjugateInfiinite,z,177,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testConjugateInfiinite,org.apache.commons.math.complex.ComplexTest,testConjugateInfiinite,z,179,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testDivide,org.apache.commons.math.complex.ComplexTest,testDivide,z,187,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testDivide,org.apache.commons.math.complex.ComplexTest,testDivide,z,188,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testDivideInf,org.apache.commons.math.complex.ComplexTest,testDivideInf,z,214,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testDivideInf,org.apache.commons.math.complex.ComplexTest,testDivideInf,z,219,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testDivideNaN,org.apache.commons.math.complex.ComplexTest,testDivideNaN,z,246,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testDivideNaNInf,org.apache.commons.math.complex.ComplexTest,testDivideNaNInf,z,253,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testReciprocalReal,org.apache.commons.math.complex.ComplexTest,testReciprocalReal,z,314,Virtual_Pass
org.apache.commons.math.complex.ComplexTest::testReciprocalImaginary,org.apache.commons.math.complex.ComplexTest,testReciprocalImaginary,z,320,Virtual_Pass
