test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.codec.binary.Base64InputStreamTest::testBase64InputStreamByteByByte,PASS,0,0
org.apache.commons.codec.binary.Base64InputStreamTest::testBase64InputStreamByChunk,PASS,0,0
org.apache.commons.codec.binary.Base64OutputStreamTest::testBase64OutputStreamByteByByte,PASS,0,0
org.apache.commons.codec.binary.Base64OutputStreamTest::testBase64OutputStreamByChunk,PASS,0,0
org.apache.commons.codec.binary.Base64Test::testBase64,PASS,1,0
org.apache.commons.codec.binary.Base64Test::testDecodePadMarkerIndex2,PASS,1,1
org.apache.commons.codec.binary.Base64Test::testDecodePadMarkerIndex3,PASS,2,2
org.apache.commons.codec.binary.Base64Test::testDecodePadOnly,PASS,6,6
org.apache.commons.codec.binary.Base64Test::testDecodePadOnlyChunked,PASS,6,6
org.apache.commons.codec.binary.Base64Test::testEncodeDecodeSmall,PASS,2,1
org.apache.commons.codec.binary.Base64Test::testEncodeDecodeRandom,PASS,2,2
org.apache.commons.codec.binary.Base64Test::testRfc2045Section2Dot1CrLfDefinition,PASS,1,1
org.apache.commons.codec.binary.Base64Test::testRfc2045Section6Dot8ChunkSizeDefinition,PASS,1,1
org.apache.commons.codec.binary.Base64Test::testSingletons,PASS,106,106
org.apache.commons.codec.binary.Base64Test::testSingletonsChunked,PASS,105,105
org.apache.commons.codec.binary.Base64Test::testPairs,PASS,2,2
org.apache.commons.codec.binary.Base64Test::testTriplets,PASS,64,64
org.apache.commons.codec.binary.Base64Test::testTripletsChunked,PASS,64,64
org.apache.commons.codec.binary.Base64Test::testKnownEncodings,PASS,7,7
org.apache.commons.codec.binary.Base64Test::testKnownDecodings,PASS,6,6
org.apache.commons.codec.binary.Base64Test::testNonBase64Test,PASS,2,0
org.apache.commons.codec.binary.Base64Test::testIgnoringNonBase64InDecode,PASS,1,1
org.apache.commons.codec.binary.Base64Test::testIsArrayByteBase64,PASS,11,11
org.apache.commons.codec.binary.Base64Test::testObjectDecodeWithInvalidParameter,PASS,0,0
org.apache.commons.codec.binary.Base64Test::testObjectDecodeWithValidParameter,PASS,1,0
org.apache.commons.codec.binary.Base64Test::testObjectEncodeWithInvalidParameter,PASS,0,0
org.apache.commons.codec.binary.Base64Test::testObjectEncodeWithValidParameter,PASS,1,0
org.apache.commons.codec.binary.Base64Test::testDecodeWithWhitespace,PASS,1,0
org.apache.commons.codec.binary.Base64Test::testDiscardWhitespace,PASS,2,0
org.apache.commons.codec.binary.Base64Test::testCodeInteger1,PASS,2,2
org.apache.commons.codec.binary.Base64Test::testCodeInteger2,PASS,2,2
org.apache.commons.codec.binary.Base64Test::testCodeInteger3,PASS,2,2
org.apache.commons.codec.binary.Base64Test::testCodeInteger4,PASS,2,2
org.apache.commons.codec.binary.Base64Test::testCodeIntegerNull,PASS,0,0
org.apache.commons.codec.binary.Base64Test::testCodeIntegerEdgeCases,PASS,0,0
org.apache.commons.codec.binary.Base64Test::testConstructors,PASS,0,0
org.apache.commons.codec.binary.Base64Test::testUUID,PASS,6,0
org.apache.commons.codec.binary.Base64Test::testEmptyBase64,PASS,2,0
org.apache.commons.codec.binary.Base64Test::testCodec68,PASS,0,0
org.apache.commons.codec.net.BCodecTest::testNullInput,PASS,2,2
org.apache.commons.codec.net.BCodecTest::testUTF8RoundTrip,PASS,4,4
org.apache.commons.codec.net.BCodecTest::testBasicEncodeDecode,PASS,2,1
org.apache.commons.codec.net.BCodecTest::testEncodeDecodeNull,PASS,2,0
org.apache.commons.codec.net.BCodecTest::testEncodeStringWithNull,PASS,1,1
org.apache.commons.codec.net.BCodecTest::testDecodeStringWithNull,PASS,1,1
org.apache.commons.codec.net.BCodecTest::testEncodeObjects,PASS,2,1
org.apache.commons.codec.net.BCodecTest::testInvalidEncoding,PASS,0,0
org.apache.commons.codec.net.BCodecTest::testDecodeObjects,PASS,2,1
