ID, Method, Class, Line, Source, Var
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke this.<com.fasterxml.jackson.databind.module.SimpleModule: void setupModule(com.fasterxml.jackson.databind.Module$SetupContext)>(context), 75, -1, (:320:-1)
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, $stack6 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.JacksonXmlModule: com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector()>(), 65, -1, (:406:-1)
-1, com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector(), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke $u0.<com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector: void <init>(boolean)>($stack2), 126, -1, (:407:-1)
-1, void <init>(boolean), com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector, specialinvoke this.<com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector: void <init>()>(), 34, -1, (stack1:427:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest, this.<com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER> = $stack1, 50, -1, (this.MAPPER:429:-1)
-1, void testNullsToEmptyArrays(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest, $stack8 = this.<com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER>, 117, -1, (stack8:435:-1)
-1, void testNullsToEmptyArrays(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest, $stack7 = new com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest$2, 117, -1, (this:433:-1)
-1, void testNullsToEmptyArrays(), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest, specialinvoke $stack7.<com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest$2: void <init>(com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest)>(this), 117, -1, (this:433:-1)
-1, void <init>(com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest$2, this.<com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest$2: com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest this$0> = l1, 118, -1, (stack7:435:-1)
-1, void <init>(com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest), com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest$2, specialinvoke this.<com.fasterxml.jackson.core.type.TypeReference: void <init>()>(), 118, -1, (stack7:435:-1)
