test_case,test_class,test_method,variable,line,virtual_status
org.jsoup.helper.DataUtilTest::testCharset,org.jsoup.helper.DataUtilTest,testCharset,DataUtil,15,Virtual_Pass
org.jsoup.helper.DataUtilTest::testCharset,org.jsoup.helper.DataUtilTest,testCharset,DataUtil,16,Virtual_Pass
org.jsoup.helper.DataUtilTest::testCharset,org.jsoup.helper.DataUtilTest,testCharset,DataUtil,17,Virtual_Pass
org.jsoup.helper.DataUtilTest::testCharset,org.jsoup.helper.DataUtilTest,testCharset,DataUtil,18,Virtual_Pass
org.jsoup.helper.DataUtilTest::testCharset,org.jsoup.helper.DataUtilTest,testCharset,DataUtil,19,Virtual_Pass
org.jsoup.helper.DataUtilTest::testCharset,org.jsoup.helper.DataUtilTest,testCharset,DataUtil,20,Virtual_Pass
org.jsoup.integration.ParseTest::testSmhBizArticle,org.jsoup.integration.ParseTest,testSmhBizArticle,doc,26,Virtual_Pass
org.jsoup.integration.ParseTest::testSmhBizArticle,org.jsoup.integration.ParseTest,testSmhBizArticle,doc,28,Virtual_Pass
org.jsoup.integration.ParseTest::testNewsHomepage,org.jsoup.integration.ParseTest,testNewsHomepage,doc,40,Virtual_Pass
org.jsoup.integration.ParseTest::testNewsHomepage,org.jsoup.integration.ParseTest,testNewsHomepage,doc,41,Virtual_Pass
org.jsoup.integration.ParseTest::testGoogleSearchIpod,org.jsoup.integration.ParseTest,testGoogleSearchIpod,doc,58,Virtual_Pass
org.jsoup.integration.ParseTest::testBinary,org.jsoup.integration.ParseTest,testBinary,doc,73,Virtual_Pass
org.jsoup.integration.ParseTest::testYahooJp,org.jsoup.integration.ParseTest,testYahooJp,doc,80,Virtual_Pass
org.jsoup.integration.ParseTest::testBaidu,org.jsoup.integration.ParseTest,testBaidu,doc,103,Virtual_Pass
org.jsoup.integration.ParseTest::testBaidu,org.jsoup.integration.ParseTest,testBaidu,doc,104,Virtual_Pass
org.jsoup.integration.ParseTest::testBaidu,org.jsoup.integration.ParseTest,testBaidu,doc,107,Virtual_Pass
org.jsoup.integration.ParseTest::testBaiduVariant,org.jsoup.integration.ParseTest,testBaiduVariant,doc,118,Virtual_Pass
org.jsoup.integration.ParseTest::testBaiduVariant,org.jsoup.integration.ParseTest,testBaiduVariant,doc,119,Virtual_Pass
org.jsoup.integration.ParseTest::testHtml5Charset,org.jsoup.integration.ParseTest,testHtml5Charset,doc,127,Virtual_Pass
org.jsoup.integration.ParseTest::testHtml5Charset,org.jsoup.integration.ParseTest,testHtml5Charset,doc,128,Virtual_Pass
org.jsoup.integration.ParseTest::testHtml5Charset,org.jsoup.integration.ParseTest,testHtml5Charset,doc,133,Virtual_Pass
org.jsoup.integration.ParseTest::testHtml5Charset,org.jsoup.integration.ParseTest,testHtml5Charset,doc,139,Virtual_Pass
org.jsoup.integration.ParseTest::testHtml5Charset,org.jsoup.integration.ParseTest,testHtml5Charset,doc,140,Virtual_Pass
