rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
1,S3739,TextBuffer.java,307,if (!_hasSegments)  return _currentSegment;,0.140028,1,1
2,S3736,TextBuffer.java,302,if (_resultArray != null)  return _resultArray;,0.137361,2,3
2,S3737,TextBuffer.java,303,if (_resultString != null) {,0.137361,2,3
4,S3735,TextBuffer.java,301,if (_inputStart >= 0) return _inputBuffer;,0.121268,1,4
5,S3691,TextBuffer.java,156,_inputStart = -1; // indicates shared buffer not used,0.097129,7,11
5,S3692,TextBuffer.java,157,_currentSize = 0;,0.097129,7,11
5,S3693,TextBuffer.java,158,_inputLen = 0;,0.097129,7,11
5,S3694,TextBuffer.java,160,_inputBuffer = null;,0.097129,7,11
5,S3695,TextBuffer.java,161,_resultString = null;,0.097129,7,11
5,S3696,TextBuffer.java,162,_resultArray = null;,0.097129,7,11
5,S3697,TextBuffer.java,165,if (_hasSegments) {,0.097129,7,11
12,S3681,TextBuffer.java,29,final static char[] NO_CHARS = new char[0];,0.075165,4,15
12,S3682,TextBuffer.java,85,private boolean _hasSegments = false;,0.075165,4,15
12,S3683,TextBuffer.java,121,public TextBuffer(BufferRecycler allocator) {,0.075165,4,15
12,S3684,TextBuffer.java,122,_allocator = allocator;,0.075165,4,15
16,S77,BufferRecycler.java,45,"private final static int[] BYTE_BUFFER_LENGTHS = new int[] { 8000, 8000, 2000, 2000 };",0.072932,6,21
16,S78,BufferRecycler.java,46,"private final static int[] CHAR_BUFFER_LENGTHS = new int[] { 4000, 4000, 200, 200 };",0.072932,6,21
16,S79,BufferRecycler.java,62,"this(4, 4);",0.072932,6,21
16,S80,BufferRecycler.java,71,"protected BufferRecycler(int bbCount, int cbCount) {",0.072932,6,21
16,S81,BufferRecycler.java,72,_byteBuffers = new byte[bbCount][];,0.072932,6,21
16,S82,BufferRecycler.java,73,_charBuffers = new char[cbCount][];,0.072932,6,21
22,S1,Base64Variant.java,55,private final transient int[] _asciiToBase64 = new int[128];,0.0,6003,6024
22,S2,Base64Variant.java,61,private final transient char[] _base64ToAsciiC = new char[64];,0.0,6003,6024
22,S3,Base64Variant.java,67,private final transient byte[] _base64ToAsciiB = new byte[64];,0.0,6003,6024
22,S4,Base64Variant.java,111,_name = name;,0.0,6003,6024
22,S5,Base64Variant.java,112,_usesPadding = usesPadding;,0.0,6003,6024
22,S6,Base64Variant.java,113,_paddingChar = paddingChar;,0.0,6003,6024
22,S7,Base64Variant.java,114,_maxLineLength = maxLineLength;,0.0,6003,6024
22,S8,Base64Variant.java,119,int alphaLen = base64Alphabet.length();,0.0,6003,6024
22,S9,Base64Variant.java,120,if (alphaLen != 64) {,0.0,6003,6024
22,S10,Base64Variant.java,125,"base64Alphabet.getChars(0, alphaLen, _base64ToAsciiC, 0);",0.0,6003,6024
22,S11,Base64Variant.java,126,"Arrays.fill(_asciiToBase64, BASE64_VALUE_INVALID);",0.0,6003,6024
22,S12,Base64Variant.java,127,for (int i = 0; i < alphaLen; ++i) {,0.0,6003,6024
22,S13,Base64Variant.java,128,char alpha = _base64ToAsciiC[i];,0.0,6003,6024
22,S14,Base64Variant.java,129,_base64ToAsciiB[i] = (byte) alpha;,0.0,6003,6024
22,S15,Base64Variant.java,130,_asciiToBase64[alpha] = i;,0.0,6003,6024
22,S16,Base64Variant.java,134,if (usesPadding) {,0.0,6003,6024
22,S17,Base64Variant.java,135,_asciiToBase64[(int) paddingChar] = BASE64_VALUE_PADDING;,0.0,6003,6024
22,S18,Base64Variant.java,146,"this(base, name, base._usesPadding, base._paddingChar, maxLineLength);",0.0,6003,6024
22,S19,Base64Variant.java,156,_name = name;,0.0,6003,6024
22,S20,Base64Variant.java,157,byte[] srcB = base._base64ToAsciiB;,0.0,6003,6024
22,S21,Base64Variant.java,158,"System.arraycopy(srcB, 0, this._base64ToAsciiB, 0, srcB.length);",0.0,6003,6024
22,S22,Base64Variant.java,159,char[] srcC = base._base64ToAsciiC;,0.0,6003,6024
22,S23,Base64Variant.java,160,"System.arraycopy(srcC, 0, this._base64ToAsciiC, 0, srcC.length);",0.0,6003,6024
22,S24,Base64Variant.java,161,int[] srcV = base._asciiToBase64;,0.0,6003,6024
22,S25,Base64Variant.java,162,"System.arraycopy(srcV, 0, this._asciiToBase64, 0, srcV.length);",0.0,6003,6024
22,S26,Base64Variant.java,164,_usesPadding = usesPadding;,0.0,6003,6024
22,S27,Base64Variant.java,165,_paddingChar = paddingChar;,0.0,6003,6024
22,S28,Base64Variant.java,166,_maxLineLength = maxLineLength;,0.0,6003,6024
22,S29,Base64Variant.java,180,return Base64Variants.valueOf(_name);,0.0,6003,6024
22,S30,Base64Variant.java,191,public boolean usesPadding() { return _usesPadding; },0.0,6003,6024
22,S31,Base64Variant.java,192,public boolean usesPaddingChar(char c) { return c == _paddingChar; },0.0,6003,6024
22,S32,Base64Variant.java,193,public boolean usesPaddingChar(int ch) { return ch == (int) _paddingChar; },0.0,6003,6024
22,S33,Base64Variant.java,197,public int getMaxLineLength() { return _maxLineLength; },0.0,6003,6024
22,S34,Base64Variant.java,210,int ch = (int) c;,0.0,6003,6024
22,S35,Base64Variant.java,211,return (ch <= 127) ? _asciiToBase64[ch] : BASE64_VALUE_INVALID;,0.0,6003,6024
22,S36,Base64Variant.java,216,return (ch <= 127) ? _asciiToBase64[ch] : BASE64_VALUE_INVALID;,0.0,6003,6024
22,S37,Base64Variant.java,245,buffer[ptr++] = _base64ToAsciiC[(b24 >> 18) & 0x3F];,0.0,6003,6024
22,S38,Base64Variant.java,246,buffer[ptr++] = _base64ToAsciiC[(b24 >> 12) & 0x3F];,0.0,6003,6024
22,S39,Base64Variant.java,247,buffer[ptr++] = _base64ToAsciiC[(b24 >> 6) & 0x3F];,0.0,6003,6024
22,S40,Base64Variant.java,248,buffer[ptr++] = _base64ToAsciiC[b24 & 0x3F];,0.0,6003,6024
22,S41,Base64Variant.java,249,return ptr;,0.0,6003,6024
22,S42,Base64Variant.java,270,buffer[outPtr++] = _base64ToAsciiC[(bits >> 18) & 0x3F];,0.0,6003,6024
22,S43,Base64Variant.java,271,buffer[outPtr++] = _base64ToAsciiC[(bits >> 12) & 0x3F];,0.0,6003,6024
22,S44,Base64Variant.java,272,if (_usesPadding) {,0.0,6003,6024
22,S45,Base64Variant.java,273,buffer[outPtr++] = (outputBytes == 2) ?,0.0,6003,6024
22,S46,Base64Variant.java,275,buffer[outPtr++] = _paddingChar;,0.0,6003,6024
22,S47,Base64Variant.java,277,if (outputBytes == 2) {,0.0,6003,6024
22,S48,Base64Variant.java,278,buffer[outPtr++] = _base64ToAsciiC[(bits >> 6) & 0x3F];,0.0,6003,6024
22,S49,Base64Variant.java,281,return outPtr;,0.0,6003,6024
22,S50,Base64Variant.java,311,buffer[ptr++] = _base64ToAsciiB[(b24 >> 18) & 0x3F];,0.0,6003,6024
22,S51,Base64Variant.java,312,buffer[ptr++] = _base64ToAsciiB[(b24 >> 12) & 0x3F];,0.0,6003,6024
22,S52,Base64Variant.java,313,buffer[ptr++] = _base64ToAsciiB[(b24 >> 6) & 0x3F];,0.0,6003,6024
22,S53,Base64Variant.java,314,buffer[ptr++] = _base64ToAsciiB[b24 & 0x3F];,0.0,6003,6024
22,S54,Base64Variant.java,315,return ptr;,0.0,6003,6024
