ID, Method, Class, Line, Source, Var
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke this.<com.fasterxml.jackson.databind.module.SimpleModule: void setupModule(com.fasterxml.jackson.databind.Module$SetupContext)>(context), 75, -1, (:317:-1)
-1, void setupModule(com.fasterxml.jackson.databind.Module$SetupContext), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, $stack6 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.JacksonXmlModule: com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector()>(), 65, -1, (:773:-1)
-1, com.fasterxml.jackson.databind.AnnotationIntrospector _constructIntrospector(), com.fasterxml.jackson.dataformat.xml.JacksonXmlModule, specialinvoke $u0.<com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector: void <init>(boolean)>($stack2), 126, -1, (:774:-1)
-1, void <init>(boolean), com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector, specialinvoke this.<com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector: void <init>()>(), 34, -1, (stack1:793:-1)
-1, void <init>(), com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest, this.<com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER> = $stack1, 30, -1, (this.MAPPER:795:-1)
-1, void testEmptyElementToString(), com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest, $stack3 = this.<com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest: com.fasterxml.jackson.dataformat.xml.XmlMapper MAPPER>, 100, -1, (stack3:796:-1)
-1, void testEmptyElementToString(), com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest, $stack4 = virtualinvoke $stack3.<com.fasterxml.jackson.dataformat.xml.XmlMapper: java.lang.Object readValue(java.lang.String;java.lang.Class)>("<a xmlns:xsi=\'http://www.w3.org/2001/XMLSchema-instance\'>\n<d xsi:nil=\'true\'/>\n</a>\n"; class "Lcom/fasterxml/jackson/dataformat/xml/deser/SimpleStringValuesTest$Issue167Bean;"), 100, -1, (stack4:1462:-1)
-1, void testEmptyElementToString(), com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest, result = (com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest$Issue167Bean) $stack4, 100, -1, (result:1464:-1)
-1, void testEmptyElementToString(), com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest, staticinvoke <com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest: void assertNotNull(java.lang.Object)>(result), 101, -1, (result:1464:-1)
-1, void testEmptyElementToString(), com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest, $stack5 = result.<com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest$Issue167Bean: java.lang.String d>, 102, -1, (result:1464:-1)
-1, void testEmptyElementToString(), com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest, staticinvoke <com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest: void assertEquals(java.lang.String;java.lang.String)>(""; $stack5), 102, -1, (result:1464:-1)
